EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,PtsUnassisted2s,FoulsDrawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTDefRebounds,OffRebounds,BlockingFouls,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,SelfOReb,LostBallSteals,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefThreePtReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,ShortMidRangeAssists,ShortMidRangePctAssisted,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,Offensive Fouls,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyArc3Accuracy,OffAtRimReboundPct,Loose Ball Fouls,2pt And 1 Free Throw Trips,DefensiveGoaltends,SecondChanceCorner3FGA,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls Drawn,SecondChanceCorner3FGM,PenaltyCorner3FGM,Travels,Charge Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,HeaveAttempts,LongMidRangePctBlocked,team_id,year,season,team_vs
1628378-201937-202324-203109-203497,1610612762,"Donovan Mitchell, Ricky Rubio, Derrick Favors, Jae Crowder, Rudy Gobert","Mitchell, Rubio, Favors, Crowder, Gobert",1628378-201937-202324-203109-203497,UTA,1073.0,6,18.0,1.0,36.0,39.0,2.0,75.0,10.0,3.0,7.0,12.0,21.0,40.0,16.0,10.0,36.0,0.5714285714285714,0.5294117647058824,0.5555555555555556,100.65237651444548,13.083333333333334,15.435897435897436,12.277777777777779,15.35897435897436,0.29411764705882354,0.20588235294117646,0.42857142857142855,0.42857142857142855,0.6764705882352942,0.5303308823529411,8.29047619047619,4.0,39.0,4.0,12.0,16.0,5.0,2.0,2.0,,1.0,2.0,1.0,4.0,,2.0,6.0,4.0,0.5,0.5714285714285714,0.7857142857142857,1.0,0.1111111111111111,4.0,6.0,1.0,3.0,3.0,4.0,2.0,3.0,11.0,4.0,13.0,2.0,4.0,4.0,8.0,6.0,11.0,3.0,1.0,4.0,6.0,3.0,14.0,2.0,1.0,4.0,,,,0.3333333333333333,0.3333333333333333,0.3076923076923077,0.3076923076923077,0.5,0.5,0.5,0.38235294117647056,0.047619047619047616,0.1,,1.0,0.2222222222222222,0.2222222222222222,1.0,0.6666666666666666,0.3333333333333333,0.6,0.6666666666666666,0.5,0.11764705882352941,0.75,0.75,0.058823529411764705,0.3235294117647059,0.2727272727272727,0.2727272727272727,0.75,0.3333333333333333,0.2727272727272727,0.4685,0.1,25.346153846153847,1.0,1.0,1.0,,,4.0,,,2.0,3.0,,2.0,6.0,6.0,,2.0,1.0,1.0,1.0,2.0,7.0,,3.0,1.0,1.0,,,6.0,3.0,,1.0,,1.0,1.0,1.0,6.0,,0.5,0.6666666666666666,0.6666666666666666,0.75,1.0,0.2222222222222222,,0.125,1.0,1.0,1.0,,1.0,0.3333333333333333,0.5,0.5,1.0,0.3333333333333333,,0.3333333333333333,1.0,,0.5142666666666666,0.1111111111111111,0.13043478260869565,0.15,,,,,,1.0,,,,0.25,1.0,1.0,,,,1.0,1.0,,0.07692307692307693,,,,,,1.0,,,,,,,,,,1.0,,,1610612762,2018,2017-18,True
1628378-201937-202324-203109-204060,1610612762,"Donovan Mitchell, Ricky Rubio, Derrick Favors, Jae Crowder, Joe Ingles","Mitchell, Rubio, Favors, Crowder, Ingles",1628378-201937-202324-203109-204060,UTA,233.0,3,4.0,5.0,8.0,5.0,,13.0,1.0,,1.0,1.0,3.0,12.0,2.0,3.0,10.0,0.3333333333333333,0.6666666666666666,0.75,80.34334763948497,15.25,22.2,13.125,22.2,0.16666666666666666,0.16666666666666666,,,0.6666666666666666,0.5065299999999999,6.533333333333334,3.0,7.0,,2.0,2.0,,,,,,1.0,,1.0,,1.0,4.0,3.0,,,1.0,,0.375,1.0,1.0,,,,1.0,,2.0,3.0,2.0,3.0,,,2.0,,3.0,3.0,2.0,1.0,,1.0,,3.0,,,,,,,,,0.6666666666666666,0.6666666666666666,,,1.0,0.5,0.3333333333333333,,1.0,,,,,,,1.0,1.0,,0.16666666666666666,,,,0.5,0.6666666666666666,0.6666666666666666,,,0.6666666666666666,,0.16666666666666666,28.5,1.0,1.0,,,2.0,4.0,,2.0,1.0,1.0,2.0,1.0,9.0,3.0,,1.0,1.0,,,,2.0,,,,,,,5.0,3.0,,,,,,,9.0,,0.5,1.0,1.3333333333333333,1.5,1.0,,,,,,1.0,,,,,,,0.5,,0.3333333333333333,1.0,0.6666666666666666,0.5919166666666666,0.375,0.6,0.75,,,,2.0,2.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1628378-201937-202324-203497-204060,1610612762,"Donovan Mitchell, Ricky Rubio, Derrick Favors, Rudy Gobert, Joe Ingles","Mitchell, Rubio, Favors, Gobert, Ingles",1628378-201937-202324-203497-204060,UTA,4276.0,7,71.0,-40.0,141.0,139.0,26.0,280.0,42.0,9.0,25.0,38.0,89.0,136.0,38.0,25.0,117.0,0.42696629213483145,0.46747967479674796,0.5,94.29373246024322,15.354609929078014,15.18705035971223,14.879432624113475,14.489208633093526,0.34146341463414637,0.2032520325203252,0.36,0.375,0.6178861788617886,0.5155061475409837,8.279775280898876,20.0,176.0,24.0,44.0,58.0,12.0,10.0,12.0,4.0,9.0,11.0,3.0,23.0,1.0,13.0,25.0,20.0,0.5217391304347826,0.5853658536585366,0.6507936507936508,0.875,0.14184397163120568,12.0,23.0,4.0,4.0,6.0,22.0,9.0,9.0,25.0,13.0,34.0,5.0,6.0,19.0,38.0,6.0,24.0,9.0,8.0,19.0,30.0,13.0,71.0,11.0,3.0,14.0,,2.0,1.0,0.5,0.5277777777777778,0.38235294117647056,0.3939393939393939,0.8333333333333334,1.0,0.95,0.2764227642276423,0.0898876404494382,0.14285714285714285,0.045454545454545456,1.0,0.21568627450980393,0.2,0.25,0.5652173913043478,0.4,0.5476190476190477,0.6388888888888888,0.5652173913043478,0.17886178861788618,0.2727272727272727,0.2857142857142857,0.07317073170731707,0.2032520325203252,0.36,0.36,0.5,1.0,0.375,0.49435,0.13970588235294118,25.408823529411766,5.0,7.0,4.0,1.0,5.0,21.0,2.0,3.0,7.0,12.0,7.0,3.0,20.0,33.0,4.0,11.0,7.0,4.0,3.0,3.0,17.0,1.0,2.0,3.0,2.0,,1.0,26.0,11.0,2.0,7.0,6.0,1.0,7.0,3.0,20.0,1.0,0.8461538461538461,0.5833333333333334,0.4473684210526316,0.4318181818181818,0.7727272727272727,0.15789473684210525,0.25,0.13333333333333333,0.25,0.6666666666666666,1.0,0.016129032258064516,0.42857142857142855,0.3333333333333333,0.4444444444444444,0.4444444444444444,1.0,0.7777777777777778,0.125,0.3684210526315789,0.7142857142857143,0.2631578947368421,0.516463888888889,0.08270676691729323,0.1111111111111111,0.14705882352941177,3.0,0.5,2.0,,1.0,2.0,0.14285714285714285,0.10526315789473684,,0.15789473684210525,2.0,1.0,1.0,1.0,1.0,,0.25,0.125,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,0.5,,,,1.0,0.04,1610612762,2018,2017-18,True
1628378-201937-202327-203109-204060,1610612762,"Donovan Mitchell, Ricky Rubio, Ekpe Udoh, Jae Crowder, Joe Ingles","Mitchell, Rubio, Udoh, Crowder, Ingles",1628378-201937-202327-203109-204060,UTA,95.0,1,2.0,2.0,3.0,3.0,,6.0,2.0,1.0,1.0,2.0,3.0,4.0,4.0,,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,90.94736842105263,12.0,19.666666666666668,12.0,19.333333333333332,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6183,7.1000000000000005,3.0,2.0,,2.0,2.0,,,,,,,,,,,,3.0,,,0.6666666666666666,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,1.0,2.0,,,,,,,2.0,3.0,,,4.0,,,,,,,,2.0,,,,,,,,,,,,,,,4.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,,,,,1.0,,,,,,,,,,0.6666666666666666,0.5,,0.6183,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1628378-201937-203109-203497-204060,1610612762,"Donovan Mitchell, Ricky Rubio, Jae Crowder, Rudy Gobert, Joe Ingles","Mitchell, Rubio, Crowder, Gobert, Ingles",1628378-201937-203109-203497-204060,UTA,949.0,6,16.0,-2.0,31.0,34.0,18.0,65.0,7.0,2.0,6.0,9.0,19.0,32.0,16.0,9.0,26.0,0.47368421052631576,0.48214285714285715,0.5161290322580645,98.63013698630137,15.03225806451613,14.205882352941176,14.548387096774194,13.735294117647058,0.25,0.21428571428571427,0.3333333333333333,0.4,0.5714285714285714,0.48951428571428574,9.542105263157893,12.0,34.0,7.0,14.0,18.0,2.0,2.0,3.0,,2.0,2.0,1.0,5.0,2.0,1.0,5.0,12.0,0.6,1.0,1.0,1.0,0.3870967741935484,3.0,3.0,1.0,1.0,4.0,6.0,4.0,3.0,5.0,3.0,9.0,2.0,2.0,6.0,2.0,6.0,5.0,3.0,3.0,1.0,2.0,1.0,5.0,3.0,,4.0,,,1.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.32142857142857145,0.15789473684210525,0.2857142857142857,,,0.3,0.25,,1.0,,0.42857142857142855,0.6,0.3333333333333333,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.17857142857142858,0.6,0.6,0.5,1.0,0.6,0.4318,0.1875,24.366666666666667,1.0,2.0,,,1.0,5.0,,2.0,4.0,7.0,2.0,2.0,10.0,3.0,,1.0,1.0,,,1.0,7.0,,,1.0,,1.0,,5.0,2.0,1.0,1.0,1.0,,1.0,1.0,10.0,,0.3333333333333333,0.5714285714285714,0.4444444444444444,0.5,1.0,0.16666666666666666,0.5,0.5,,1.0,1.0,,1.0,,,,,0.3333333333333333,,0.2222222222222222,0.5,0.1111111111111111,0.4554444444444445,0.06666666666666667,0.09523809523809523,0.3125,,,1.0,,,,,0.1111111111111111,,0.25,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,0.16666666666666666,1610612762,2018,2017-18,True
1628378-201973-202324-202692-203957,1610612762,"Donovan Mitchell, Jonas Jerebko, Derrick Favors, Alec Burks, Dante Exum","Mitchell, Jerebko, Favors, Burks, Exum",1628378-201973-202324-202692-203957,UTA,50.0,1,1.0,-1.0,2.0,2.0,1.0,4.0,,,,,,2.0,,1.0,2.0,,,0.5,115.19999999999999,16.0,9.0,16.0,9.0,,,,,1.0,0.59655,,2.0,3.0,,1.0,1.0,,,,,,,,,,1.0,1.0,2.0,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,23.9,,,,,,2.0,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,,2.0,,,,,0.5,,,,,,,,,,,,,,,,,,,0.59655,0.5,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1628378-201973-202324-202692-204060,1610612762,"Donovan Mitchell, Jonas Jerebko, Derrick Favors, Alec Burks, Joe Ingles","Mitchell, Jerebko, Favors, Burks, Ingles",1628378-201973-202324-202692-204060,UTA,16.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1628378-201973-202324-203526-204060,1610612762,"Donovan Mitchell, Jonas Jerebko, Derrick Favors, Raul Neto, Joe Ingles","Mitchell, Jerebko, Favors, Neto, Ingles",1628378-201973-202324-203526-204060,UTA,232.0,1,4.0,-5.0,6.0,6.0,,12.0,,1.0,2.0,1.0,2.0,4.0,2.0,3.0,4.0,0.5,0.2,0.3333333333333333,74.48275862068965,21.833333333333332,16.833333333333332,21.833333333333332,16.0,,0.4,0.5,0.5,0.6,0.43066000000000004,17.3,,9.0,,,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,3.0,,3.0,,,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,0.6,,,,,,0.25,,,,,,,,,,,0.6,,,,,,,,28.599999999999998,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,2.0,1.0,,,,,1.0,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1610612762,2018,2017-18,True
1628378-201973-202324-203957-204060,1610612762,"Donovan Mitchell, Jonas Jerebko, Derrick Favors, Dante Exum, Joe Ingles","Mitchell, Jerebko, Favors, Exum, Ingles",1628378-201973-202324-203957-204060,UTA,160.0,2,3.0,-7.0,6.0,5.0,,11.0,1.0,,1.0,,2.0,1.0,,1.0,1.0,,,0.1,99.0,16.666666666666668,12.0,16.666666666666668,12.0,0.25,0.25,,,0.75,0.5166375,8.5,,8.0,,2.0,2.0,,,1.0,,,,,1.0,,3.0,3.0,,1.0,,1.0,,,,,,,,,,,2.0,,2.0,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,0.5,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,25.2,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,0.2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1628378-201973-202692-203109-203497,1610612762,"Donovan Mitchell, Jonas Jerebko, Alec Burks, Jae Crowder, Rudy Gobert","Mitchell, Jerebko, Burks, Crowder, Gobert",1628378-201973-202692-203109-203497,UTA,72.0,1,1.0,4.0,2.0,2.0,,4.0,1.0,,,2.0,2.0,4.0,2.0,,4.0,1.0,1.0,1.0,80.0,11.0,25.0,11.0,20.0,0.5,,,,0.5,0.5476,7.7,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,2.0,,,,,1.0,1.0,1.0,2.0,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1628378-201973-202692-203497-204060,1610612762,"Donovan Mitchell, Jonas Jerebko, Alec Burks, Rudy Gobert, Joe Ingles","Mitchell, Jerebko, Burks, Gobert, Ingles",1628378-201973-202692-203497-204060,UTA,67.0,1,1.0,-3.0,2.0,3.0,,5.0,,,,,,,,,,,,,107.46268656716417,16.0,11.666666666666666,16.0,8.333333333333334,,,,,1.0,0.5097,,,3.0,,,,,,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1628378-201973-203109-203497-204060,1610612762,"Donovan Mitchell, Jonas Jerebko, Jae Crowder, Rudy Gobert, Joe Ingles","Mitchell, Jerebko, Crowder, Gobert, Ingles",1628378-201973-203109-203497-204060,UTA,85.0,1,1.0,5.0,3.0,2.0,2.0,5.0,1.0,,,2.0,3.0,7.0,2.0,,4.0,0.6666666666666666,0.875,0.875,84.70588235294117,16.0,18.5,12.666666666666666,18.5,0.25,,,,0.5,0.431825,8.1,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,1.0,2.0,1.0,,,1.0,1.0,,,3.0,2.0,3.0,,,,1.0,1.0,1.0,2.0,1.0,,1.0,,,,0.5,0.5,1.0,1.0,,1.5,1.5,0.25,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.5,0.5,0.5,0.25,,,,,,,0.5304,0.42857142857142855,22.9,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,1610612762,2018,2017-18,True
1628378-202324-202692-203109-203497,1610612762,"Donovan Mitchell, Derrick Favors, Alec Burks, Jae Crowder, Rudy Gobert","Mitchell, Favors, Burks, Crowder, Gobert",1628378-202324-202692-203109-203497,UTA,22.0,1,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,0.4081,8.1,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1628378-202324-202692-203109-203526,1610612762,"Donovan Mitchell, Derrick Favors, Alec Burks, Jae Crowder, Raul Neto","Mitchell, Favors, Burks, Crowder, Neto",1628378-202324-202692-203109-203526,UTA,31.0,1,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,,46.4516129032258,,15.0,,15.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1628378-202324-202692-203109-203957,1610612762,"Donovan Mitchell, Derrick Favors, Alec Burks, Jae Crowder, Dante Exum","Mitchell, Favors, Burks, Crowder, Exum",1628378-202324-202692-203109-203957,UTA,208.0,3,3.0,,7.0,8.0,,15.0,1.0,,,2.0,3.0,10.0,2.0,1.0,10.0,0.6666666666666666,0.8333333333333334,0.8333333333333334,103.84615384615384,16.571428571428573,11.5,16.571428571428573,11.5,0.16666666666666666,,,,0.6666666666666666,0.5021833333333333,6.566666666666666,1.0,10.0,3.0,4.0,4.0,,,,,,1.0,,1.0,,1.0,2.0,1.0,,1.0,1.0,,0.14285714285714285,,,,,2.0,2.0,1.0,1.0,2.0,2.0,3.0,,,,2.0,,2.0,1.0,1.0,1.0,3.0,,8.0,,,,,,,0.5,0.5,0.6666666666666666,0.6666666666666666,,,,0.5,0.3333333333333333,1.0,,,,,,1.0,1.0,,,,0.3333333333333333,1.0,1.0,0.16666666666666666,0.3333333333333333,0.5,0.5,,,0.5,,,25.333333333333332,,,1.0,,,,,,1.0,1.0,,,2.0,6.0,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,0.4873,,,0.2,1.0,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2018,2017-18,True
1628378-202324-202692-203109-204060,1610612762,"Donovan Mitchell, Derrick Favors, Alec Burks, Jae Crowder, Joe Ingles","Mitchell, Favors, Burks, Crowder, Ingles",1628378-202324-202692-203109-204060,UTA,353.0,3,6.0,-1.0,9.0,11.0,2.0,20.0,3.0,,1.0,2.0,4.0,7.0,2.0,2.0,7.0,0.5,0.35,0.35,81.58640226628894,19.333333333333332,16.272727272727273,18.0,14.909090909090908,0.3,0.1,,,0.9,0.5431222222222222,4.85,2.0,8.0,4.0,7.0,9.0,,,2.0,,1.0,,,2.0,1.0,1.0,2.0,2.0,1.0,0.8,0.8571428571428571,1.0,0.2222222222222222,1.0,2.0,,,,,,1.0,6.0,1.0,6.0,,,,2.0,3.0,6.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,0.5,0.5,0.16666666666666666,0.16666666666666666,,,,0.6,,,,1.0,0.5,0.3333333333333333,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,,,,,0.6,0.16666666666666666,0.16666666666666666,,,0.16666666666666666,0.4452,,28.349999999999998,,,,1.0,2.0,,1.0,,,,2.0,,,,,,,,,1.0,2.0,,,1.0,1.0,,,,,,2.0,,2.0,2.0,2.0,,,,,,,1.0,0.25,,0.25,,1.0,1.0,,1.0,,,,,,1.0,,,1.0,0.49095,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612762,2018,2017-18,True
1628378-202324-202692-203497-204060,1610612762,"Donovan Mitchell, Derrick Favors, Alec Burks, Rudy Gobert, Joe Ingles","Mitchell, Favors, Burks, Gobert, Ingles",1628378-202324-202692-203497-204060,UTA,119.0,2,2.0,-1.0,4.0,3.0,2.0,7.0,1.0,,,,2.0,3.0,,1.0,,,0.3,0.3,84.70588235294117,17.75,16.0,13.25,16.0,0.2,,,,0.8,0.4565,4.9,3.0,4.0,1.0,1.0,4.0,,,1.0,,,1.0,1.0,2.0,2.0,,,3.0,0.5,1.0,1.0,1.0,0.75,2.0,,,,,1.0,1.0,1.0,2.0,1.0,3.0,,,3.0,,,1.0,1.0,,,1.0,,3.0,2.0,,3.0,,,,,,0.3333333333333333,0.5,,0.75,0.75,0.6,,,,,1.0,1.0,1.0,,,,,,0.2,,,0.2,0.4,0.5,0.5,,,1.0,0.53655,1.0,36.300000000000004,,,,1.0,1.0,,2.0,,,1.0,2.0,,,3.0,,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,1.0,0.5,,,0.3333333333333333,0.50635,,,,,,1.0,,,,,0.3333333333333333,,1.0,,,,1.0,,,,0.5,,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,1.0,,1610612762,2018,2017-18,True
