EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyAtRimFGA,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Fg3aBlocked,PenaltyTurnovers,Charge Fouls,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,FG3APctBlocked,Arc3PctBlocked,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyDefPoss,PenaltyAtRimFGM,Arc3FGM,PenaltyArc3FGM,PenaltyFG2M,PenaltyFG3M,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Arc3Assists,LongMidRangeAssists,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShortMidRangeFGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,Loose Ball Fouls Drawn,BlockingFoulsDrawn,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,Offensive Fouls Drawn,BlockedAtRim,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,PenaltyCorner3FGM,BlockingFouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyCorner3Accuracy,Technical Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,3SecondViolations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,HeaveAttempts,BlockedCorner3,Clear Path Fouls,Corner3PctBlocked,team_id,year,season,team_vs
1627781-1628382-1628412-1713-201585,1610612758,"Malachi Richardson, Justin Jackson, Frank Mason, Vince Carter, Kosta Koufos","Richardson, Jackson, Mason, Carter, Koufos",1627781-1628382-1628412-1713-201585,SAC,304.0,1,5.0,6.0,10.0,11.0,2.0,21.0,,2.0,,2.0,3.0,1.0,3.0,1.0,2.0,2.0,4.0,8.0,2.0,4.0,,14.0,8.0,1.0,3.0,2.0,4.0,4.0,6.0,2.0,,2.0,2.0,4.0,1.0,,10.0,2.0,1.0,2.0,1.0,3.0,3.0,6.0,1.0,,,1.0,,,1.0,,1.0,2.0,,3.0,2.0,,,,,,,12.0,0.5,0.6666666666666666,1.0,0.5,0.5,0.5,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.5384615384615384,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,0.25,1.0,1.0,0.6,0.5,0.5,,1.0,,1.0,,1.0,,0.16666666666666666,99.47368421052632,,14.3,14.636363636363637,13.6,14.0,0.16666666666666666,,,,0.25,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.5,1.0,0.16666666666666666,0.6666666666666666,,0.5,0.5091333333333333,0.8111,,,0.14285714285714285,10.05,24.125,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,2.0,1.0,1.0,1.0,3.0,1.0,2.0,,,,,1.0,0.5,0.5,1.0,,,,0.5,3.0,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612758,2018,2017-18,True
1627781-1628382-1628412-201585-203992,1610612758,"Malachi Richardson, Justin Jackson, Frank Mason, Kosta Koufos, Bogdan Bogdanovic","Richardson, Jackson, Mason, Koufos, Bogdanovic",1627781-1628382-1628412-201585-203992,SAC,976.0,3,16.0,12.0,29.0,31.0,1.0,60.0,9.0,9.0,,,4.0,2.0,3.0,1.0,2.0,8.0,11.0,16.0,4.0,10.0,7.0,41.0,29.0,,,3.0,14.0,8.0,9.0,8.0,,7.0,3.0,10.0,1.0,7.0,23.0,1.0,,4.0,10.0,16.0,1.0,17.0,,,,2.0,,,2.0,,4.0,5.0,,7.0,7.0,,3.0,2.0,,2.0,1.0,38.0,0.6363636363636364,0.6363636363636364,0.75,0.4,0.4,0.6875,,0.6538461538461539,1.5,0.6896551724137931,1.5,0.38461538461538464,,,,0.6666666666666666,,0.8,0.2,0.7,0.1,,,0.25,0.4,0.8333333333333334,0.75,0.8,,,88.52459016393443,0.5,14.137931034482758,18.258064516129032,13.89655172413793,17.451612903225808,0.34615384615384615,1.0,1.0,0.7777777777777778,0.15384615384615385,0.11538461538461539,0.6666666666666666,0.6666666666666666,0.07692307692307693,0.5,0.5,1.0,0.3076923076923077,,,0.7307692307692307,0.48030384615384614,0.489,0.10344827586206896,0.15789473684210525,0.07317073170731707,6.59375,25.23,5.0,3.0,2.0,,3.0,2.0,,9.0,,,,,9.0,5.0,,0.9,,,0.6,0.4,0.50853,0.21951219512195122,0.1724137931034483,4.0,3.0,3.0,1.0,3.0,1.0,3.0,,3.0,2.0,,,,,,0.5,1.0,0.9,,0.375,0.375,0.6666666666666666,,1.0,0.5,0.375,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,2.0,2.0,,,1.0,2.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612758,2018,2017-18,True
1627781-1628382-1628412-202066-2216,1610612758,"Malachi Richardson, Justin Jackson, Frank Mason, Garrett Temple, Zach Randolph","Richardson, Jackson, Mason, Temple, Randolph",1627781-1628382-1628412-202066-2216,SAC,205.0,1,3.0,,5.0,4.0,,9.0,1.0,1.0,,,3.0,,1.0,,,,3.0,5.0,,,,6.0,6.0,,,,4.0,2.0,,,1.0,2.0,,2.0,,1.0,4.0,,,1.0,1.0,2.0,,2.0,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,1.0,,6.0,0.6666666666666666,0.6666666666666666,,,,0.6,,0.6,,0.6,,,0.2,,,0.5,,1.0,,0.6666666666666666,,,,,,1.0,,1.0,,,63.21951219512195,,18.0,28.75,18.0,26.0,0.2,1.0,1.0,1.0,0.6,0.2,,,,,,,,,,0.2,0.47372,,,,,7.9799999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,0.6666666666666666,1.0,,,,,,,1.0,,,,,,,1.0,,0.3333333333333333,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2018,2017-18,True
1627781-1628382-1628412-203992-2216,1610612758,"Malachi Richardson, Justin Jackson, Frank Mason, Bogdan Bogdanovic, Zach Randolph","Richardson, Jackson, Mason, Bogdanovic, Randolph",1627781-1628382-1628412-203992-2216,SAC,75.0,1,1.0,2.0,3.0,3.0,,6.0,2.0,2.0,,,,,,,,,2.0,2.0,,,,4.0,2.0,,,,2.0,2.0,,,,1.0,,1.0,,1.0,2.0,,,2.0,,3.0,,3.0,,1.0,1.0,,,,1.0,,1.0,2.0,1.0,,,,,,,,,4.0,0.5,0.5,,,,1.0,,1.0,,1.0,,,,,1.0,,,0.6666666666666666,,0.6666666666666666,,,,,,,,0.5,1.0,,115.2,,5.333333333333333,19.666666666666668,5.333333333333333,14.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,1.0,0.6193,,,,,2.1,,3.0,2.0,,,2.0,,,4.0,,1.0,,,4.0,3.0,,1.0,,,1.0,,0.6193,1.0,1.0,,2.0,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2018,2017-18,True
1627781-1628382-201585-201588-202066,1610612758,"Malachi Richardson, Justin Jackson, Kosta Koufos, George Hill, Garrett Temple","Richardson, Jackson, Koufos, Hill, Temple",1627781-1628382-201585-201588-202066,SAC,26.0,1,,-1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.38461538461538,,,26.0,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2018,2017-18,True
1627781-1628382-201588-203992-2216,1610612758,"Malachi Richardson, Justin Jackson, George Hill, Bogdan Bogdanovic, Zach Randolph","Richardson, Jackson, Hill, Bogdanovic, Randolph",1627781-1628382-201588-203992-2216,SAC,87.0,1,1.0,-2.0,2.0,3.0,,5.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,1.0,,2.0,4.0,,,,2.0,,,1.0,,1.0,,1.0,,1.0,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,2.0,1.0,1.0,,,,1.0,,0.5,,0.5,,0.5,,,,1.0,,,,1.0,,,,,,,1.0,,,,82.75862068965517,,23.5,13.333333333333334,23.5,13.333333333333334,0.5,1.0,1.0,1.0,,,,,,,,,0.5,,,1.0,0.48175,,,,,3.1,24.9,2.0,1.0,1.0,,1.0,1.0,,2.0,,,,,2.0,2.0,,0.5,,,0.5,0.5,0.48175,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2018,2017-18,True
1627781-1628412-1713-201585-202066,1610612758,"Malachi Richardson, Frank Mason, Vince Carter, Kosta Koufos, Garrett Temple","Richardson, Mason, Carter, Koufos, Temple",1627781-1628412-1713-201585-202066,SAC,122.0,1,2.0,-4.0,3.0,4.0,,7.0,,,,,,,,,1.0,2.0,,,,3.0,,,4.0,,,,,,,2.0,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,0.3333333333333333,,0.5,,,,,1.0,,,0.5,,,82.62295081967214,,12.0,21.5,12.0,16.0,,,,,,,,,0.3333333333333333,,,,0.6666666666666666,,,1.0,0.63145,,,,,,24.433333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2018,2017-18,True
1627781-1628412-201588-202066-2216,1610612758,"Malachi Richardson, Frank Mason, George Hill, Garrett Temple, Zach Randolph","Richardson, Mason, Hill, Temple, Randolph",1627781-1628412-201588-202066-2216,SAC,602.0,1,10.0,13.0,19.0,19.0,1.0,38.0,3.0,4.0,,,,,3.0,1.0,3.0,6.0,3.0,7.0,5.0,9.0,6.0,27.0,14.0,,,3.0,2.0,4.0,15.0,6.0,1.0,1.0,5.0,6.0,1.0,1.0,17.0,1.0,,3.0,6.0,9.0,1.0,10.0,,,,1.0,,,1.0,,2.0,3.0,,5.0,7.0,1.0,4.0,1.0,,1.0,1.0,24.0,0.3333333333333333,0.3333333333333333,1.0,0.5555555555555556,0.5555555555555556,0.42857142857142855,,0.65625,1.5,0.7105263157894737,1.5,0.5625,0.14285714285714285,0.25,,0.8571428571428571,,0.6,0.25,0.75,0.125,,,,1.0,1.0,0.5,0.75,,,90.8970099667774,1.0,10.789473684210526,20.894736842105264,10.68421052631579,19.68421052631579,0.25,0.75,1.0,0.3333333333333333,,0.1875,,,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.375,,,0.8125,0.584415625,,0.21052631578947367,0.4,0.1111111111111111,10.085714285714285,24.299999999999997,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,0.4638,,0.05263157894736842,,,4.0,,,,,,4.0,4.0,,2.0,1.0,1.0,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,0.6666666666666666,,,1.0,1.0,1.0,1.0,1.0,0.5,,,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2018,2017-18,True
1627781-201585-201588-202066-203992,1610612758,"Malachi Richardson, Kosta Koufos, George Hill, Garrett Temple, Bogdan Bogdanovic","Richardson, Koufos, Hill, Temple, Bogdanovic",1627781-201585-201588-202066-203992,SAC,56.0,1,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,1.0,,,1.0,1.0,,3.0,2.0,,,,,,3.0,1.0,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,3.0,,,1.0,1.0,1.0,,,1.5,,1.5,,1.0,,,,,,,,,,,,,,,,,,,51.42857142857143,,14.0,42.0,14.0,42.0,,,,,,,,,,,,,1.0,,,1.0,0.5805,,,,,,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2018,2017-18,True
1627781-201588-202066-203992-2216,1610612758,"Malachi Richardson, George Hill, Garrett Temple, Bogdan Bogdanovic, Zach Randolph","Richardson, Hill, Temple, Bogdanovic, Randolph",1627781-201588-202066-203992-2216,SAC,305.0,3,5.0,8.0,13.0,12.0,,25.0,4.0,4.0,,,,,1.0,,1.0,3.0,4.0,5.0,2.0,4.0,3.0,17.0,9.0,,,,6.0,2.0,3.0,3.0,,3.0,1.0,4.0,,3.0,9.0,,,3.0,4.0,7.0,,7.0,,1.0,1.0,,,,1.0,,1.0,1.0,,2.0,4.0,,2.0,2.0,2.0,2.0,1.0,17.0,0.75,0.75,0.5,0.5,0.5,0.8,,0.7777777777777778,,0.7727272727272727,,0.4444444444444444,,,1.0,0.6666666666666666,,1.0,,0.7777777777777778,,,,,,0.6666666666666666,,1.0,1.0,,118.03278688524591,0.5,6.923076923076923,17.916666666666668,6.923076923076923,17.833333333333332,0.4444444444444444,1.0,1.0,0.75,,0.1111111111111111,,,0.1111111111111111,,,,0.3333333333333333,,,0.8888888888888888,0.5501222222222223,,0.18181818181818182,0.2857142857142857,,5.720000000000001,25.2,8.0,2.0,2.0,,2.0,3.0,3.0,13.0,,,,,13.0,8.0,,0.9285714285714286,,,0.4,0.4,0.5551999999999999,0.7647058823529411,0.6153846153846154,7.0,2.0,2.0,2.0,2.0,2.0,3.0,,2.0,1.0,,1.0,1.0,,,0.6666666666666666,1.0,1.0,,0.6666666666666666,0.6666666666666666,0.5,,1.0,1.0,0.6666666666666666,,1.0,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2018,2017-18,True
1627834-1628368-1628382-202066-203992,1610612758,"Georgios Papagiannis, De'Aaron Fox, Justin Jackson, Garrett Temple, Bogdan Bogdanovic","Papagiannis, Fox, Jackson, Temple, Bogdanovic",1627834-1628368-1628382-202066-203992,SAC,29.0,1,,,2.0,2.0,,4.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,2.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,198.6206896551724,,11.5,3.0,11.5,3.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,0.7157,,,,,0.7,,2.0,1.0,,,1.0,,,2.0,,1.0,,,2.0,2.0,,1.0,,,1.0,,0.7157,1.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2018,2017-18,True
1627834-1628368-201588-202066-2216,1610612758,"Georgios Papagiannis, De'Aaron Fox, George Hill, Garrett Temple, Zach Randolph","Papagiannis, Fox, Hill, Temple, Randolph",1627834-1628368-201588-202066-2216,SAC,249.0,1,4.0,1.0,8.0,8.0,,16.0,4.0,5.0,,,,,,1.0,2.0,1.0,4.0,5.0,2.0,3.0,,14.0,13.0,,,,,8.0,3.0,1.0,,,1.0,1.0,,,3.0,,,1.0,1.0,2.0,,2.0,,,,,,,,,1.0,2.0,1.0,,,,,1.0,,1.0,,14.0,,,0.5,0.6666666666666666,0.6666666666666666,0.8,,0.875,,0.875,,0.375,,,,0.3333333333333333,,0.5,,0.4,,,,,,,1.0,1.0,,,92.5301204819277,,13.25,17.875,13.25,13.5,0.625,0.8,0.8,,,,,,0.25,0.5,0.5,,0.125,,,1.0,0.61041875,,,,,1.44,24.46666666666667,8.0,5.0,1.0,,5.0,3.0,,14.0,,,,,14.0,8.0,,0.875,,,0.625,0.125,0.61041875,1.0,1.0,,4.0,1.0,1.0,4.0,2.0,3.0,,1.0,1.0,,,,,,0.6666666666666666,0.8,0.875,,1.0,1.0,1.0,,0.8,1.0,1.0,,2.0,,,,,,,,,,,,0.25,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,1610612758,2018,2017-18,True
1628368-1628382-1628412-1713-203998,1610612758,"De'Aaron Fox, Justin Jackson, Frank Mason, Vince Carter, Bruno Caboclo","Fox, Jackson, Mason, Carter, Caboclo",1628368-1628382-1628412-1713-203998,SAC,13.0,1,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.76923076923076,,13.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2018,2017-18,True
1628368-1628382-1628502-1713-203992,1610612758,"De'Aaron Fox, Justin Jackson, Nigel Hayes, Vince Carter, Bogdan Bogdanovic","Fox, Jackson, Hayes, Carter, Bogdanovic",1628368-1628382-1628502-1713-203992,SAC,214.0,1,4.0,-6.0,8.0,6.0,1.0,14.0,,3.0,,1.0,,,1.0,,1.0,1.0,,4.0,,2.0,3.0,3.0,9.0,,1.0,,,,,1.0,,,,,,,,,1.0,,2.0,2.0,1.0,3.0,,,,,,,,,,,,2.0,4.0,,2.0,1.0,,1.0,1.0,3.0,,,,,,,,,,0.1875,,0.3333333333333333,,,,1.0,0.25,,,1.0,0.16666666666666666,0.3333333333333333,,,1.0,,1.0,,,,94.2056074766355,1.0,18.75,10.666666666666666,18.625,10.666666666666666,0.5,,,,,0.16666666666666666,,,0.16666666666666666,,,,0.16666666666666666,1.0,,0.8333333333333334,0.615325,0.7084,0.25,0.3333333333333333,,5.075,23.6,1.0,,,,,,1.0,1.0,,,,,1.0,1.0,,0.5,,,,,,0.3333333333333333,0.125,3.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2018,2017-18,True
1628368-1628382-1628502-203992-204022,1610612758,"De'Aaron Fox, Justin Jackson, Nigel Hayes, Bogdan Bogdanovic, Jack Cooley","Fox, Jackson, Hayes, Bogdanovic, Cooley",1628368-1628382-1628502-203992-204022,SAC,28.0,1,,-3.0,2.0,1.0,,3.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,154.28571428571428,,10.5,7.0,10.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2018,2017-18,True
1628368-1628382-1713-201585-202066,1610612758,"De'Aaron Fox, Justin Jackson, Vince Carter, Kosta Koufos, Garrett Temple","Fox, Jackson, Carter, Koufos, Temple",1628368-1628382-1713-201585-202066,SAC,347.0,2,6.0,9.0,11.0,11.0,2.0,22.0,2.0,5.0,1.0,1.0,,,,,,5.0,2.0,5.0,2.0,5.0,4.0,14.0,5.0,1.0,1.0,3.0,,4.0,3.0,5.0,1.0,,1.0,1.0,,,3.0,,2.0,2.0,3.0,5.0,2.0,7.0,,,,1.0,,,1.0,,,,,4.0,5.0,1.0,3.0,1.0,1.0,1.0,,11.0,,,0.5,0.4,0.4,0.4,1.0,0.5,0.5,0.5833333333333334,0.75,0.5,0.2,0.2,,0.75,0.6666666666666666,1.0,,0.8333333333333334,0.3333333333333333,0.6666666666666666,,,,0.75,,1.0,,,91.29682997118155,,15.272727272727273,16.272727272727273,14.636363636363637,16.181818181818183,0.5,0.4,0.5,,,,,,,,,,0.5,0.5,1.0,1.0,0.513115,0.473075,0.25,0.42857142857142855,0.21428571428571427,1.92,25.8,3.0,1.0,1.0,1.0,1.0,1.0,,5.0,,1.0,,,5.0,3.0,,1.25,,,0.5,0.5,0.509525,0.35714285714285715,0.2727272727272727,,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,,2.0,2.0,,,1.0,1.0,1.25,,0.4,0.4,0.5,,1.0,1.0,0.4,,,,1.0,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2018,2017-18,True
1628368-1628382-1713-201585-203960,1610612758,"De'Aaron Fox, Justin Jackson, Vince Carter, Kosta Koufos, JaKarr Sampson","Fox, Jackson, Carter, Koufos, Sampson",1628368-1628382-1713-201585-203960,SAC,48.0,1,1.0,-2.0,2.0,2.0,,4.0,,,,,1.0,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,,12.5,11.5,12.5,11.5,,,,,1.0,,,,,,,,,,,,0.3082,,,,,4.4,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2018,2017-18,True
1628368-1628382-1713-201585-2216,1610612758,"De'Aaron Fox, Justin Jackson, Vince Carter, Kosta Koufos, Zach Randolph","Fox, Jackson, Carter, Koufos, Randolph",1628368-1628382-1713-201585-2216,SAC,97.0,1,2.0,-1.0,5.0,4.0,,9.0,,,,,1.0,,2.0,,,,,3.0,,,3.0,3.0,4.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,2.0,4.0,,2.0,,,,,3.0,,,,,,,,,,0.3,,,,,,,,1.0,,0.5,,,,,,,,,1.0,,133.60824742268042,,11.0,10.5,11.0,9.75,,,,,0.3333333333333333,0.6666666666666666,,,,,,,,,,,0.42586666666666667,,0.4,0.4,,16.933333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2018,2017-18,True
1628368-1628382-1713-201588-203992,1610612758,"De'Aaron Fox, Justin Jackson, Vince Carter, George Hill, Bogdan Bogdanovic","Fox, Jackson, Carter, Hill, Bogdanovic",1628368-1628382-1713-201588-203992,SAC,1.0,1,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.2332,,,,,15.2,,,,,,1.0,,,,,,,,,,,,,,,,0.2332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612758,2018,2017-18,True
