EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGA,SecondChanceFG3A,Fg3aBlocked,2pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,SecondChanceArc3Frequency,FTDefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,DefFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,Fg2aBlocked,ShortMidRangeAssists,BadPassTurnovers,Travels,PenaltyTurnovers,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,BlockingFouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,HeaveAttempts,DefensiveGoaltends,LostBallOutOfBoundsTurnovers,3SecondViolations,ShortMidRangePctBlocked,Corner3PctBlocked,Defensive 3 Seconds Violations,Clear Path Fouls,team_id,year,season,team_vs
202330-202714-203497-203918-2564,1610612762,"Gordon Hayward, Shelvin Mack, Rudy Gobert, Rodney Hood, Boris Diaw","Hayward, Mack, Gobert, Hood, Diaw",202330-202714-203497-203918-2564,UTA,751.0,2,13.0,-6.0,24.0,23.0,9.0,4.0,1.0,47.0,3.0,5.0,1.0,1.0,2.0,3.0,2.0,6.0,5.0,7.0,,1.0,,,1.0,3.0,,,10.0,18.0,1.0,4.0,5.0,28.0,34.0,1.0,1.0,3.0,4.0,7.0,,,4.0,12.0,12.0,8.0,3.0,,2.0,3.0,1.0,6.0,1.0,7.0,1.0,,2.0,3.0,15.0,,1.0,2.0,2.0,6.0,1.0,7.0,,,,,1.0,,1.0,5.0,7.0,,3.0,5.0,,3.0,,,,,,,25.0,12.0,9.0,,,0.6,0.6666666666666666,1.0,0.25,,0.25,0.5555555555555556,1.0,0.5714285714285714,0.5227272727272727,1.0,0.5714285714285714,0.5833333333333334,1.5,0.6666666666666666,0.18181818181818182,1.0,1.0,0.125,0.6666666666666666,,0.8,0.09090909090909091,,,,,1.0,1.0,0.6666666666666666,,,90.11984021304926,,14.333333333333334,17.695652173913043,14.291666666666666,17.47826086956522,0.22727272727272727,0.6,0.75,0.6666666666666666,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.3181818181818182,0.7142857142857143,0.7142857142857143,0.6,0.045454545454545456,,,,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.42857142857142855,0.6666666666666666,,,,,0.4090909090909091,0.3333333333333333,0.5002863636363636,0.4834,0.5654142857142858,0.125,0.15,,0.10714285714285714,0.42857142857142855,11.077777777777778,24.725,0.375,,,,1.0,,,0.5,,2.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,0.05555555555555555,0.2,,0.5,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202330-202714-203497-203957-204060,1610612762,"Gordon Hayward, Shelvin Mack, Rudy Gobert, Dante Exum, Joe Ingles","Hayward, Mack, Gobert, Exum, Ingles",202330-202714-203497-203957-204060,UTA,76.0,1,1.0,4.0,4.0,3.0,,1.0,,7.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,2.0,,,2.0,4.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,1.0,1.0,,,,1.0,,3.0,,1.0,2.0,,1.0,,,,,,,4.0,,,,,,,,,,,0.5,,,0.5,,,0.6666666666666666,,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,132.63157894736844,,6.25,17.0,6.25,17.0,0.5,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,0.4674,,,0.3333333333333333,0.3333333333333333,,,,5.7,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202330-202714-203497-203957-2564,1610612762,"Gordon Hayward, Shelvin Mack, Rudy Gobert, Dante Exum, Boris Diaw","Hayward, Mack, Gobert, Exum, Diaw",202330-202714-203497-203957-2564,UTA,245.0,1,4.0,-1.0,9.0,8.0,,,,17.0,2.0,3.0,,,,,1.0,1.0,1.0,3.0,,,,,,1.0,,,4.0,7.0,,1.0,,8.0,9.0,,,,,,,,,,4.0,4.0,,,,1.0,,2.0,,2.0,,,1.0,1.0,4.0,,,4.0,,5.0,,5.0,,,,,,,1.0,2.0,3.0,,1.0,,,,,,,,,,8.0,,,,,0.5,0.5,,,,,0.5714285714285714,,,0.5,,,0.5,,,0.125,,,,1.0,,0.6666666666666666,,,,,,,,1.0,1.0,,99.91836734693878,,12.0,17.125,12.0,16.625,0.375,0.6666666666666666,0.6666666666666666,0.5,0.125,1.0,1.0,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,0.125,,,,,,,,,,,,0.5,,0.47033125,,,,,,,,10.485714285714286,24.8,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202330-202714-203497-204060-2207,1610612762,"Gordon Hayward, Shelvin Mack, Rudy Gobert, Joe Ingles, Joe Johnson","Hayward, Mack, Gobert, Ingles, Johnson",202330-202714-203497-204060-2207,UTA,993.0,2,17.0,-2.0,32.0,34.0,,15.0,2.0,66.0,6.0,7.0,,,,,2.0,6.0,3.0,7.0,1.0,1.0,,,5.0,8.0,,,11.0,20.0,6.0,9.0,2.0,42.0,44.0,1.0,1.0,5.0,,,,,,,20.0,2.0,15.0,3.0,,8.0,5.0,10.0,5.0,15.0,4.0,1.0,5.0,3.0,35.0,1.0,1.0,4.0,6.0,12.0,2.0,14.0,,4.0,4.0,,4.0,,4.0,4.0,6.0,1.0,7.0,2.0,,1.0,,,2.0,2.0,2.0,2.0,37.0,,,,,0.9090909090909091,0.9090909090909091,0.8333333333333334,0.6666666666666666,,0.6666666666666666,0.55,1.0,,0.6896551724137931,1.25,,0.7,1.25,,0.3103448275862069,1.0,1.0,0.1111111111111111,1.0,0.3333333333333333,1.0,0.16666666666666666,,0.25,0.3333333333333333,1.0,1.0,,1.0,1.0,,95.70996978851963,1.0,15.15625,14.941176470588236,14.59375,14.941176470588236,0.2413793103448276,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.20689655172413793,0.3333333333333333,0.4,0.2413793103448276,0.42857142857142855,0.42857142857142855,1.0,0.034482758620689655,1.0,1.0,1.0,0.27586206896551724,0.625,0.625,0.8,,,,,,,,,0.5517241379310345,0.625,0.49892931034482757,0.52875,,0.03333333333333333,0.047619047619047616,,0.11904761904761904,,9.795,25.788888888888888,,1.0,1.0,,,,,,0.5,2.0,,,,1.0,,,1.0,1.0,,1.0,2.0,4.0,,,,,1.0,,1.0,0.05,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,0.16666666666666666,,,,1610612762,2017,2016-17,True
202330-202714-203497-204060-2564,1610612762,"Gordon Hayward, Shelvin Mack, Rudy Gobert, Joe Ingles, Boris Diaw","Hayward, Mack, Gobert, Ingles, Diaw",202330-202714-203497-204060-2564,UTA,1215.0,3,20.0,10.0,40.0,40.0,12.0,2.0,3.0,80.0,7.0,10.0,1.0,1.0,2.0,2.0,3.0,7.0,4.0,7.0,2.0,2.0,,,1.0,8.0,,,14.0,24.0,3.0,10.0,6.0,43.0,33.0,1.0,1.0,8.0,5.0,8.0,,,2.0,12.0,16.0,12.0,9.0,,,8.0,1.0,8.0,3.0,11.0,1.0,2.0,5.0,3.0,25.0,2.0,1.0,5.0,12.0,18.0,3.0,21.0,,5.0,5.0,,4.0,2.0,5.0,2.0,6.0,,7.0,6.0,,2.0,,1.0,4.0,2.0,4.0,2.0,35.0,12.0,12.0,,1.0,0.5714285714285714,0.5714285714285714,1.0,0.3,,0.3,0.5833333333333334,1.0,0.625,0.5441176470588235,1.3333333333333333,0.625,0.581081081081081,1.3333333333333333,0.6666666666666666,0.29411764705882354,0.8,0.7058823529411765,0.1,1.0,0.2857142857142857,0.7727272727272727,0.17647058823529413,,0.25,0.2857142857142857,0.625,0.6666666666666666,1.0,1.0,1.0,,94.81481481481481,0.5,14.25,16.125,13.9,15.5,0.29411764705882354,0.7,0.7777777777777778,0.7142857142857143,0.20588235294117646,0.42857142857142855,0.42857142857142855,0.20588235294117646,0.5714285714285714,0.5714285714285714,0.75,0.058823529411764705,1.0,1.0,1.0,0.23529411764705882,0.125,0.125,1.0,0.3333333333333333,1.0,0.25,1.0,,,,,0.5882352941176471,0.125,0.5096058823529411,0.551025,0.461525,0.05555555555555555,0.07692307692307693,,0.18604651162790697,0.27906976744186046,8.079166666666666,24.96,0.3,1.0,2.0,,,,,,0.3333333333333333,1.0,,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,,2.0,,3.0,,,1.0,2.0,1.0,0.041666666666666664,0.1,,,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,1610612762,2017,2016-17,True
202330-202714-203918-2207-2564,1610612762,"Gordon Hayward, Shelvin Mack, Rodney Hood, Joe Johnson, Boris Diaw","Hayward, Mack, Hood, Johnson, Diaw",202330-202714-203918-2207-2564,UTA,282.0,2,5.0,,9.0,9.0,2.0,8.0,,18.0,2.0,3.0,,,,,,,1.0,2.0,2.0,2.0,1.0,1.0,,3.0,,1.0,3.0,5.0,2.0,5.0,,12.0,12.0,,,,,,1.0,2.0,,3.0,2.0,4.0,6.0,,,1.0,,1.0,2.0,3.0,,2.0,1.0,,8.0,,,,2.0,2.0,,2.0,,1.0,,1.0,1.0,,1.0,2.0,3.0,1.0,,,,,,,,,,,12.0,3.0,2.0,,,0.3333333333333333,0.3333333333333333,1.0,0.4,0.5,0.6666666666666666,0.6,,,0.6,,0.75,0.6,,0.75,0.5,1.0,0.6666666666666666,,,,0.6666666666666666,,,,,,1.0,0.5,,,,91.91489361702128,,11.11111111111111,20.22222222222222,11.11111111111111,18.77777777777778,0.3,0.6666666666666666,0.6666666666666666,0.5,,,,0.2,0.5,0.5,,0.2,1.0,1.0,1.0,0.3,,,,,,,,0.5,1.0,0.5,,0.8,,0.52590625,,0.558,,,,,0.25,8.040000000000001,33.22,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1610612762,2017,2016-17,True
202330-202714-204060-2207-2564,1610612762,"Gordon Hayward, Shelvin Mack, Joe Ingles, Joe Johnson, Boris Diaw","Hayward, Mack, Ingles, Johnson, Diaw",202330-202714-204060-2207-2564,UTA,76.0,1,1.0,-3.0,1.0,2.0,1.0,2.0,,3.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,3.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,56.8421052631579,,37.0,19.5,37.0,19.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,0.4443,,0.4443,,,,,,,24.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202330-203497-203526-203918-2207,1610612762,"Gordon Hayward, Rudy Gobert, Raul Neto, Rodney Hood, Joe Johnson","Hayward, Gobert, Neto, Hood, Johnson",202330-203497-203526-203918-2207,UTA,887.0,5,15.0,18.0,34.0,33.0,25.0,16.0,3.0,67.0,6.0,10.0,1.0,1.0,4.0,6.0,1.0,6.0,1.0,3.0,1.0,2.0,,1.0,1.0,5.0,1.0,4.0,8.0,19.0,2.0,7.0,10.0,32.0,14.0,1.0,1.0,4.0,6.0,13.0,1.0,5.0,8.0,23.0,8.0,8.0,6.0,,2.0,5.0,1.0,4.0,2.0,6.0,1.0,1.0,4.0,,14.0,,3.0,8.0,9.0,20.0,3.0,23.0,,6.0,3.0,3.0,2.0,1.0,5.0,4.0,9.0,,7.0,14.0,,4.0,,3.0,,,,,28.0,23.0,25.0,1.0,3.0,0.5,0.5714285714285714,1.0,0.2857142857142857,0.2,0.2857142857142857,0.42105263157894735,1.0,0.46153846153846156,0.4230769230769231,0.5,0.4166666666666667,0.48484848484848486,0.6666666666666666,0.4791666666666667,0.2692307692307692,0.4,0.8181818181818182,0.2727272727272727,0.8,,0.8095238095238095,0.1875,0.25,0.4,,,0.8333333333333334,1.0,0.875,0.5,,108.77113866967305,,11.117647058823529,15.424242424242424,10.764705882352942,15.030303030303031,0.38461538461538464,0.6,0.6,0.6666666666666666,0.23076923076923078,0.16666666666666666,0.2,0.11538461538461539,0.3333333333333333,0.3333333333333333,,0.07692307692307693,0.5,0.5,1.0,0.19230769230769232,0.2,0.2,1.0,0.5,1.0,0.3333333333333333,0.6666666666666666,0.05555555555555555,,0.2222222222222222,0.25,0.6538461538461539,0.2,0.503676923076923,0.543375,0.5209694444444444,0.13333333333333333,0.17391304347826086,,0.125,0.71875,6.657894736842105,25.157142857142855,0.7352941176470589,,1.0,,,,,,,3.0,,3.0,,1.0,,1.0,,,2.0,1.0,,1.0,,4.0,,1.0,1.0,,,0.05263157894736842,,,,0.5,,,,,,,,,,,,,,,,1.0,,0.16666666666666666,,,,1610612762,2017,2016-17,True
202330-203497-203526-203918-2564,1610612762,"Gordon Hayward, Rudy Gobert, Raul Neto, Rodney Hood, Boris Diaw","Hayward, Gobert, Neto, Hood, Diaw",202330-203497-203526-203918-2564,UTA,40.0,1,1.0,-2.0,1.0,2.0,,,1.0,3.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,2.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,1.0,,,1.0,1.0,0.5,,,1.0,,1.0,,,,,108.0,,9.0,15.5,7.0,15.5,0.5,,,,,,,,,,,,,,,0.5,,,,1.0,,,,,,,,1.0,,0.5552,,,,,,,,1.4,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202330-203497-203526-203957-2207,1610612762,"Gordon Hayward, Rudy Gobert, Raul Neto, Dante Exum, Joe Johnson","Hayward, Gobert, Neto, Exum, Johnson",202330-203497-203526-203957-2207,UTA,6.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,240.0,,6.0,,6.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,0.375,,0.375,,,,,,,24.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202330-203497-203526-204060-2207,1610612762,"Gordon Hayward, Rudy Gobert, Raul Neto, Joe Ingles, Joe Johnson","Hayward, Gobert, Neto, Ingles, Johnson",202330-203497-203526-204060-2207,UTA,51.0,1,1.0,,2.0,2.0,,,,4.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,2.0,,,,2.0,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,0.5,,,0.5,,,0.5,,,,,1.0,,,,1.0,,,,,,1.0,,,,,112.94117647058823,,9.5,16.0,9.5,16.0,0.5,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,0.5,,0.39705,,,,,,,,8.95,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202330-203497-203918-203957-204060,1610612762,"Gordon Hayward, Rudy Gobert, Rodney Hood, Dante Exum, Joe Ingles","Hayward, Gobert, Hood, Exum, Ingles",202330-203497-203918-203957-204060,UTA,13.0,1,,-1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.76923076923076,,,13.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202330-203497-203918-203957-2207,1610612762,"Gordon Hayward, Rudy Gobert, Rodney Hood, Dante Exum, Joe Johnson","Hayward, Gobert, Hood, Exum, Johnson",202330-203497-203918-203957-2207,UTA,416.0,2,7.0,3.0,14.0,13.0,13.0,3.0,3.0,27.0,2.0,5.0,2.0,4.0,2.0,5.0,1.0,3.0,1.0,2.0,,1.0,,1.0,1.0,3.0,1.0,3.0,4.0,10.0,1.0,4.0,6.0,17.0,14.0,2.0,4.0,4.0,4.0,10.0,1.0,4.0,4.0,15.0,2.0,6.0,3.0,,2.0,3.0,1.0,1.0,1.0,2.0,1.0,,,1.0,5.0,,4.0,4.0,4.0,8.0,4.0,12.0,1.0,,,,,,1.0,2.0,6.0,,3.0,6.0,,2.0,,1.0,,,,,13.0,15.0,13.0,,1.0,0.25,0.3333333333333333,1.0,0.25,0.25,0.25,0.4,0.5,0.4,0.39285714285714285,0.5,0.39285714285714285,0.5,0.5,0.46875,0.2857142857142857,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.4444444444444444,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.6666666666666666,0.6666666666666666,0.125,93.46153846153845,,12.714285714285714,18.307692307692307,11.714285714285714,16.307692307692307,0.35714285714285715,0.4,0.5,,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.5,0.5,1.0,0.07142857142857142,,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,0.35714285714285715,0.4,0.07142857142857142,,0.21428571428571427,0.3333333333333333,0.6428571428571429,0.3333333333333333,0.513575,0.65315,0.513575,0.125,0.16666666666666666,,0.23529411764705882,0.8823529411764706,7.08,25.15,0.9285714285714286,,,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,1.0,1610612762,2017,2016-17,True
202330-203497-203918-203957-2564,1610612762,"Gordon Hayward, Rudy Gobert, Rodney Hood, Dante Exum, Boris Diaw","Hayward, Gobert, Hood, Exum, Diaw",202330-203497-203918-203957-2564,UTA,242.0,2,4.0,4.0,8.0,9.0,8.0,,1.0,17.0,3.0,3.0,,,3.0,3.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,2.0,2.0,1.0,15.0,11.0,,,1.0,4.0,6.0,2.0,2.0,1.0,15.0,4.0,4.0,6.0,,,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,,10.0,,1.0,1.0,2.0,3.0,1.0,4.0,,1.0,,1.0,1.0,,1.0,,,,2.0,3.0,,1.0,,1.0,,,,,14.0,15.0,8.0,,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,,0.6666666666666666,0.875,,0.875,0.8333333333333334,0.5,0.8333333333333334,0.25,1.0,1.0,0.5,1.0,,1.0,0.5,,,,1.0,,,1.0,,,101.15702479338843,,11.75,16.444444444444443,11.5,16.444444444444443,0.375,1.0,1.0,0.6666666666666666,0.125,,,0.25,0.5,0.5,,0.125,1.0,1.0,1.0,0.125,1.0,1.0,1.0,,,0.375,1.0,0.125,1.0,0.125,1.0,0.625,1.0,0.60740625,,0.60740625,0.125,0.16666666666666666,,0.06666666666666667,1.0,7.166666666666667,24.45,1.0,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202330-203497-203918-204060-2207,1610612762,"Gordon Hayward, Rudy Gobert, Rodney Hood, Joe Ingles, Joe Johnson","Hayward, Gobert, Hood, Ingles, Johnson",202330-203497-203918-204060-2207,UTA,620.0,5,10.0,15.0,21.0,19.0,13.0,5.0,2.0,40.0,3.0,5.0,,,3.0,4.0,,1.0,3.0,8.0,1.0,2.0,1.0,2.0,4.0,5.0,4.0,5.0,6.0,14.0,5.0,7.0,2.0,29.0,14.0,1.0,2.0,2.0,4.0,6.0,5.0,7.0,2.0,25.0,8.0,4.0,6.0,9.0,,5.0,4.0,4.0,2.0,6.0,1.0,1.0,2.0,2.0,14.0,,1.0,5.0,4.0,10.0,1.0,11.0,,3.0,,3.0,1.0,,1.0,2.0,5.0,1.0,4.0,5.0,,2.0,,1.0,2.0,2.0,2.0,1.0,27.0,25.0,13.0,,1.0,0.6666666666666666,0.6666666666666666,0.4,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.5,0.6666666666666666,0.6428571428571429,0.5,0.8846153846153846,0.6304347826086957,0.5,0.8928571428571429,0.3333333333333333,1.0,0.5714285714285714,0.125,1.0,,0.75,0.1,0.5,,,0.5,0.6666666666666666,0.5,1.0,1.0,,92.9032258064516,0.5,12.571428571428571,18.736842105263158,12.047619047619047,18.36842105263158,0.23809523809523808,0.6,1.0,0.6666666666666666,0.047619047619047616,,,0.38095238095238093,0.375,0.375,0.6666666666666666,0.09523809523809523,0.5,0.5,1.0,0.23809523809523808,0.8,0.8,0.25,,,0.3076923076923077,0.75,0.15384615384615385,0.5,0.38461538461538464,0.8,0.5714285714285714,0.8,0.5026666666666666,0.36285,0.5904230769230769,0.09090909090909091,0.13333333333333333,,0.06896551724137931,0.8620689655172413,11.214285714285714,24.885714285714283,0.6190476190476191,,,,1.0,,,,,1.0,,,,1.0,,,,,,2.0,,1.0,,,,,,,,0.14285714285714285,0.4,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612762,2017,2016-17,True
202330-203497-203918-204060-2564,1610612762,"Gordon Hayward, Rudy Gobert, Rodney Hood, Joe Ingles, Boris Diaw","Hayward, Gobert, Hood, Ingles, Diaw",202330-203497-203918-204060-2564,UTA,187.0,3,3.0,2.0,5.0,4.0,,,,9.0,,,,,,,,2.0,2.0,2.0,,,,,,1.0,,,2.0,4.0,,1.0,2.0,6.0,4.0,,,,,,,,,,,4.0,,,,1.0,,,,,,,,,,,1.0,,2.0,2.0,1.0,3.0,,,,,,,,,,,2.0,2.0,,1.0,,,,,,,6.0,,,,,,,,,,,0.5,,,0.4,,,0.5,,,0.2,,1.0,0.5,,,1.0,0.3333333333333333,,0.5,,,1.0,1.0,,,,69.30481283422459,,26.0,14.25,26.0,14.25,,,,,0.4,,,0.4,1.0,1.0,,,,,,0.2,,,,,,,,,,,,0.2,,0.384,,,0.16666666666666666,0.2,,,,13.15,24.2,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,0.5,,,,1610612762,2017,2016-17,True
