EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,FtPoints,SecondChanceFG2M,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,SelfOReb,LiveBallTurnovers,LostBallTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyDefPoss,Corner3FGA,SecondChanceFtPoints,LostBallSteals,BadPassTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,OffCorner3ReboundPct,Corner3Frequency,SecondChanceAtRimPctAssisted,PenaltyFtPoints,HeaveAttempts,FTDefRebounds,DefFTReboundPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Corner3Assists,FTOffRebounds,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,NonShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,OffFTReboundPct,OffLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,BlockedShortMidRange,LongMidRangePctBlocked,DefCorner3ReboundPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Travels,BlockedLongMidRange,3SecondViolations,SecondChanceArc3PctAssisted,Charge Fouls,OffensiveGoaltends,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,BlockedCorner3,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
1629014-202355-203081-203918-2546,1610612757,"Anfernee Simons, Hassan Whiteside, Damian Lillard, Rodney Hood, Carmelo Anthony","Simons, Whiteside, Lillard, Hood, Anthony",1629014-202355-203081-203918-2546,POR,203.0,1,3.0,-1.0,6.0,5.0,,1.0,11.0,1.0,2.0,,,3.0,,1.0,1.0,,,2.0,5.0,1.0,2.0,7.0,8.0,1.0,,,,,,4.0,3.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,5.0,,,0.5,,0.5,0.4,,0.5,,0.5,,0.2857142857142857,,,,,,0.3333333333333333,0.5,,0.3333333333333333,0.25,0.5,,,0.5,78.0295566502463,18.333333333333332,18.6,18.333333333333332,18.6,0.2857142857142857,0.5,0.5,0.42857142857142855,,0.14285714285714285,1.0,1.0,,,,,0.5714285714285714,1.0,0.48224285714285714,0.4537,,,6.720000000000001,25.5,,1.0,1.0,1.0,,,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,1.0,1.0,,,0.2857142857142857,,1.0,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,True
1629014-202355-203081-2546-2772,1610612757,"Anfernee Simons, Hassan Whiteside, Damian Lillard, Carmelo Anthony, Trevor Ariza","Simons, Whiteside, Lillard, Anthony, Ariza",1629014-202355-203081-2546-2772,POR,924.0,1,15.0,5.0,30.0,31.0,4.0,5.0,61.0,7.0,8.0,1.0,1.0,3.0,1.0,7.0,17.0,,3.0,8.0,12.0,8.0,18.0,44.0,39.0,3.0,1.0,1.0,,3.0,4.0,14.0,9.0,17.0,7.0,,,4.0,,5.0,4.0,9.0,5.0,14.0,4.0,2.0,,,1.0,,,42.0,4.0,4.0,0.4444444444444444,,0.4444444444444444,0.6666666666666666,1.0,0.6666666666666666,0.25,0.6666666666666666,0.4,0.6,,,,,0.5714285714285714,,1.0,0.4,0.75,0.2857142857142857,,0.4,,1.0,95.06493506493506,15.4,14.903225806451612,14.3,14.516129032258064,0.26666666666666666,0.875,0.875,0.1,0.03333333333333333,0.5666666666666667,0.4117647058823529,0.4117647058823529,0.25,1.0,0.75,,0.8666666666666667,0.4117647058823529,0.5684433333333333,0.6018,0.6055875,0.09090909090909091,4.558333333333334,25.783333333333335,0.13333333333333333,1.0,1.0,1.0,,4.0,1.0,2.0,2.0,15.0,,1.0,5.0,6.0,4.0,1.0,,,17.0,,1.0,,1.0,4.0,4.0,8.0,3.0,2.0,1.0,2.0,,0.125,0.125,0.625,0.3333333333333333,0.2,0.2,,1.0,,0.3333333333333333,0.75,,,0.14285714285714285,0.3333333333333333,0.3333333333333333,,,,,0.5714285714285714,0.2,1.0,0.09375,0.21428571428571427,0.045454545454545456,3.0,1.0,,2.0,1.0,,1.0,1.0,,0.03333333333333333,,2.0,,,,1.0,,,,2.0,,2.0,1.0,1.0,1.0,,,1.0,,,1.0,,0.25,,1.0,1.0,1.0,0.4,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,True
1629014-202355-203145-203468-203918,1610612757,"Anfernee Simons, Hassan Whiteside, Kent Bazemore, CJ McCollum, Rodney Hood","Simons, Whiteside, Bazemore, McCollum, Hood",1629014-202355-203145-203468-203918,POR,102.0,2,2.0,,2.0,3.0,1.0,1.0,5.0,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,1.0,1.0,,,,,,,1.0,,1.0,1.0,2.0,1.0,3.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,0.3333333333333333,0.25,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,70.58823529411765,20.5,20.333333333333332,19.0,20.333333333333332,,,,,,,,,,,,,1.0,,0.5604,,0.5604,0.5,,22.9,0.5,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,2.0,4.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,0.5,1.0,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,1610612757,2020,2019-20,True
1629014-202355-203145-203468-2546,1610612757,"Anfernee Simons, Hassan Whiteside, Kent Bazemore, CJ McCollum, Carmelo Anthony","Simons, Whiteside, Bazemore, McCollum, Anthony",1629014-202355-203145-203468-2546,POR,893.0,8,15.0,12.0,31.0,28.0,3.0,4.0,59.0,3.0,11.0,1.0,1.0,1.0,4.0,7.0,11.0,,,7.0,16.0,7.0,11.0,41.0,29.0,4.0,1.0,2.0,,,4.0,10.0,9.0,11.0,7.0,1.0,,1.0,3.0,4.0,7.0,12.0,4.0,16.0,1.0,,,2.0,4.0,1.0,,39.0,4.0,3.0,0.6363636363636364,,0.6363636363636364,0.4375,0.5,0.6481481481481481,0.5,0.6612903225806451,0.6666666666666666,0.4074074074074074,,0.0625,,,0.7,0.3333333333333333,0.8,0.25,0.7333333333333333,0.3076923076923077,,0.25,1.0,0.75,95.13997760358343,12.451612903225806,18.107142857142858,11.483870967741936,18.071428571428573,0.4074074074074074,0.2727272727272727,0.3,0.037037037037037035,0.14814814814814814,0.4074074074074074,0.6363636363636364,0.6363636363636364,0.5,1.0,,,0.8148148148148148,0.6363636363636364,0.5309092592592592,0.5285666666666667,0.4671,0.0975609756097561,5.80625,25.90909090909091,0.0967741935483871,1.0,4.0,1.0,3.0,6.0,1.0,2.0,4.0,12.0,,2.0,4.0,6.0,4.0,2.0,,,16.0,2.0,2.0,1.0,3.0,9.0,7.0,7.0,2.0,1.0,1.0,2.0,1.0,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.25,0.25,0.25,0.09090909090909091,0.5,0.375,0.25,1.0,0.16666666666666666,0.5,0.6666666666666666,1.0,1.0,,0.75,0.75,,0.5714285714285714,1.0,0.25,0.06896551724137931,0.1111111111111111,0.04878048780487805,,,,1.0,1.0,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,1.0,,2.0,,,1.0,,,,,,,,,,,,2.0,,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,1610612757,2020,2019-20,True
1629014-202355-203468-203918-2546,1610612757,"Anfernee Simons, Hassan Whiteside, CJ McCollum, Rodney Hood, Carmelo Anthony","Simons, Whiteside, McCollum, Hood, Anthony",1629014-202355-203468-203918-2546,POR,752.0,2,13.0,6.0,28.0,29.0,,7.0,57.0,5.0,11.0,,,4.0,3.0,3.0,7.0,,,7.0,18.0,3.0,10.0,31.0,25.0,6.0,,,,,,8.0,,7.0,3.0,3.0,,1.0,6.0,2.0,8.0,11.0,7.0,18.0,6.0,5.0,1.0,3.0,3.0,,,25.0,,,0.3,,0.3,0.3888888888888889,,0.4107142857142857,,0.484375,,0.35714285714285715,,0.16666666666666666,0.5,,0.8,0.5454545454545454,1.0,0.14285714285714285,0.8333333333333334,0.3888888888888889,0.75,0.25,1.0,1.0,109.14893617021276,13.464285714285714,12.931034482758621,12.714285714285714,12.551724137931034,0.39285714285714285,0.45454545454545453,0.5,0.14285714285714285,0.10714285714285714,0.25,0.42857142857142855,0.42857142857142855,,,,,0.75,0.42857142857142855,0.5420732142857143,0.5796666666666667,,,6.166666666666667,24.64,,2.0,5.0,,2.0,8.0,3.0,6.0,6.0,9.0,4.0,3.0,3.0,6.0,3.0,2.0,,1.0,15.0,1.0,,,3.0,5.0,6.0,8.0,4.0,2.0,2.0,2.0,1.0,0.42857142857142855,0.6,1.0,0.5,0.42857142857142855,0.42857142857142855,0.09090909090909091,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.06666666666666667,0.5,0.4,,,,0.6666666666666666,0.6666666666666666,0.5,1.0,0.7142857142857143,0.4,0.125,0.18181818181818182,0.1935483870967742,,3.0,,1.0,,,,,,0.10714285714285714,,,,1.0,1.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,0.14285714285714285,,,,,,,,,,,,,,,2.0,1.0,,,,1610612757,2020,2019-20,True
1629014-202355-203468-2546-2772,1610612757,"Anfernee Simons, Hassan Whiteside, CJ McCollum, Carmelo Anthony, Trevor Ariza","Simons, Whiteside, McCollum, Anthony, Ariza",1629014-202355-203468-2546-2772,POR,1081.0,9,18.0,9.0,36.0,36.0,14.0,6.0,72.0,6.0,13.0,4.0,6.0,10.0,3.0,4.0,11.0,,3.0,10.0,26.0,4.0,12.0,42.0,33.0,6.0,5.0,10.0,,3.0,17.0,14.0,6.0,11.0,4.0,9.0,,1.0,8.0,7.0,12.0,19.0,9.0,28.0,1.0,,,,2.0,,1.0,33.0,17.0,14.0,0.3333333333333333,,0.3333333333333333,0.38461538461538464,0.5,0.42105263157894735,0.38461538461538464,0.4666666666666667,0.4722222222222222,0.3157894736842105,,0.34615384615384615,0.3,,1.0,0.5,0.875,0.125,0.95,0.375,0.3333333333333333,0.14285714285714285,1.0,0.8333333333333334,95.91119333950047,15.055555555555555,14.972222222222221,14.666666666666666,14.916666666666666,0.34210526315789475,0.46153846153846156,0.75,0.2631578947368421,0.07894736842105263,0.2894736842105263,0.36363636363636365,0.36363636363636365,0.46153846153846156,0.6666666666666666,0.23076923076923078,,0.6578947368421053,0.36363636363636365,0.5194328947368421,0.5402833333333333,0.5546538461538462,0.40476190476190477,6.092307692307693,25.958333333333332,0.3888888888888889,3.0,3.0,4.0,,10.0,4.0,9.0,6.0,6.0,6.0,3.0,2.0,5.0,2.0,1.0,2.0,,12.0,1.0,2.0,2.0,3.0,6.0,10.0,15.0,3.0,1.0,,1.0,1.0,0.3,0.42857142857142855,0.5,0.6666666666666666,0.6666666666666666,0.6428571428571429,0.38461538461538464,1.0,0.7142857142857143,1.0,1.0,0.06666666666666667,1.0,0.16666666666666666,0.4,0.5714285714285714,0.5,,,,0.5,0.5,1.0,0.09523809523809523,0.10344827586206896,0.21428571428571427,3.0,1.0,1.0,1.0,,,,,,0.02631578947368421,,7.0,,,,,,,,,,,,,1.0,,,3.0,,,2.0,,,0.3333333333333333,,,,,,,,,,1.0,0.3333333333333333,1.0,,,,,,,,,,,1.0,0.07692307692307693,,,,,,,,,,1610612757,2020,2019-20,True
1629014-203081-203145-203468-203918,1610612757,"Anfernee Simons, Damian Lillard, Kent Bazemore, CJ McCollum, Rodney Hood","Simons, Lillard, Bazemore, McCollum, Hood",1629014-203081-203145-203468-203918,POR,11.0,1,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,True
1629014-203081-203145-203468-2546,1610612757,"Anfernee Simons, Damian Lillard, Kent Bazemore, CJ McCollum, Carmelo Anthony","Simons, Lillard, Bazemore, McCollum, Anthony",1629014-203081-203145-203468-2546,POR,120.0,5,2.0,-4.0,4.0,6.0,1.0,1.0,10.0,1.0,1.0,,,2.0,1.0,,2.0,,2.0,2.0,4.0,,3.0,4.0,8.0,1.0,,,,2.0,,4.0,,,,,,1.0,,1.0,,1.0,1.0,2.0,2.0,2.0,,,,,,2.0,,1.0,,,,0.5,,0.2857142857142857,,0.2857142857142857,,0.42857142857142855,,,,,,,1.0,1.0,1.0,0.5,,,,1.0,120.0,18.25,7.833333333333333,18.25,7.833333333333333,0.14285714285714285,1.0,1.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,,,,,1.0,,0.5714285714285714,,0.46069000000000004,,,,9.05,38.333333333333336,0.25,1.0,1.0,1.0,,,1.0,2.0,,,2.0,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,0.5,0.5,,,,,,1.0,1.0,,,0.5,5.0,1.0,,,,,,,1.0,0.14285714285714285,,,2.0,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,True
1629014-203081-203468-203918-2546,1610612757,"Anfernee Simons, Damian Lillard, CJ McCollum, Rodney Hood, Carmelo Anthony","Simons, Lillard, McCollum, Hood, Anthony",1629014-203081-203468-203918-2546,POR,4.0,1,,-2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,True
1629014-203081-203468-2546-2772,1610612757,"Anfernee Simons, Damian Lillard, CJ McCollum, Carmelo Anthony, Trevor Ariza","Simons, Lillard, McCollum, Anthony, Ariza",1629014-203081-203468-2546-2772,POR,11.0,1,,-2.0,,1.0,,,1.0,,,,,,,,1.0,,1.0,,,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,130.9090909090909,,10.0,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,True
1629018-1629117-202355-203081-203468,1610612757,"Gary Trent Jr., Wenyen Gabriel, Hassan Whiteside, Damian Lillard, CJ McCollum","Trent Jr., Gabriel, Whiteside, Lillard, McCollum",1629018-1629117-202355-203081-203468,POR,88.0,1,1.0,-3.0,3.0,3.0,,,6.0,1.0,1.0,,,,1.0,,,,,1.0,2.0,,,2.0,5.0,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,2.0,,,,,,0.5,,0.5,,0.5,,,,,,,,,,,,,,,,,98.18181818181819,16.333333333333332,13.0,16.333333333333332,13.0,0.5,1.0,1.0,,0.5,,,,,,,,0.5,,0.5018,,,,11.15,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,True
1629018-1629117-202355-203081-2772,1610612757,"Gary Trent Jr., Wenyen Gabriel, Hassan Whiteside, Damian Lillard, Trevor Ariza","Trent Jr., Gabriel, Whiteside, Lillard, Ariza",1629018-1629117-202355-203081-2772,POR,189.0,1,3.0,1.0,7.0,7.0,,1.0,14.0,1.0,2.0,,,2.0,,,3.0,,,2.0,4.0,1.0,4.0,8.0,7.0,,,,,,,2.0,,3.0,,,1.0,1.0,,1.0,2.0,3.0,1.0,4.0,,,,,,,,8.0,,,0.25,,0.25,0.5,,0.4375,,0.5,,0.5,0.25,,,0.3333333333333333,0.6666666666666666,,0.5,0.3333333333333333,0.6,0.2,,0.3333333333333333,,0.5,106.66666666666667,13.428571428571429,13.571428571428571,13.285714285714286,11.428571428571429,0.25,0.5,0.5,0.25,,0.375,,,,,,,0.75,,0.4909125,,,,3.525,24.825,,,,1.0,,1.0,,,2.0,3.0,,1.0,1.0,2.0,,1.0,,,5.0,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,0.5,1.0,,1.0,1.0,0.5,0.5,,,,,,,,0.125,0.25,,2.0,1.0,,,,,1.0,,,0.125,,,,,,1.0,,,,1.0,,1.0,1.0,,2.0,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,True
1629018-1629117-202355-203468-2772,1610612757,"Gary Trent Jr., Wenyen Gabriel, Hassan Whiteside, CJ McCollum, Trevor Ariza","Trent Jr., Gabriel, Whiteside, McCollum, Ariza",1629018-1629117-202355-203468-2772,POR,78.0,1,1.0,-5.0,4.0,3.0,4.0,1.0,7.0,,,,,,,,,,,,,,,1.0,6.0,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,1.0,1.0,4.0,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,129.23076923076923,11.5,10.666666666666666,11.0,10.666666666666666,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,True
1629018-1629117-203081-203468-2546,1610612757,"Gary Trent Jr., Wenyen Gabriel, Damian Lillard, CJ McCollum, Carmelo Anthony","Trent Jr., Gabriel, Lillard, McCollum, Anthony",1629018-1629117-203081-203468-2546,POR,90.0,1,2.0,2.0,3.0,2.0,,,5.0,1.0,1.0,,,,,,1.0,,,1.0,1.0,,2.0,2.0,,,,,,,,,,1.0,,,,,,2.0,,2.0,,2.0,,,,,,,,2.0,,,,,,1.0,,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,,,,,,,1.0,,1.0,,,,,1.0,80.0,18.333333333333332,17.5,18.333333333333332,17.5,0.3333333333333333,1.0,1.0,,,0.3333333333333333,,,,,,,1.0,,0.47528333333333334,,,,2.2,24.5,,,,,,,,,2.0,,,1.0,,1.0,,1.0,,,2.0,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,True
1629018-1629117-203468-2546-2772,1610612757,"Gary Trent Jr., Wenyen Gabriel, CJ McCollum, Carmelo Anthony, Trevor Ariza","Trent Jr., Gabriel, McCollum, Anthony, Ariza",1629018-1629117-203468-2546-2772,POR,437.0,5,7.0,8.0,13.0,13.0,5.0,,26.0,2.0,3.0,,,2.0,,3.0,6.0,1.0,3.0,4.0,5.0,4.0,7.0,24.0,16.0,,2.0,2.0,1.0,3.0,9.0,4.0,6.0,6.0,3.0,,,,,3.0,3.0,6.0,,6.0,,,,,,,,24.0,9.0,5.0,0.5714285714285714,0.3333333333333333,0.5714285714285714,0.8,1.0,0.8333333333333334,0.7,0.7333333333333333,0.75,0.5833333333333334,,,,,0.5,,0.75,,0.6,,,,,0.5,85.67505720823799,14.846153846153847,18.76923076923077,14.846153846153847,18.076923076923077,0.25,0.6666666666666666,0.6666666666666666,0.16666666666666666,,0.5,0.5,0.5,,,0.6,0.3333333333333333,0.8333333333333334,0.5,0.5405625,,0.49709000000000003,0.375,4.9,25.271428571428572,0.38461538461538464,,,2.0,,4.0,,,4.0,6.0,,2.0,2.0,4.0,1.0,2.0,,,10.0,,,,4.0,4.0,5.0,8.0,2.0,,,,,0.5,0.5,0.5,,,,,,,0.5,0.5,,,1.0,1.0,1.0,,,,,0.3333333333333333,,,0.14285714285714285,0.2857142857142857,,2.0,1.0,,,,,,2.0,,0.08333333333333333,,2.0,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,True
1629018-1629642-201229-203468-203918,1610612757,"Gary Trent Jr., Nassir Little, Anthony Tolliver, CJ McCollum, Rodney Hood","Trent Jr., Little, Tolliver, McCollum, Hood",1629018-1629642-201229-203468-203918,POR,6.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2020,2019-20,True
1629018-1629642-202355-203081-203468,1610612757,"Gary Trent Jr., Nassir Little, Hassan Whiteside, Damian Lillard, CJ McCollum","Trent Jr., Little, Whiteside, Lillard, McCollum",1629018-1629642-202355-203081-203468,POR,153.0,2,3.0,,6.0,5.0,,2.0,11.0,2.0,3.0,,,1.0,2.0,,,,,2.0,6.0,,,4.0,4.0,1.0,,,,,,2.0,,,,1.0,,,2.0,2.0,,3.0,2.0,5.0,,,,2.0,2.0,1.0,,2.0,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,0.16666666666666666,,,,0.5,1.0,,0.6666666666666666,0.5,1.0,,,1.0,103.52941176470588,13.166666666666666,14.8,11.666666666666666,14.4,0.5,0.6666666666666666,1.0,0.16666666666666666,0.3333333333333333,,,,,,,,0.5,,0.5317,0.6161,,,7.933333333333334,,,1.0,1.0,,,,1.0,2.0,2.0,,2.0,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,,,,0.5,1.0,,1.0,1.0,1.0,0.3333333333333333,,,,,,,0.5,,,,,,,,1.0,1.0,,,0.5,4.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1610612757,2020,2019-20,True
