EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,LongMidRangeAssists,OffTwoPtRebounds,SecondChanceTsPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChancePointsPct,Corner3FGA,SecondChanceCorner3FGA,SecondChanceFG3A,Steals,LostBallSteals,Loose Ball Fouls Drawn,DefCorner3ReboundPct,Corner3Frequency,SecondChanceCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,FTDefRebounds,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,DefFTReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShortMidRangeFGM,PtsAssisted3s,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,BadPassSteals,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,Assisted3sPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3PctAssisted,ThreePtShootingFoulsDrawnPct,Corner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3A,Fg2aBlocked,Corner3Assists,SelfOReb,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,Travels,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedLongMidRange,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,ShortMidRangePctBlocked,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,HeaveAttempts,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,OffLongMidRangeReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LostBallOutOfBoundsTurnovers,HeaveMakes,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,team_id,year,season,team_vs
1627783-1627832-1628384-201188-201586,1610612761,"Pascal Siakam, Fred VanVleet, OG Anunoby, Marc Gasol, Serge Ibaka","Siakam, VanVleet, Anunoby, Gasol, Ibaka",1627783-1627832-1628384-201188-201586,TOR,100.0,1,2.0,-4.0,4.0,5.0,,,9,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,,2.0,6.0,,,,2.0,,1.0,1.0,1.0,1.0,2.0,,2.0,1.0,3.0,,3.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,2.0,,,1.0,1.0,0.5,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,129.6,1.0,13.75,9.0,13.75,9.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,0.6666666666666666,0.4432833333333333,,,,,3.45,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1610612761,2020,2019-20,False
1627783-1627832-1628449-200768-201586,1610612761,"Pascal Siakam, Fred VanVleet, Chris Boucher, Kyle Lowry, Serge Ibaka","Siakam, VanVleet, Boucher, Lowry, Ibaka",1627783-1627832-1628449-200768-201586,TOR,29.0,1,,,1.0,1.0,,,2,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,99.3103448275862,,22.0,7.0,22.0,7.0,,,,,,1.0,,,1.0,0.5232,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1627783-1627832-1629744-200768-201586,1610612761,"Pascal Siakam, Fred VanVleet, Matt Thomas, Kyle Lowry, Serge Ibaka","Siakam, VanVleet, Thomas, Lowry, Ibaka",1627783-1627832-1629744-200768-201586,TOR,380.0,2,6.0,6.0,13.0,13.0,,,26,2.0,3.0,,,1.0,7.0,3.0,4.0,7.0,,15.0,9.0,,,,2.0,4.0,7.0,1.0,4.0,,11.0,,3.0,5.0,8.0,,8.0,,,2.0,1.0,3.0,1.0,1.0,,,1.0,1.0,1.0,1.0,15.0,,,0.3333333333333333,0.3333333333333333,0.75,,0.6818181818181818,,0.625,,0.6363636363636364,,0.8333333333333334,0.75,,0.8,,,1.0,0.6666666666666666,1.0,1.0,98.52631578947368,1.0,11.0,18.23076923076923,11.0,18.0,0.2727272727272727,0.6666666666666666,0.6666666666666666,,0.09090909090909091,0.6363636363636364,,,0.9090909090909091,0.5232681818181818,,,,,4.25,26.771428571428572,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,3.0,,3.0,,,,,3.0,,0.42857142857142855,0.42857142857142855,,,,0.42857142857142855,0.42857142857142855,,,,0.42857142857142855,,1.0,9.0,3.0,3.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1627783-1627832-200768-201188-201586,1610612761,"Pascal Siakam, Fred VanVleet, Kyle Lowry, Marc Gasol, Serge Ibaka","Siakam, VanVleet, Lowry, Gasol, Ibaka",1627783-1627832-200768-201188-201586,TOR,76.0,1,1.0,-2.0,1.0,2.0,,,3,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,,,1.0,,,56.8421052631579,,22.0,27.0,22.0,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1627783-1628384-1629056-1629744-201586,1610612761,"Pascal Siakam, OG Anunoby, Terence Davis, Matt Thomas, Serge Ibaka","Siakam, Anunoby, Davis, Thomas, Ibaka",1627783-1628384-1629056-1629744-201586,TOR,152.0,1,3.0,,5.0,6.0,5.0,6.0,11,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,,7.0,7.0,2.0,3.0,7.0,2.0,2.0,1.0,1.0,2.0,,5.0,1.0,1.0,2.0,3.0,1.0,4.0,,,,,1.0,,,,,1.0,,1.0,1.0,7.0,7.0,5.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5,,1.0,1.0,0.5,1.0,0.3333333333333333,,,1.0,1.0,,104.21052631578948,1.0,15.8,12.166666666666666,15.2,12.166666666666666,0.16666666666666666,1.0,1.0,,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.6666666666666666,0.5013916666666667,0.5013916666666667,,,1.0,10.6,24.866666666666664,1.0,1.0,1.0,1.0,,,,1.0,,,,,0.16666666666666666,1.0,1.0,1.0,,2.0,,1.0,,,,1.0,0.3333333333333333,,,,,1.0,1.0,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,,,,3.0,1.0,,,,,,1.0,,,,,,1.0,2.0,1.0,3.0,,1.0,,,,,,,1.0,,,,,1.0,,,,,0.5,0.5,1.0,0.3333333333333333,0.16666666666666666,,1.0,,1.0,,,,,1.0,,0.3333333333333333,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1627783-1628384-1629056-201188-201586,1610612761,"Pascal Siakam, OG Anunoby, Terence Davis, Marc Gasol, Serge Ibaka","Siakam, Anunoby, Davis, Gasol, Ibaka",1627783-1628384-1629056-201188-201586,TOR,134.0,1,2.0,-3.0,5.0,5.0,5.0,5.0,10,,,,,1.0,,2.0,2.0,1.0,,4.0,7.0,2.0,2.0,4.0,4.0,,,2.0,2.0,,4.0,,2.0,,2.0,,2.0,2.0,,2.0,1.0,1.0,,,,,1.0,1.0,1.0,,4.0,4.0,5.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,,0.6666666666666666,,0.3333333333333333,,,,,,0.5,107.46268656716417,,14.2,12.6,14.2,9.0,,,,,0.3333333333333333,,,,0.3333333333333333,0.47828333333333334,0.47828333333333334,,,1.0,11.0,22.9,1.0,,1.0,1.0,,,,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,,1.0,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,1.0,1.0,,,,1.0,,1.0,,,,2.0,,,2.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1627783-1628384-1629744-200768-201586,1610612761,"Pascal Siakam, OG Anunoby, Matt Thomas, Kyle Lowry, Serge Ibaka","Siakam, Anunoby, Thomas, Lowry, Ibaka",1627783-1628384-1629744-200768-201586,TOR,166.0,1,3.0,3.0,6.0,6.0,,,12,,1.0,,,,4.0,,1.0,4.0,2.0,5.0,2.0,,,,,,4.0,,1.0,,3.0,,1.0,2.0,3.0,,3.0,,,,,,1.0,2.0,,1.0,,,,,5.0,,,,,,,0.3,,0.4166666666666667,,0.8,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,104.09638554216868,,12.0,15.666666666666666,12.0,15.666666666666666,0.2,,,,,0.8,,,1.0,0.55169,,0.16666666666666666,0.5,,1.9,26.175,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,1.0,,0.25,0.25,,,,0.25,0.25,,,,0.25,,,3.0,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1627832-1628384-1629056-200768-201586,1610612761,"Fred VanVleet, OG Anunoby, Terence Davis, Kyle Lowry, Serge Ibaka","VanVleet, Anunoby, Davis, Lowry, Ibaka",1627832-1628384-1629056-200768-201586,TOR,257.0,1,4.0,8.0,9.0,8.0,,,17,2.0,5.0,,,1.0,2.0,2.0,7.0,3.0,3.0,16.0,8.0,,,,,4.0,2.0,,2.0,,6.0,,2.0,2.0,4.0,2.0,6.0,,,,,3.0,4.0,3.0,1.0,2.0,,,,,14.0,,,,,0.2857142857142857,,0.65,,0.7272727272727273,,0.3,,1.0,0.6666666666666666,,0.8,0.4,,,1.0,,0.5,95.25291828793775,,14.0,16.375,13.555555555555555,15.5,0.5,0.4,0.5,,0.1,0.2,,,0.8,0.498155,,0.18181818181818182,0.25,,5.485714285714286,24.53333333333333,,1.0,,1.0,,2.0,,,2.0,0.5,0.4,,0.1,,,,0.125,1.0,,,,,1.0,1.0,0.1,,1.0,2.0,2.0,,3.0,1.0,2.0,3.0,2.0,2.0,,1.0,1.0,0.5,0.5,,1.0,1.0,1.0,0.5,,1.0,0.5318,,6.0,2.0,1.0,,,,,0.6666666666666666,,,,0.5,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,0.14285714285714285,0.2,0.6666666666666666,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1627832-1628384-1629744-200768-201586,1610612761,"Fred VanVleet, OG Anunoby, Matt Thomas, Kyle Lowry, Serge Ibaka","VanVleet, Anunoby, Thomas, Lowry, Ibaka",1627832-1628384-1629744-200768-201586,TOR,39.0,1,1.0,-2.0,2.0,1.0,,,3,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,110.76923076923076,,14.5,10.0,14.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1627832-1628384-200768-201188-201586,1610612761,"Fred VanVleet, OG Anunoby, Kyle Lowry, Marc Gasol, Serge Ibaka","VanVleet, Anunoby, Lowry, Gasol, Ibaka",1627832-1628384-200768-201188-201586,TOR,,1,,,1.0,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
1627832-1628449-1629056-200768-201586,1610612761,"Fred VanVleet, Chris Boucher, Terence Davis, Kyle Lowry, Serge Ibaka","VanVleet, Boucher, Davis, Lowry, Ibaka",1627832-1628449-1629056-200768-201586,TOR,100.0,1,2.0,-2.0,5.0,5.0,,,10,,1.0,,,,2.0,,1.0,2.0,,,2.0,,,,,,2.0,,,,,,1.0,1.0,2.0,,2.0,1.0,,2.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,0.6666666666666666,0.5,1.0,1.0,,1.0,,,1.0,,,,144.0,1.0,10.8,9.2,10.8,9.2,0.3333333333333333,,,,,0.6666666666666666,,,1.0,0.52805,,,,,2.7,25.35,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2020,2019-20,False
