EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,SecondChanceOffPoss,AtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,FG2M,SecondChanceFG3A,PenaltyFG2M,PtsUnassisted2s,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,SecondChanceTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,LongMidRangeFGM,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsUnassisted3s,TwoPtAssists,LongMidRangeAssists,DefThreePtRebounds,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceTsPct,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,AtRimAssists,ShortMidRangeAssists,SecondChanceFg2Pct,SecondChanceEfgPct,OffLongMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Corner3FGM,Corner3Assists,LostBallSteals,Travels,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Fg2aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,BlockingFouls,StepOutOfBoundsTurnovers,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,ShortMidRangePctBlocked,HeaveAttempts,HeaveMakes,BlockedArc3,OffensiveGoaltends,Corner3PctBlocked,3SecondViolations,Clear Path Fouls,team_id,year,season,team_vs
101107-1626163-201150-202689-203087,1610612766,"Marvin Williams, Frank Kaminsky, Spencer Hawes, Kemba Walker, Jeremy Lamb","Williams, Kaminsky, Hawes, Walker, Lamb",101107-1626163-201150-202689-203087,CHA,234.0,3,4.0,5.0,7.0,6.0,,,13.0,1.0,,2.0,1.0,3.0,,,5.0,1.0,3.0,2.0,11.0,6.0,,,,,,3.0,3.0,1.0,1.0,2.0,1.0,5.0,2.0,3.0,5.0,,,,,1.0,1.0,1.0,,2.0,,7.0,,,1.0,0.3333333333333333,,0.3333333333333333,0.5625,,0.6111111111111112,,0.375,0.6666666666666666,0.75,,1.0,80.0,16.714285714285715,19.5,16.0,17.166666666666668,0.125,0.25,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,0.3333333333333333,0.47454375,,,9.42,26.233333333333334,,1.0,0.1111111111111111,0.16666666666666666,,,,2.0,1.0,,2.0,,,,3.0,,,4.0,,2.0,,2.0,,,,,,,,0.6,,,1.0,,0.5,1.0,,0.5,,1.0,1.0,0.25,,,,,0.4674,1.0,,4.0,2.0,,1.0,1.0,1.0,,,0.3333333333333333,0.5,1.0,1.0,1.0,,0.5,0.5,1.0,0.36363636363636365,1.0,1.0,1.0,2.0,2.0,2.0,,,1.0,1.0,1.0,,0.5,0.5,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-1626163-201150-203087-203148,1610612766,"Marvin Williams, Frank Kaminsky, Spencer Hawes, Jeremy Lamb, Brian Roberts","Williams, Kaminsky, Hawes, Lamb, Roberts",101107-1626163-201150-203087-203148,CHA,653.0,2,11.0,1.0,24.0,20.0,2.0,1.0,44.0,7.0,1.0,5.0,1.0,3.0,,,18.0,2.0,4.0,1.0,25.0,24.0,1.0,,,,2.0,6.0,3.0,1.0,2.0,5.0,1.0,12.0,3.0,6.0,8.0,,2.0,4.0,1.0,1.0,3.0,2.0,,1.0,,22.0,2.0,2.0,1.0,0.5,,0.5,0.5454545454545454,1.0,0.5681818181818182,1.0,0.18181818181818182,1.0,1.0,,1.0,97.0290964777948,16.25,13.15,15.958333333333334,13.15,0.3181818181818182,0.22727272727272727,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,1.0,,,0.5,0.3333333333333333,0.48289772727272723,0.5343,0.08,9.127777777777778,24.925,0.08333333333333333,1.0,0.045454545454545456,0.05555555555555555,2.0,1.0,0.5,2.0,5.0,1.0,6.0,1.0,,,9.0,1.0,1.0,12.0,,2.0,,2.0,,3.0,2.0,,,,,0.5,1.0,,0.2222222222222222,,0.18181818181818182,0.5,,1.0,,0.7142857142857143,0.7142857142857143,0.2727272727272727,0.045454545454545456,,1.0,,0.535325,2.0,,3.0,6.0,,3.0,1.0,3.0,,,0.3333333333333333,0.3333333333333333,0.75,1.0,1.0,1.0,0.4,0.5,0.5,0.12,,1.0,2.0,,1.0,,2.0,,,0.75,,0.4,0.3333333333333333,0.3333333333333333,,0.5,,1.0,1.0,1.0,,,2.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,0.05555555555555555,,,,,,,,,0.5,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-1626163-201584-201587-202689,1610612766,"Marvin Williams, Frank Kaminsky, Courtney Lee, Nicolas Batum, Kemba Walker","Williams, Kaminsky, Lee, Batum, Walker",101107-1626163-201584-201587-202689,CHA,99.0,2,2.0,-7.0,4.0,4.0,4.0,4.0,8.0,1.0,1.0,1.0,,,,,2.0,,,2.0,2.0,9.0,2.0,,,2.0,2.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,2.0,,2.0,,2.0,2.0,4.0,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,116.36363636363637,10.75,14.0,10.75,14.0,0.5,0.5,,,,,0.5,,,0.5,,0.46085,0.46085,1.0,11.25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-1626163-201584-202391-203469,1610612766,"Marvin Williams, Frank Kaminsky, Courtney Lee, Jeremy Lin, Cody Zeller","Williams, Kaminsky, Lee, Lin, Zeller",101107-1626163-201584-202391-203469,CHA,267.0,2,4.0,-3.0,9.0,8.0,,,17.0,3.0,,1.0,,2.0,,,4.0,,2.0,2.0,6.0,9.0,,,,,,,2.0,,,1.0,,2.0,2.0,4.0,4.0,1.0,1.0,2.0,,1.0,1.0,1.0,,2.0,,6.0,,,,,,,0.3333333333333333,,0.42857142857142855,,0.3333333333333333,0.6666666666666666,0.6666666666666666,,1.0,91.68539325842696,14.88888888888889,16.625,14.0,14.625,0.5,0.16666666666666666,0.3333333333333333,,,,,,,0.8333333333333334,,0.5615,,,6.575,25.75,,1.0,0.14285714285714285,0.2,1.0,1.0,0.5,1.0,2.0,,,,,,2.0,1.0,,2.0,,,,,,,,,,,,0.5,,,,,,,,1.0,,0.6666666666666666,1.0,,,,,,0.55365,,,,2.0,,1.0,,2.0,,,0.5,0.5,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,0.25,0.3333333333333333,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-1626163-201584-202391-2744,1610612766,"Marvin Williams, Frank Kaminsky, Courtney Lee, Jeremy Lin, Al Jefferson","Williams, Kaminsky, Lee, Lin, Jefferson",101107-1626163-201584-202391-2744,CHA,173.0,2,3.0,1.0,4.0,5.0,,,9.0,2.0,,1.0,,,,,4.0,,,1.0,7.0,6.0,,,,,,,,,,2.0,,4.0,,2.0,3.0,,,,,,1.0,1.0,,2.0,,7.0,,,,,,,0.75,,0.7,,,,1.0,,,74.91329479768787,22.75,16.4,21.25,16.4,0.5,0.25,,,,,,,,0.5,,0.5613,,,5.85,,,1.0,0.2,0.2,,,,,2.0,,1.0,,,,3.0,,,2.0,,1.0,,1.0,,,,,,,,0.75,,,1.0,,1.0,1.0,,,,1.0,1.0,0.25,,,,,,1.0,,,4.0,,2.0,1.0,2.0,,,0.6666666666666666,0.6666666666666666,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-1626163-201584-202689-203469,1610612766,"Marvin Williams, Frank Kaminsky, Courtney Lee, Kemba Walker, Cody Zeller","Williams, Kaminsky, Lee, Walker, Zeller",101107-1626163-201584-202689-203469,CHA,1122.0,2,19.0,8.0,33.0,34.0,,,67.0,5.0,,6.0,7.0,11.0,,,14.0,8.0,14.0,9.0,47.0,39.0,,,,,,18.0,11.0,7.0,6.0,11.0,5.0,28.0,8.0,12.0,15.0,,2.0,4.0,,5.0,8.0,5.0,,9.0,,44.0,,,0.75,0.5714285714285714,,0.5714285714285714,0.6785714285714286,,0.734375,,0.5,0.8888888888888888,0.6666666666666666,0.6666666666666666,1.0,85.98930481283423,14.969696969696969,18.470588235294116,14.818181818181818,17.294117647058822,0.17857142857142858,0.21428571428571427,0.39285714285714285,0.6363636363636364,0.6363636363636364,0.7142857142857143,,,,0.6785714285714286,0.6363636363636364,0.5058232142857143,,,10.792857142857143,25.150000000000002,,5.0,0.15625,0.2777777777777778,2.0,2.0,0.5,1.0,2.0,,3.0,3.0,,,7.0,1.0,,4.0,2.0,1.0,2.0,3.0,,2.0,1.0,,,,,0.5,,1.0,0.14285714285714285,0.3333333333333333,0.23076923076923078,,0.25,1.0,,0.4,0.4,0.10714285714285714,0.10714285714285714,,,,0.58965,3.0,,3.0,10.0,6.0,5.0,3.0,2.0,,,0.7142857142857143,0.7142857142857143,0.75,0.3333333333333333,0.4,,0.5,0.5,1.0,0.06382978723404255,,1.0,2.0,,1.0,,1.0,1.0,,0.75,,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,,1.0,1.0,1.0,,,1.0,1.0,2.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,,,,0.3333333333333333,0.5,0.5,,,,0.5,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-1626163-201584-202689-2744,1610612766,"Marvin Williams, Frank Kaminsky, Courtney Lee, Kemba Walker, Al Jefferson","Williams, Kaminsky, Lee, Walker, Jefferson",101107-1626163-201584-202689-2744,CHA,186.0,1,3.0,6.0,8.0,6.0,,,14.0,1.0,,1.0,2.0,4.0,,,3.0,2.0,4.0,,8.0,2.0,,,,,,3.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,5.0,,,0.5,0.5,,0.5,0.5714285714285714,,0.5714285714285714,,0.5714285714285714,0.5,0.6666666666666666,0.5,,108.38709677419355,12.75,14.0,12.375,13.333333333333334,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.5,0.5,0.5,,,,0.7142857142857143,0.5,0.5150714285714286,,,10.066666666666666,25.025,,1.0,0.14285714285714285,0.3333333333333333,,,,1.0,1.0,,1.0,,,,1.0,1.0,,2.0,,,,,,1.0,1.0,,,,,0.3333333333333333,,,,,,,,,,1.0,1.0,0.14285714285714285,,,,,0.58185,,,3.0,,3.0,,,1.0,,,,,1.5,1.0,1.0,,,,,0.375,,,,,,,,,,1.5,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-1626163-201587-201946-202689,1610612766,"Marvin Williams, Frank Kaminsky, Nicolas Batum, Tyler Hansbrough, Kemba Walker","Williams, Kaminsky, Batum, Hansbrough, Walker",101107-1626163-201587-201946-202689,CHA,162.0,1,3.0,-4.0,5.0,6.0,5.0,,11.0,1.0,1.0,,,1.0,,1.0,2.0,1.0,2.0,,5.0,9.0,2.0,1.0,2.0,,5.0,,1.0,,,1.0,,2.0,2.0,2.0,2.0,,,1.0,1.0,,,,,,,5.0,5.0,5.0,,0.5,0.5,0.5,0.625,0.625,0.625,0.625,0.5,1.0,1.0,1.0,1.0,97.77777777777777,20.6,9.833333333333334,20.6,9.0,0.25,,0.25,,,,0.25,0.25,,0.75,,0.50835,0.50835,1.0,5.7,25.25,1.0,,,,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,0.25,0.25,,,0.25,,,,,2.0,3.0,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,1.0,,,0.5,1.0,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-1626163-201587-202391-202689,1610612766,"Marvin Williams, Frank Kaminsky, Nicolas Batum, Jeremy Lin, Kemba Walker","Williams, Kaminsky, Batum, Lin, Walker",101107-1626163-201587-202391-202689,CHA,606.0,8,10.0,8.0,21.0,21.0,5.0,3.0,42.0,3.0,2.0,3.0,3.0,8.0,,,9.0,3.0,9.0,9.0,32.0,24.0,2.0,,1.0,6.0,8.0,6.0,8.0,3.0,2.0,3.0,2.0,8.0,3.0,5.0,8.0,1.0,1.0,2.0,1.0,,1.0,9.0,1.0,11.0,,28.0,4.0,3.0,0.6666666666666666,0.3333333333333333,,0.3333333333333333,0.6388888888888888,0.3333333333333333,0.6956521739130435,0.6666666666666666,0.5,0.75,0.7142857142857143,0.5,1.0,99.8019801980198,15.095238095238095,13.761904761904763,14.238095238095237,12.904761904761905,0.16666666666666666,0.16666666666666666,0.4444444444444444,0.375,0.375,0.6666666666666666,0.6666666666666666,,,0.6666666666666666,0.375,0.48073055555555555,0.5702166666666666,0.25,8.955555555555556,25.355555555555554,0.23809523809523808,2.0,0.10526315789473684,0.2,1.0,1.0,0.5,3.0,1.0,1.0,3.0,1.0,,1.0,7.0,,1.0,12.0,1.0,2.0,,3.0,,,,,4.0,1.0,1.0,0.7777777777777778,0.5,,1.0,0.2,0.42857142857142855,,0.2,1.0,,0.3333333333333333,0.5,0.16666666666666666,0.05555555555555555,,0.5,0.3333333333333333,0.5594,3.0,2.0,4.0,2.0,3.0,1.0,1.0,2.0,,,0.14285714285714285,0.16666666666666666,0.6666666666666666,0.6666666666666666,,0.6666666666666666,1.0,1.0,0.3333333333333333,0.125,1.0,1.0,3.0,1.0,1.0,2.0,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,0.1111111111111111,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-1626163-201587-202391-203469,1610612766,"Marvin Williams, Frank Kaminsky, Nicolas Batum, Jeremy Lin, Cody Zeller","Williams, Kaminsky, Batum, Lin, Zeller",101107-1626163-201587-202391-203469,CHA,119.0,1,2.0,,5.0,5.0,,,10.0,,,3.0,1.0,1.0,,,3.0,1.0,1.0,,5.0,5.0,,,,,,3.0,1.0,1.0,1.0,2.0,1.0,5.0,,1.0,1.0,,,1.0,,,,,,,,5.0,,,1.0,1.0,,1.0,0.625,,0.625,,0.25,,1.0,,,121.00840336134453,11.8,12.0,11.8,12.0,,0.75,0.25,1.0,1.0,1.0,,,,0.25,1.0,0.4367625,,,19.766666666666666,24.8,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,2.0,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-1626163-201587-202391-2744,1610612766,"Marvin Williams, Frank Kaminsky, Nicolas Batum, Jeremy Lin, Al Jefferson","Williams, Kaminsky, Batum, Lin, Jefferson",101107-1626163-201587-202391-2744,CHA,3.0,1,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-1626163-201587-202689-203087,1610612766,"Marvin Williams, Frank Kaminsky, Nicolas Batum, Kemba Walker, Jeremy Lamb","Williams, Kaminsky, Batum, Walker, Lamb",101107-1626163-201587-202689-203087,CHA,341.0,2,6.0,-2.0,10.0,11.0,3.0,10.0,21.0,4.0,2.0,1.0,,5.0,,1.0,6.0,,5.0,3.0,11.0,13.0,2.0,,1.0,,4.0,,5.0,,,1.0,,2.0,1.0,5.0,7.0,,,,,2.0,6.0,1.0,,3.0,1.0,7.0,4.0,3.0,,,,,0.36363636363636365,0.6666666666666666,0.4166666666666667,0.6666666666666666,0.45454545454545453,0.5,0.75,1.0,,88.68035190615835,17.1,15.454545454545455,13.9,15.090909090909092,0.36363636363636365,0.09090909090909091,0.45454545454545453,,,,0.6666666666666666,0.3333333333333333,,0.8181818181818182,,0.5008954545454546,0.49216666666666664,0.36363636363636365,5.766666666666667,25.380000000000003,0.3,1.0,0.08333333333333333,0.14285714285714285,,,,2.0,3.0,2.0,1.0,,,,4.0,,2.0,6.0,2.0,,2.0,2.0,,1.0,1.0,,,3.0,,0.6666666666666666,1.0,1.0,,0.5,0.3333333333333333,,0.5,,,0.75,0.75,0.09090909090909091,,,1.0,,,,2.0,4.0,2.0,,1.0,,2.0,,,0.25,0.25,1.0,1.0,1.0,1.0,,,,0.36363636363636365,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-1626163-201587-202689-203469,1610612766,"Marvin Williams, Frank Kaminsky, Nicolas Batum, Kemba Walker, Cody Zeller","Williams, Kaminsky, Batum, Walker, Zeller",101107-1626163-201587-202689-203469,CHA,1086.0,7,18.0,-18.0,33.0,33.0,4.0,1.0,66.0,6.0,1.0,8.0,2.0,11.0,,1.0,21.0,2.0,14.0,6.0,24.0,42.0,2.0,,2.0,,,3.0,11.0,2.0,1.0,3.0,1.0,7.0,9.0,12.0,22.0,,1.0,5.0,1.0,5.0,9.0,7.0,,8.0,,18.0,,4.0,0.5,0.14285714285714285,,0.14285714285714285,0.2571428571428571,,0.3157894736842105,,0.4,0.6923076923076923,0.7333333333333333,0.6666666666666666,0.5,87.51381215469613,18.363636363636363,14.545454545454545,16.363636363636363,14.0,0.17142857142857143,0.22857142857142856,0.3142857142857143,0.18181818181818182,0.2,0.5,0.25,0.25,,0.5714285714285714,0.18181818181818182,0.48407999999999995,0.438025,,10.795238095238094,25.057142857142857,0.12121212121212122,2.0,0.10526315789473684,0.08695652173913043,4.0,3.0,0.8,7.0,4.0,,7.0,3.0,1.0,1.0,6.0,4.0,,8.0,6.0,4.0,1.0,10.0,,2.0,2.0,,,,,0.2857142857142857,,1.0,0.26666666666666666,0.5454545454545454,0.38461538461538464,0.42857142857142855,0.5,1.0,,0.6666666666666666,0.6666666666666666,0.2,0.08571428571428572,0.1111111111111111,,0.25,0.5969333333333333,2.0,,6.0,4.0,3.0,2.0,1.0,2.0,2.0,,0.3333333333333333,0.4,0.3333333333333333,1.0,,1.0,0.25,0.2857142857142857,0.5,0.25,3.0,3.0,,3.0,5.0,2.0,1.0,,0.6,0.3333333333333333,,0.25,,,,0.3333333333333333,1.0,,,,,,1.0,,2.0,1.0,2.0,,,,,,3.0,,1.0,,,1.0,,,1.0,,2.0,,,0.047619047619047616,,,0.5,0.6666666666666666,1.0,,,,0.3333333333333333,,,0.125,1.0,,,,1.0,1.0,2.0,1.0,0.07142857142857142,0.09090909090909091,0.13333333333333333,,,,,,,,,,,1610612766,2016,2015-16,False
101107-1626163-201587-202689-203798,1610612766,"Marvin Williams, Frank Kaminsky, Nicolas Batum, Kemba Walker, PJ Hairston","Williams, Kaminsky, Batum, Walker, Hairston",101107-1626163-201587-202689-203798,CHA,185.0,2,3.0,1.0,6.0,6.0,5.0,1.0,12.0,,,,1.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,9.0,8.0,1.0,1.0,3.0,2.0,7.0,3.0,3.0,1.0,1.0,2.0,1.0,5.0,,2.0,2.0,,,,,1.0,3.0,1.0,,2.0,,9.0,7.0,5.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7,0.625,0.75,0.7,0.6,,1.0,,,93.4054054054054,13.0,17.833333333333332,13.0,17.833333333333332,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,0.75,0.3333333333333333,0.6,0.3333333333333333,0.47885999999999995,0.5002,0.7777777777777778,10.4,25.366666666666664,0.8333333333333334,,,,,,,,,,2.0,,,,2.0,,1.0,2.0,,,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,0.4,,,,,,,,,2.0,,1.0,,1.0,,,0.5,0.5,,1.0,1.0,,,,,,,,2.0,,,,,1.0,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612766,2016,2015-16,False
101107-1626163-201587-202689-2744,1610612766,"Marvin Williams, Frank Kaminsky, Nicolas Batum, Kemba Walker, Al Jefferson","Williams, Kaminsky, Batum, Walker, Jefferson",101107-1626163-201587-202689-2744,CHA,601.0,5,10.0,1.0,21.0,19.0,5.0,7.0,40.0,1.0,1.0,6.0,2.0,4.0,,1.0,12.0,2.0,6.0,3.0,21.0,20.0,2.0,,2.0,,2.0,6.0,4.0,2.0,2.0,5.0,2.0,12.0,5.0,6.0,8.0,2.0,2.0,3.0,1.0,,2.0,5.0,,4.0,,15.0,2.0,5.0,1.0,0.3333333333333333,,0.3333333333333333,0.5,0.25,0.525,0.25,0.3333333333333333,0.8333333333333334,0.6666666666666666,,1.0,95.84026622296172,15.523809523809524,14.473684210526315,15.095238095238095,13.736842105263158,0.05555555555555555,0.3333333333333333,0.2222222222222222,0.5,0.5,1.0,0.25,0.25,,0.3888888888888889,0.5,0.47496111111111117,0.5241,0.09523809523809523,12.450000000000001,24.583333333333332,0.23809523809523808,2.0,0.1,0.14285714285714285,1.0,1.0,0.3333333333333333,2.0,1.0,1.0,5.0,2.0,,1.0,6.0,2.0,1.0,6.0,1.0,1.0,,2.0,,2.0,2.0,,,2.0,,0.5,0.5,,0.16666666666666666,0.25,0.2,,0.5,1.0,,1.0,1.0,0.2777777777777778,0.1111111111111111,,1.0,0.25,0.5466,1.0,,6.0,6.0,,3.0,,1.0,,,0.5,0.5,1.5,0.3333333333333333,0.5,,0.16666666666666666,0.25,,0.2857142857142857,,,4.0,,,,1.0,2.0,,1.5,0.2,1.0,0.8,0.8,0.5,,,,,,,,,,,,1.0,,,,,2.0,2.0,2.0,2.0,,,,,1.0,,,,,1.0,0.16666666666666666,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,1.0,1.0,,,,,,,,,1610612766,2016,2015-16,False
