EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefAtRimReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChancePoints,PenaltyFG3M,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,SelfOReb,BadPassTurnovers,SecondChanceTurnovers,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyCorner3FGA,SecondChanceFtPoints,Charge Fouls Drawn,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Corner3Assists,FTOffRebounds,FTDefRebounds,Travels,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffCorner3ReboundPct,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyCorner3FGM,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,OffLongMidRangeReboundPct,LongMidRangePctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,ShortMidRangeAssists,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,ShortMidRangePctAssisted,HeaveMakes,HeaveAttempts,Offensive Fouls Drawn,StepOutOfBoundsTurnovers,Charge Fouls,OffensiveGoaltends,PtsUnassisted3s,3SecondViolations,BlockedLongMidRange,LongMidRangePctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,Blocked3s,BlockedCorner3,BlockedArc3,Clear Path Fouls,team_id,year,season,team_vs
1626196-203079-203482-204020-2548,1610612748,"Josh Richardson, Dion Waiters, Kelly Olynyk, Tyler Johnson, Dwyane Wade","Richardson, Waiters, Olynyk, Johnson, Wade",1626196-203079-203482-204020-2548,MIA,,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1627884-1628389-1628999-1629130-2548,1610612748,"Derrick Jones Jr., Bam Adebayo, Yante Maten, Duncan Robinson, Dwyane Wade","Jones Jr., Adebayo, Maten, Robinson, Wade",1627884-1628389-1628999-1629130-2548,MIA,121.0,1,2.0,,4.0,4.0,,,,8.0,,,,,1.0,,2.0,,,2.0,3.0,2.0,,4.0,4.0,,,,,,,2.0,2.0,1.0,1.0,,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,4.0,,,,0.5,0.5,0.6666666666666666,,0.4,,0.4,,0.4,,,0.5,0.5,0.5,0.3333333333333333,0.5,,0.5,,95.20661157024794,,17.5,12.75,17.5,12.75,,,,,0.2,,0.4,,,,,0.4,0.457,,,,,14.833333333333334,25.25,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1627884-1628389-1629130-201609-2548,1610612748,"Derrick Jones Jr., Bam Adebayo, Duncan Robinson, Goran Dragic, Dwyane Wade","Jones Jr., Adebayo, Robinson, Dragic, Wade",1627884-1628389-1629130-201609-2548,MIA,69.0,1,1.0,-2.0,2.0,2.0,,,,4.0,,1.0,,,1.0,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.47826086956522,,18.0,16.5,18.0,16.0,0.5,,,,0.5,,,,,,,0.5,0.4357,,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1627884-1628389-1629130-201949-203079,1610612748,"Derrick Jones Jr., Bam Adebayo, Duncan Robinson, James Johnson, Dion Waiters","Jones Jr., Adebayo, Robinson, Johnson, Waiters",1627884-1628389-1629130-201949-203079,MIA,393.0,1,7.0,-12.0,14.0,16.0,,,,30.0,1.0,2.0,,,1.0,1.0,5.0,,,1.0,5.0,6.0,1.0,6.0,18.0,,,,,,,,5.0,,1.0,,3.0,,4.0,4.0,8.0,,8.0,1.0,1.0,,,,2.0,,,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,,6.0,,,,,,0.2,,0.22727272727272727,,0.25,,0.5454545454545454,,0.5714285714285714,1.0,,0.7272727272727273,,,0.25,1.0,,109.92366412213741,,12.785714285714286,13.375,12.785714285714286,13.125,0.18181818181818182,0.5,0.5,,0.09090909090909091,0.09090909090909091,0.45454545454545453,,,,,0.7272727272727273,0.5408272727272727,,0.08333333333333333,0.16666666666666666,,9.42,24.883333333333336,,1.0,1.0,3.0,1.0,1.0,1.0,,2.0,1.0,0.16666666666666666,0.16666666666666666,1.0,0.2,0.2,1.0,0.2,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1627884-1628389-1629130-203079-2548,1610612748,"Derrick Jones Jr., Bam Adebayo, Duncan Robinson, Dion Waiters, Dwyane Wade","Jones Jr., Adebayo, Robinson, Waiters, Wade",1627884-1628389-1629130-203079-2548,MIA,83.0,1,1.0,-4.0,3.0,4.0,,,,7.0,2.0,2.0,,,,,,,,2.0,3.0,,1.0,5.0,9.0,,,,,,,4.0,,2.0,2.0,2.0,4.0,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,5.0,,,,1.0,1.0,0.6666666666666666,,0.6666666666666666,,0.8333333333333334,,,,,,,,,,,,,121.44578313253012,,12.0,11.75,12.0,11.75,0.6666666666666666,1.0,1.0,1.0,,,,,,,,0.6666666666666666,0.5979,,0.3333333333333333,0.3333333333333333,,7.733333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1627884-1628389-1629130-203482-204020,1610612748,"Derrick Jones Jr., Bam Adebayo, Duncan Robinson, Kelly Olynyk, Tyler Johnson","Jones Jr., Adebayo, Robinson, Olynyk, Johnson",1627884-1628389-1629130-203482-204020,MIA,98.0,1,2.0,1.0,4.0,4.0,4.0,4.0,,8.0,1.0,1.0,1.0,1.0,,,2.0,,2.0,1.0,1.0,2.0,,5.0,4.0,,1.0,1.0,2.0,,5.0,2.0,2.0,1.0,2.0,1.0,5.0,,,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,5.0,5.0,4.0,,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,,1.0,,,1.0,,,1.0,,,117.55102040816327,,10.5,14.0,10.5,14.0,0.3333333333333333,1.0,1.0,1.0,,,0.6666666666666666,,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5580333333333333,0.5580333333333333,,,1.0,1.1,25.65,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,,0.5,0.5,1.0,0.5,,,,,,1.0,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1627884-1628389-201583-201609-203079,1610612748,"Derrick Jones Jr., Bam Adebayo, Ryan Anderson, Goran Dragic, Dion Waiters","Jones Jr., Adebayo, Anderson, Dragic, Waiters",1627884-1628389-201583-201609-203079,MIA,94.0,1,2.0,,2.0,3.0,,,,5.0,,,,,,,1.0,,,,,1.0,2.0,5.0,5.0,,,,,,,,1.0,,1.0,,3.0,,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,2.0,1.0,,,,,5.0,,,,,,,,1.5,,1.25,,1.0,,,0.5,,0.5,,,,0.5,,76.59574468085107,,18.0,19.333333333333332,18.0,17.333333333333332,,,,,,,1.0,,,,,1.0,0.54255,,0.5,1.0,,,25.0,,1.0,1.0,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1627884-1628389-201583-203079-2548,1610612748,"Derrick Jones Jr., Bam Adebayo, Ryan Anderson, Dion Waiters, Dwyane Wade","Jones Jr., Adebayo, Anderson, Waiters, Wade",1627884-1628389-201583-203079-2548,MIA,113.0,1,2.0,6.0,4.0,3.0,,,,7.0,2.0,2.0,,,1.0,,1.0,,,3.0,3.0,1.0,,6.0,,,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,,2.0,,2.0,,2.0,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,6.0,,,,0.3333333333333333,0.3333333333333333,1.0,,0.75,,0.75,,0.25,,,1.0,,1.0,,,,1.0,1.0,89.20353982300885,,15.75,16.666666666666668,15.75,16.666666666666668,0.5,1.0,1.0,0.5,0.25,,0.25,,,,,0.75,0.529775,,,,,2.4,25.1,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1627884-1628389-201609-201949-203079,1610612748,"Derrick Jones Jr., Bam Adebayo, Goran Dragic, James Johnson, Dion Waiters","Jones Jr., Adebayo, Dragic, Johnson, Waiters",1627884-1628389-201609-201949-203079,MIA,84.0,1,1.0,5.0,3.0,3.0,3.0,3.0,,6.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,5.0,,,1.0,1.0,1.0,,5.0,2.0,1.0,1.0,2.0,1.0,5.0,,1.0,2.0,3.0,,3.0,,,,,,1.0,1.0,,,,,,,,,,,5.0,5.0,3.0,,1.0,1.0,1.0,1.0,1.25,1.25,1.25,1.25,0.5,,1.0,1.0,,1.0,,,1.0,1.0,,102.85714285714286,,6.666666666666667,21.333333333333332,6.666666666666667,21.333333333333332,0.5,1.0,1.0,1.0,,,0.5,,0.5,1.0,0.5,1.0,0.591075,0.591075,,,1.0,1.6,25.8,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1627884-1628389-201609-201949-2548,1610612748,"Derrick Jones Jr., Bam Adebayo, Goran Dragic, James Johnson, Dwyane Wade","Jones Jr., Adebayo, Dragic, Johnson, Wade",1627884-1628389-201609-201949-2548,MIA,93.0,1,2.0,,3.0,2.0,,,1.0,5.0,,1.0,,,1.0,,,,,1.0,3.0,,,2.0,2.0,,,,,,,2.0,,1.0,1.0,,2.0,,1.0,,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,2.0,,,,1.0,1.0,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,1.0,,0.5,0.5,,,1.0,,77.41935483870968,,18.666666666666668,18.5,18.666666666666668,10.0,0.3333333333333333,,,,0.3333333333333333,,,,,,,0.3333333333333333,0.40409999999999996,,,,,10.5,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,0.5,1.0,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1627884-1628389-201609-201961-204020,1610612748,"Derrick Jones Jr., Bam Adebayo, Goran Dragic, Wayne Ellington, Tyler Johnson","Jones Jr., Adebayo, Dragic, Ellington, Johnson",1627884-1628389-201609-201961-204020,MIA,101.0,1,2.0,-3.0,4.0,4.0,4.0,4.0,,8.0,,,,,,,1.0,,1.0,,1.0,1.0,2.0,2.0,5.0,,,1.0,1.0,2.0,2.0,,1.0,,,,,,,2.0,2.0,,2.0,,,,,,1.0,1.0,2.0,2.0,1.0,,2.0,,1.0,,1.0,1.0,2.0,2.0,4.0,,,,,,,,0.3333333333333333,0.3333333333333333,0.5,,1.0,,,1.0,,,,,,114.05940594059406,1.0,10.25,15.0,10.25,15.0,,,,,,,0.5,,,,0.5,0.5,0.4893,0.4893,,,1.0,15.7,25.8,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1627884-1628389-201609-203079-203482,1610612748,"Derrick Jones Jr., Bam Adebayo, Goran Dragic, Dion Waiters, Kelly Olynyk","Jones Jr., Adebayo, Dragic, Waiters, Olynyk",1627884-1628389-201609-203079-203482,MIA,2793.0,7,47.0,-2.0,97.0,93.0,10.0,5.0,8.0,190.0,23.0,32.0,2.0,2.0,11.0,8.0,24.0,1.0,1.0,30.0,50.0,32.0,19.0,106.0,108.0,2.0,2.0,2.0,1.0,9.0,13.0,44.0,24.0,22.0,30.0,19.0,68.0,5.0,17.0,18.0,38.0,9.0,47.0,5.0,5.0,,7.0,3.0,13.0,1.0,8.0,14.0,15.0,1.0,22.0,11.0,4.0,2.0,4.0,3.0,94.0,13.0,10.0,,0.7333333333333333,0.7586206896551724,0.6,1.0,0.5304878048780488,0.6666666666666666,0.5760869565217391,0.8125,0.3902439024390244,0.5384615384615384,0.8181818181818182,0.8095238095238095,0.21739130434782608,0.813953488372093,0.20930232558139536,0.2222222222222222,0.8181818181818182,0.8,0.8333333333333334,97.9591836734694,0.75,14.75257731958763,14.64516129032258,14.092783505154639,14.021505376344086,0.3902439024390244,0.71875,0.7419354838709677,0.8260869565217391,0.13414634146341464,0.0975609756097561,0.2926829268292683,0.14285714285714285,0.6666666666666666,1.0,0.3333333333333333,0.7804878048780488,0.5516731707317073,0.63485,0.12087912087912088,0.1864406779661017,0.12264150943396226,5.428,25.08125,0.10309278350515463,6.0,9.0,24.0,6.0,8.0,6.0,1.0,6.0,0.8888888888888888,0.28125,0.28125,1.0,0.25,0.25,1.0,0.25,3.0,3.0,3.0,7.0,1.0,,3.0,5.0,2.0,12.0,,16.0,2.0,3.0,4.0,1.0,4.0,1.0,1.0,,0.6,0.8571428571428571,0.8571428571428571,0.06,0.03125,0.18181818181818182,0.2,0.2222222222222222,0.25,0.7142857142857143,0.025,0.2727272727272727,0.3333333333333333,0.08536585365853659,0.42857142857142855,1.0,0.6666666666666666,1.0,1.0,,0.593,0.11320754716981132,,,,,3.0,1.0,1.0,2.0,,3.0,,,1.0,2.0,1.0,,1.0,1.0,,0.375,0.375,0.6666666666666666,0.14285714285714285,1.0,,0.2,4.0,0.5714285714285714,0.5714285714285714,,2.0,2.0,,,,,0.5,,,,1.0,,,,0.3333333333333333,,,,2.0,,,3.0,,2.0,,,,,,,,1610612748,2019,2018-19,False
1627884-1628389-201609-203079-2548,1610612748,"Derrick Jones Jr., Bam Adebayo, Goran Dragic, Dion Waiters, Dwyane Wade","Jones Jr., Adebayo, Dragic, Waiters, Wade",1627884-1628389-201609-203079-2548,MIA,151.0,2,3.0,-2.0,6.0,6.0,3.0,4.0,,12.0,1.0,3.0,1.0,3.0,,3.0,,,,1.0,3.0,3.0,1.0,3.0,5.0,,1.0,3.0,,1.0,3.0,2.0,,1.0,1.0,1.0,2.0,,2.0,,3.0,,3.0,,,,,,,,1.0,3.0,1.0,,1.0,1.0,,,,,3.0,3.0,3.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.25,0.5,0.5,,,1.0,,1.0,,,,1.0,,114.43708609271523,,15.0,10.166666666666666,15.0,10.166666666666666,0.5,0.3333333333333333,0.3333333333333333,1.0,,0.5,,,1.0,0.3333333333333333,,1.0,0.646475,0.7219000000000001,0.16666666666666666,0.3333333333333333,1.0,0.9666666666666667,23.233333333333334,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1627884-1628389-201609-203482-2548,1610612748,"Derrick Jones Jr., Bam Adebayo, Goran Dragic, Kelly Olynyk, Dwyane Wade","Jones Jr., Adebayo, Dragic, Olynyk, Wade",1627884-1628389-201609-203482-2548,MIA,155.0,3,3.0,,5.0,7.0,5.0,3.0,1.0,12.0,2.0,2.0,2.0,2.0,,1.0,,,,2.0,3.0,1.0,1.0,5.0,5.0,,2.0,3.0,1.0,1.0,5.0,,,,,,,1.0,3.0,,3.0,1.0,4.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,4.0,5.0,5.0,,,,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5,0.25,1.0,,1.0,1.0,1.0,0.5,,,1.0,1.0,111.48387096774194,,9.6,15.285714285714286,9.2,15.285714285714286,0.5,1.0,1.0,,,0.25,,,0.5,1.0,,0.75,0.519475,0.519475,,,1.0,6.533333333333334,24.1,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,4.0,,,,,,,,,,,0.5,,,,,,,,,,,0.25,,,,,,,,0.2,1.0,1.0,,0.25,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1627884-1628389-201609-203585-204020,1610612748,"Derrick Jones Jr., Bam Adebayo, Goran Dragic, Rodney McGruder, Tyler Johnson","Jones Jr., Adebayo, Dragic, McGruder, Johnson",1627884-1628389-201609-203585-204020,MIA,377.0,3,6.0,-2.0,11.0,13.0,6.0,4.0,2.0,24.0,3.0,5.0,2.0,2.0,3.0,,1.0,1.0,,3.0,8.0,1.0,5.0,11.0,13.0,1.0,2.0,5.0,,3.0,7.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,3.0,8.0,,,,1.0,,2.0,,2.0,4.0,9.0,,6.0,2.0,2.0,,2.0,2.0,7.0,7.0,6.0,,0.3333333333333333,0.5,0.375,0.4,0.3333333333333333,0.4,0.4583333333333333,0.5,0.1111111111111111,0.5,1.0,1.0,1.0,1.0,0.5,1.0,,1.0,,91.6710875331565,1.0,18.09090909090909,13.692307692307692,16.90909090909091,13.692307692307692,0.5555555555555556,0.6,1.0,0.3333333333333333,0.3333333333333333,,0.1111111111111111,0.3333333333333333,0.4,1.0,,0.6666666666666666,0.5065444444444445,0.47115999999999997,0.18181818181818182,0.2,0.6363636363636364,4.375,25.8,0.5454545454545454,,,,,,,,1.0,,,,1.0,,,,,2.0,2.0,,,,,2.0,2.0,,4.0,,4.0,2.0,2.0,2.0,,1.0,,,,1.0,0.6666666666666666,0.6666666666666666,0.25,0.4,,0.4,0.5,0.3333333333333333,,,,,,0.6666666666666666,1.0,0.5,,,,0.5238,0.36363636363636365,,,1.0,,,,,,,1.0,1.0,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1627884-1628389-201609-203585-2548,1610612748,"Derrick Jones Jr., Bam Adebayo, Goran Dragic, Rodney McGruder, Dwyane Wade","Jones Jr., Adebayo, Dragic, McGruder, Wade",1627884-1628389-201609-203585-2548,MIA,297.0,3,5.0,2.0,10.0,11.0,4.0,5.0,,21.0,4.0,5.0,2.0,3.0,3.0,,1.0,,,6.0,8.0,1.0,2.0,14.0,12.0,,3.0,5.0,,2.0,8.0,6.0,1.0,3.0,3.0,2.0,6.0,,3.0,1.0,4.0,1.0,5.0,,,,1.0,,2.0,,1.0,5.0,3.0,,3.0,2.0,,,,,13.0,8.0,4.0,,0.5,0.5,0.75,0.6,0.6666666666666666,0.6,0.7,0.6666666666666666,0.1111111111111111,0.5,0.5,1.0,,0.8,0.3333333333333333,,0.5,1.0,,101.81818181818181,,12.6,15.545454545454545,12.6,14.818181818181818,0.5555555555555556,0.8,0.8,0.5,0.3333333333333333,,0.1111111111111111,,0.6,0.6666666666666666,,0.6666666666666666,0.5426277777777778,0.5048199999999999,0.2,0.2222222222222222,0.5714285714285714,5.2125,25.1,0.4,,,,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,1.0,,6.0,,,1.0,,1.0,,,,,,0.5,,,,0.5,1.0,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,0.07142857142857142,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1627884-1628389-201609-204020-2548,1610612748,"Derrick Jones Jr., Bam Adebayo, Goran Dragic, Tyler Johnson, Dwyane Wade","Jones Jr., Adebayo, Dragic, Johnson, Wade",1627884-1628389-201609-204020-2548,MIA,10.0,1,,-2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,,,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1627884-1628389-201949-202355-2548,1610612748,"Derrick Jones Jr., Bam Adebayo, James Johnson, Hassan Whiteside, Dwyane Wade","Jones Jr., Adebayo, Johnson, Whiteside, Wade",1627884-1628389-201949-202355-2548,MIA,3.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
