EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,Corner3FGA,FG3A,OpponentPoints,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FG3APct,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceFtPoints,ShortMidRangeAssists,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3Accuracy,Charge Fouls Drawn,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,SelfOReb,LostBallSteals,Loose Ball Fouls,SelfORebPct,DefLongMidRangeReboundPct,LongMidRangeFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,LongMidRangeAssists,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,BadPassOutOfBoundsTurnovers,BlockedShortMidRange,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct,Fg3aBlocked,Transition Take Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,OffCorner3ReboundPct,SecondChanceArc3PctAssisted,Transition Take Fouls Drawn,LostBallOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,Offensive Fouls,HeaveMakes,BlockedLongMidRange,3SecondViolations,BlockedCorner3,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,Corner3PctBlocked,OffensiveGoaltends,team_id,year,season,team_vs
1627863-1629001-1629667-1630194-201935,1610612755,"Danuel House Jr., De'Anthony Melton, Jalen McDaniels, Paul Reed, James Harden","House Jr., Melton, McDaniels, Reed, Harden",1627863-1629001-1629667-1630194-201935,PHI,111.0,2,2.0,1.0,4.0,3.0,7.0,2.0,3.0,4.0,,,,,,1.0,1.0,,0.75,,90.8108108108108,17.5,13.666666666666666,16.5,13.333333333333334,0.5,1.0,0.495375,24.7,1.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,5.0,,,1.0,1.0,3.0,,,,1.0,,,2.0,,3.0,,,1.0,,,1.0,1.0,2.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,0.3333333333333333,1.0,,,0.625,1.5,,0.625,1.5,,,,,,,,,,,,,,,,,,,,0.25,1.0,1.0,1.0,,,0.5,0.5,0.25,,,,,,1.0,1.0,,,,,,,0.537,0.5076,,,0.6,,2.4,0.25,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1610612755,2023,2022-23,True
1627863-1629001-1629667-201935-203954,1610612755,"Danuel House Jr., De'Anthony Melton, Jalen McDaniels, James Harden, Joel Embiid","House Jr., Melton, McDaniels, Harden, Embiid",1627863-1629001-1629667-201935-203954,PHI,17.0,1,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627863-1629001-1629680-1630178-200782,1610612755,"Danuel House Jr., De'Anthony Melton, Matisse Thybulle, Tyrese Maxey, P.J. Tucker","House Jr., Melton, Thybulle, Maxey, Tucker",1627863-1629001-1629680-1630178-200782,PHI,9.0,1,,,1.0,1.0,2.0,,,2.0,,,,,,,,,,,320.0,5.0,4.0,5.0,4.0,,1.0,0.7665,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627863-1629001-1629680-1630194-203954,1610612755,"Danuel House Jr., De'Anthony Melton, Matisse Thybulle, Paul Reed, Joel Embiid","House Jr., Melton, Thybulle, Reed, Embiid",1627863-1629001-1629680-1630194-203954,PHI,102.0,2,2.0,7.0,5.0,4.0,9.0,,1.0,3.0,1.0,1.0,,,,,,1.0,0.2,,127.05882352941177,10.4,12.5,8.2,12.5,,0.8,0.6089800000000001,27.7,,,1.0,2.0,3.0,,,,,,1.0,,,,1.0,1.0,,,,3.0,4.0,1.0,1.0,10.0,1.0,1.0,,,2.0,,,,,,,4.0,2.0,3.0,,,1.0,1.0,,2.0,1.0,3.0,1.0,1.0,7.0,,,,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,8.0,,,0.6666666666666666,0.6666666666666666,1.0,1.0,,,1.0,0.75,1.0,,0.9,1.0,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,0.6,0.6666666666666666,0.6666666666666666,0.5,,0.2,,,0.2,1.0,1.0,1.0,,,,,,,,,,1.0,0.3871,,0.2,0.25,0.2,,5.375,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627863-1629001-1629680-200782-203954,1610612755,"Danuel House Jr., De'Anthony Melton, Matisse Thybulle, P.J. Tucker, Joel Embiid","House Jr., Melton, Thybulle, Tucker, Embiid",1627863-1629001-1629680-200782-203954,PHI,135.0,4,2.0,-2.0,5.0,3.0,8.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,0.25,0.5,85.33333333333333,12.2,24.666666666666668,12.2,24.666666666666668,0.25,0.75,0.605475,23.4,3.0,,,1.0,2.0,,,,,,1.0,,,,,,,,,1.0,3.0,,1.0,3.0,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,1.0,,1.0,,1.0,2.0,,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,2.0,,,,,,3.0,,2.0,1.0,1.0,,,,,,0.3333333333333333,,,0.25,,,0.3,,0.25,,,,,,1.0,,,,1.0,1.0,,,,,,,,0.5,0.5,0.5,1.0,,0.25,,,,,,,,,,,,,,,,,,0.465,,,,0.3333333333333333,5.8,0.6,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627863-1629001-1630178-1630194-201935,1610612755,"Danuel House Jr., De'Anthony Melton, Tyrese Maxey, Paul Reed, James Harden","House Jr., Melton, Maxey, Reed, Harden",1627863-1629001-1630178-1630194-201935,PHI,53.0,1,1.0,,3.0,1.0,4.0,1.0,2.0,2.0,,,,,,,,,0.6666666666666666,,108.67924528301887,10.666666666666666,21.0,10.666666666666666,21.0,0.3333333333333333,1.0,0.721875,31.15,3.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,1.0,,,2.0,,,,,,1.0,1.0,,2.0,,2.0,2.0,,,,,1.0,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,1.0,1.0,,,,,,1.0,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,,,,0.721875,,,,1.0,0.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627863-1629001-1630178-1630194-202699,1610612755,"Danuel House Jr., De'Anthony Melton, Tyrese Maxey, Paul Reed, Tobias Harris","House Jr., Melton, Maxey, Reed, Harris",1627863-1629001-1630178-1630194-202699,PHI,78.0,1,1.0,-2.0,2.0,3.0,5.0,,2.0,5.0,,,,,,1.0,1.0,,1.0,,92.3076923076923,13.5,17.0,13.5,17.0,,1.0,0.55185,26.75,,,,,,,,,,,,,,,1.0,2.0,,,,,,1.0,,3.0,,,,,,,,,,,,,,3.0,,,2.0,1.0,,,1.0,1.0,1.0,,3.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,3.0,,,,,1.0,0.5,,,0.5,,,,0.75,,,0.75,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627863-1629001-1630178-1630194-203954,1610612755,"Danuel House Jr., De'Anthony Melton, Tyrese Maxey, Paul Reed, Joel Embiid","House Jr., Melton, Maxey, Reed, Embiid",1627863-1629001-1630178-1630194-203954,PHI,104.0,1,2.0,2.0,3.0,2.0,5.0,,2.0,2.0,,,,,,,,,0.3333333333333333,,69.23076923076923,24.666666666666668,15.0,19.0,15.0,,0.3333333333333333,0.4518583333333333,27.0,,,1.0,,,,,,,4.0,,,,,,2.0,2.0,,,2.0,4.0,,,4.0,1.0,1.0,,2.0,2.0,,,,,,,2.0,2.0,,,,2.0,,,1.0,,1.0,,,2.0,2.0,1.0,,1.0,,1.0,3.0,4.0,,,,,,,,,,,,,,2.0,,,0.5,0.5,,,,,,0.5,1.0,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,,,,1.0,0.5,,1.0,1.0,0.75,,0.5,1.0,,1.0,,,,,,,,0.6666666666666666,,,,0.3333333333333333,,,,,,,,0.6666666666666666,,,,,,0.483675,,,,0.5,,8.575,,2.0,,,1.0,,,,,,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,0.5,,1.0,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627863-1629001-1630178-200782-202699,1610612755,"Danuel House Jr., De'Anthony Melton, Tyrese Maxey, P.J. Tucker, Tobias Harris","House Jr., Melton, Maxey, Tucker, Harris",1627863-1629001-1630178-200782-202699,PHI,380.0,3,6.0,2.0,11.0,11.0,22.0,,3.0,12.0,,,1.0,1.0,1.0,1.0,1.0,4.0,0.3333333333333333,1.0,83.36842105263159,15.545454545454545,19.0,15.545454545454545,17.727272727272727,,0.6666666666666666,0.56345,26.03333333333333,,1.0,1.0,3.0,3.0,1.0,1.0,,,1.0,2.0,,,,,3.0,,,,5.0,6.0,,4.0,14.0,1.0,1.0,,,2.0,,,,,,,8.0,2.0,,,2.0,3.0,,,4.0,,4.0,,2.0,8.0,1.0,,5.0,1.0,,6.0,1.0,7.0,,,,,,,,4.0,2.0,,,,,12.0,,,0.8,1.0,,,,,,0.8333333333333334,1.0,,0.5555555555555556,1.0,,0.6363636363636364,1.0,,,,,,0.5,,0.7142857142857143,0.3333333333333333,0.6666666666666666,0.25,,,0.3333333333333333,1.0,,1.0,0.5,,0.3333333333333333,1.0,1.0,0.6666666666666666,0.1111111111111111,0.2222222222222222,,,0.3333333333333333,,,,1.0,1.0,,,,,,,,,,,0.18181818181818182,0.25,0.14285714285714285,,6.516666666666666,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627863-1629001-1630178-200782-203954,1610612755,"Danuel House Jr., De'Anthony Melton, Tyrese Maxey, P.J. Tucker, Joel Embiid","House Jr., Melton, Maxey, Tucker, Embiid",1627863-1629001-1630178-200782-203954,PHI,915.0,3,15.0,10.0,29.0,29.0,58.0,2.0,13.0,28.0,3.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,0.4642857142857143,0.25,91.27868852459017,13.931034482758621,17.620689655172413,13.655172413793103,17.137931034482758,0.07142857142857142,0.75,0.5355571428571428,26.115384615384617,,4.0,4.0,5.0,8.0,2.0,2.0,,,4.0,3.0,,,,5.0,11.0,1.0,,,11.0,15.0,5.0,1.0,38.0,2.0,3.0,1.0,1.0,7.0,,,,,,,12.0,10.0,9.0,6.0,4.0,11.0,5.0,1.0,6.0,3.0,9.0,3.0,3.0,21.0,2.0,2.0,3.0,10.0,1.0,14.0,4.0,18.0,3.0,,1.0,,,,,2.0,1.0,3.0,2.0,3.0,3.0,31.0,,,0.5454545454545454,0.6666666666666666,0.6,0.38461538461538464,1.0,,0.38461538461538464,0.7333333333333333,0.6666666666666666,,0.6607142857142857,0.875,,0.6551724137931034,0.875,,0.06666666666666667,0.125,,1.0,0.7692307692307693,0.5,1.0,0.25,0.8125,0.3333333333333333,0.6666666666666666,,0.16666666666666666,0.6,0.8333333333333334,1.0,,1.0,0.2857142857142857,0.625,0.7142857142857143,0.6,0.14285714285714285,0.10714285714285714,,,0.39285714285714285,0.45454545454545453,0.45454545454545453,0.6,0.5,1.0,,,0.25,,,,,0.45454545454545453,0.49905,,0.034482758620689655,0.0625,0.18421052631578946,,6.966666666666667,,3.0,1.0,,2.0,,,,,,,0.75,0.75,0.6666666666666666,1.0,,,,,2.0,,,1.0,3.0,,,,1.0,1.0,1.0,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,0.5,1.0,,,,,1.0,,,,,,,,,1610612755,2023,2022-23,True
1627863-1629001-1630178-201935-203954,1610612755,"Danuel House Jr., De'Anthony Melton, Tyrese Maxey, James Harden, Joel Embiid","House Jr., Melton, Maxey, Harden, Embiid",1627863-1629001-1630178-201935-203954,PHI,86.0,3,1.0,1.0,3.0,1.0,4.0,,,2.0,,,1.0,1.0,1.0,,,1.0,,1.0,66.97674418604652,15.666666666666666,39.0,15.666666666666666,39.0,,,0.41,,2.0,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,3.0,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,1.0,,,2.0,1.0,,,,,3.0,,2.0,1.0,1.0,,,,,,1.0,,,1.0,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,0.5,,,20.4,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627863-1629001-1630178-202699-203954,1610612755,"Danuel House Jr., De'Anthony Melton, Tyrese Maxey, Tobias Harris, Joel Embiid","House Jr., Melton, Maxey, Harris, Embiid",1627863-1629001-1630178-202699-203954,PHI,1804.0,6,30.0,-29.0,58.0,58.0,116.0,5.0,23.0,91.0,4.0,1.0,4.0,2.0,8.0,8.0,10.0,7.0,0.4423076923076923,0.5,92.59423503325942,15.03448275862069,16.06896551724138,14.689655172413794,15.827586206896552,0.09615384615384616,0.75,0.5424754901960784,26.73478260869565,16.0,12.0,4.0,9.0,16.0,1.0,2.0,4.0,5.0,8.0,5.0,3.0,,,5.0,18.0,2.0,1.0,9.0,15.0,29.0,8.0,8.0,62.0,1.0,2.0,,2.0,2.0,4.0,6.0,1.0,10.0,4.0,15.0,12.0,18.0,21.0,3.0,2.0,17.0,5.0,4.0,6.0,7.0,13.0,4.0,5.0,33.0,2.0,3.0,8.0,5.0,2.0,15.0,5.0,20.0,4.0,2.0,,1.0,2.0,,,8.0,4.0,1.0,1.0,1.0,1.0,60.0,15.0,16.0,0.4,0.42857142857142855,0.875,0.34782608695652173,,0.1,0.36363636363636365,0.5172413793103449,0.5,0.6666666666666666,0.5192307692307693,0.25,0.34375,0.5535714285714286,0.25,0.4166666666666667,0.13793103448275862,0.1875,0.125,1.0,0.7142857142857143,0.21428571428571427,0.8,0.15384615384615385,0.7647058823529411,0.18518518518518517,0.2857142857142857,0.25,0.09090909090909091,0.8,1.0,1.0,,1.0,0.3076923076923077,0.5625,0.6923076923076923,0.5555555555555556,0.15384615384615385,0.09615384615384616,0.6,0.6,0.34615384615384615,0.2777777777777778,0.2777777777777778,0.8,0.5,0.5,,,0.5,0.3125,0.8,0.5625,0.1111111111111111,0.29411764705882354,0.535525,0.55513,0.07142857142857142,0.12121212121212122,0.03225806451612903,0.24193548387096775,5.551724137931035,0.27586206896551724,4.0,,,1.0,,,,,,,0.5,0.5714285714285714,0.25,,1.0,,,,3.0,1.0,,,2.0,,1.0,3.0,,0.4,0.4,,1.0,0.0625,,1.0,,,,,,,,,,,,,,,0.5,,,1.0,,,,,,1.0,,,,,,1610612755,2023,2022-23,True
1627863-1629001-1630194-200782-201935,1610612755,"Danuel House Jr., De'Anthony Melton, Paul Reed, P.J. Tucker, James Harden","House Jr., Melton, Reed, Tucker, Harden",1627863-1629001-1630194-200782-201935,PHI,206.0,1,3.0,2.0,5.0,6.0,11.0,2.0,3.0,4.0,,,,,,,,2.0,0.75,,76.89320388349515,16.0,21.0,16.0,19.5,0.5,1.0,0.5068,25.0,,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,6.0,,,,,,,,,,,,2.0,,3.0,,,1.0,,,1.0,1.0,2.0,,1.0,5.0,,,1.0,1.0,,2.0,,2.0,,,,,,,,2.0,1.0,,,,,6.0,,,1.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,1.0,,,0.625,,,0.6,,,,,,,1.0,,0.5,,0.6666666666666666,,,,,,1.0,,0.5,,0.25,1.0,1.0,1.0,,,0.5,0.5,0.25,,,,,,,,,,,,,,,,0.2,0.5,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627863-1629001-1630194-200782-202699,1610612755,"Danuel House Jr., De'Anthony Melton, Paul Reed, P.J. Tucker, Tobias Harris","House Jr., Melton, Reed, Tucker, Harris",1627863-1629001-1630194-200782-202699,PHI,16.0,1,,2.0,1.0,1.0,2.0,,,1.0,,,,,,,1.0,1.0,,,180.0,6.0,10.0,6.0,10.0,,1.0,0.7207,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,3.0,,,,,,1.0,1.0,,,1.0,3.0,2.0,,,,,,,,1.0,,1.0,,1.0,2.0,,,,,1.0,1.0,,1.0,,,,,,,,2.0,,,,,,3.0,2.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,0.75,,0.75,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,0.7207,,,,1.0,1.3,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627863-1629001-1630194-200782-203954,1610612755,"Danuel House Jr., De'Anthony Melton, Paul Reed, P.J. Tucker, Joel Embiid","House Jr., Melton, Reed, Tucker, Embiid",1627863-1629001-1630194-200782-203954,PHI,54.0,1,1.0,2.0,3.0,2.0,5.0,1.0,1.0,,1.0,1.0,,,1.0,,,,0.5,,133.33333333333334,8.0,15.0,8.0,15.0,0.5,1.0,0.743325,23.1,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,1.0,2.0,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,1.0,,,0.5,,,0.5,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627863-1629001-1630194-201935-202699,1610612755,"Danuel House Jr., De'Anthony Melton, Paul Reed, James Harden, Tobias Harris","House Jr., Melton, Reed, Harden, Harris",1627863-1629001-1630194-201935-202699,PHI,69.0,1,1.0,1.0,2.0,2.0,4.0,,1.0,,1.0,1.0,,,,,,1.0,0.5,,83.47826086956522,17.0,17.5,17.0,17.0,,0.5,0.473575,26.0,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,1.0,,,,0.5,,,,,,1.0,,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
1627863-1629001-200782-201935-202699,1610612755,"Danuel House Jr., De'Anthony Melton, P.J. Tucker, James Harden, Tobias Harris","House Jr., Melton, Tucker, Harden, Harris",1627863-1629001-200782-201935-202699,PHI,392.0,5,7.0,-3.0,15.0,15.0,30.0,1.0,2.0,14.0,2.0,,3.0,3.0,6.0,1.0,4.0,4.0,0.18181818181818182,0.5,110.20408163265306,13.866666666666667,12.266666666666667,13.533333333333333,12.266666666666667,0.09090909090909091,0.7272727272727273,0.5230863636363636,25.35,5.0,2.0,1.0,2.0,6.0,,2.0,1.0,4.0,2.0,1.0,1.0,,,,1.0,,,,2.0,9.0,1.0,4.0,11.0,,2.0,,,,1.0,4.0,1.0,1.0,4.0,9.0,,4.0,3.0,,,1.0,,2.0,,1.0,1.0,,,3.0,,3.0,2.0,2.0,1.0,5.0,3.0,8.0,3.0,,,1.0,1.0,,1.0,4.0,2.0,,,,,11.0,9.0,5.0,,,1.0,0.5,,1.0,0.5,0.2222222222222222,,0.25,0.3181818181818182,,0.5,0.4230769230769231,,0.6428571428571429,0.2222222222222222,,1.0,1.0,1.0,0.5,0.6666666666666666,,0.8,0.42857142857142855,0.75,,,1.0,1.0,0.6666666666666666,,,0.5454545454545454,0.3333333333333333,0.3333333333333333,,0.18181818181818182,0.09090909090909091,1.0,1.0,0.09090909090909091,,,,1.0,,,,,0.8,0.25,,,,0.6267,0.60888,0.15384615384615385,0.18181818181818182,,0.8181818181818182,4.544444444444444,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,1.0,2.0,2.0,0.2,,,1.0,1.0,1.0,,,,,1.0,0.2,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2023,2022-23,True
