EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,LongMidRangeFGM,LongMidRangeFGA,FtPoints,SecondChanceFG2A,AtRimAssists,OffThreePtRebounds,Steals,BadPassSteals,LostBallTurnovers,FTA,TwoPtShootingFoulsDrawn,BlockedLongMidRange,RecoveredBlocks,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyDefPoss,SecondChanceArc3FGA,SecondChanceFG3A,ShootingFouls,BlockedShortMidRange,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChancePoints,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChancePointsPct,SecondChanceAtRimFGA,Fg2aBlocked,FTDefRebounds,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,SecondChanceAtRimFrequency,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFg3Pct,OffAtRimReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,ShortMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFtPoints,PtsUnassisted3s,SelfOReb,SecondChanceTurnovers,PenaltyTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,DefAtRimReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,SecondChanceFtPoints,LostBallSteals,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,OffCorner3ReboundPct,BadPassOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,Charge Fouls,Fg3aBlocked,FTOffRebounds,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,HeaveAttempts,LongMidRangeAssists,LongMidRangePctAssisted,3SecondViolations,Arc3PctBlocked,Charge Fouls Drawn,OffensiveGoaltends,BlockedCorner3,3pt And 1 Free Throw Trips,DefensiveGoaltends,Transition Take Fouls,Transition Take Fouls Drawn,team_id,year,season,team_vs
1628971-1630534-1630558-1630567-203482,1610612761,"Bruce Brown, Ochai Agbaji, Davion Mitchell, Scottie Barnes, Kelly Olynyk","Brown, Agbaji, Mitchell, Barnes, Olynyk",1628971-1630534-1630558-1630567-203482,TOR,33.0,1,1.0,,1.0,2.0,1.0,3.0,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,19.0,7.0,19.0,7.0,,,,1.0,,,,,,,,,,,,,,0.4164,0.4164,,5.7,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,True
1628971-1630534-1630558-1631115-1641711,1610612761,"Bruce Brown, Ochai Agbaji, Davion Mitchell, Orlando Robinson, Gradey Dick","Brown, Agbaji, Mitchell, Robinson, Dick",1628971-1630534-1630558-1631115-1641711,TOR,64.0,1,1.0,2.0,2.0,2.0,2.0,4.0,,,,,,2.0,,,,,,2.0,3.0,1.0,,,3.0,,,,,,,,,,,,,,,1.0,1.0,2.0,3.0,,,,,,,1.0,,2.0,,,,,,3.0,2.0,,,,,,,,,,0.375,0.375,1.0,,0.5,,,0.5,1.0,,,0.5,,90.0,12.0,20.0,12.0,18.5,,,,,,,,1.0,,,,,,,,1.0,,0.580275,0.580275,1.0,,23.3,1.0,2.0,,,3.0,,,2.0,,,,4.0,2.0,,,1.0,,,,,,,,0.5,1.0,2.0,,,1.0,,,,,3.0,,,0.75,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,True
1628971-1630534-1630558-1641711-1642367,1610612761,"Bruce Brown, Ochai Agbaji, Davion Mitchell, Gradey Dick, Jonathan Mogbo","Brown, Agbaji, Mitchell, Dick, Mogbo",1628971-1630534-1630558-1641711-1642367,TOR,40.0,1,1.0,-2.0,1.0,2.0,,3.0,1.0,1.0,,,,,,,1.0,1.0,,,2.0,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,108.0,22.0,9.0,22.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,0.8457,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,True
1628971-1630534-1630567-1631115-1642266,1610612761,"Bruce Brown, Ochai Agbaji, Scottie Barnes, Orlando Robinson, Ja'Kobe Walter","Brown, Agbaji, Barnes, Robinson, Walter",1628971-1630534-1630567-1631115-1642266,TOR,192.0,1,3.0,5.0,7.0,8.0,7.0,15.0,2.0,2.0,,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,11.0,6.0,2.0,2.0,11.0,4.0,,3.0,2.0,1.0,2.0,1.0,3.0,,1.0,,7.0,,,2.0,3.0,,3.0,1.0,,,,,1.0,4.0,,1.0,,1.0,1.0,2.0,11.0,11.0,7.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666,0.6,1.0,0.5,,,0.4,,,1.0,,,112.5,10.428571428571429,14.875,10.428571428571429,14.125,0.4,1.0,1.0,,,,,0.2,1.0,1.0,1.0,0.4,0.5,0.5,,1.0,0.5,0.65495,0.65495,1.0,1.0,25.099999999999998,1.0,,,,1.0,,2.0,,1.0,,1.0,2.0,,,,,,,,1.0,,,,,,4.0,,,4.0,,,,,,,,,,,,,,1.0,,,1.0,,2.0,2.0,1.0,2.0,2.0,3.0,0.6666666666666666,,0.4,1.0,0.4,0.5,,,,,1.0,1.0,1.0,3.0,,,1.0,,1.0,0.3333333333333333,,,,,0.2,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,1610612761,2025,2024-25,True
1628971-1630534-1630567-1631115-1642347,1610612761,"Bruce Brown, Ochai Agbaji, Scottie Barnes, Orlando Robinson, Jamal Shead","Brown, Agbaji, Barnes, Robinson, Shead",1628971-1630534-1630567-1631115-1642347,TOR,389.0,1,6.0,12.0,15.0,16.0,15.0,31.0,3.0,3.0,1.0,4.0,1.0,2.0,2.0,4.0,5.0,9.0,3.0,6.0,21.0,9.0,5.0,9.0,21.0,8.0,2.0,9.0,4.0,2.0,4.0,3.0,7.0,2.0,1.0,,17.0,1.0,1.0,6.0,7.0,2.0,9.0,1.0,,,,,1.0,2.0,,1.0,,,,,16.0,21.0,15.0,0.8,0.8,1.0,0.5,0.5,0.5555555555555556,0.5555555555555556,0.6333333333333333,0.6333333333333333,0.65625,0.65625,0.4,1.0,0.8571428571428571,0.25,1.0,0.875,0.2857142857142857,0.3333333333333333,1.0,1.0,1.0,114.75578406169666,12.4,12.6875,10.4,12.6875,0.2,1.0,1.0,0.26666666666666666,0.25,0.25,,0.13333333333333333,0.5,0.5,1.0,0.26666666666666666,0.5,0.5,1.0,0.6,0.5,0.5462533333333333,0.5462533333333333,1.0,7.788888888888888,25.400000000000002,1.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,,,,0.3333333333333333,0.5,,,1.0,0.13333333333333333,0.5,0.5,,,1.0,1.0,1.0,2.0,,0.3333333333333333,1.0,1.0,5.0,1.0,0.8333333333333334,0.8333333333333334,1.0,1.0,0.23809523809523808,,,,,,,,3.0,3.0,2.0,4.0,3.0,6.0,0.5,,0.2,1.0,0.26666666666666666,0.5,0.464975,,,,1.0,2.0,2.0,,,,1.0,,1.0,,,,,,0.13333333333333333,0.5,,1.0,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1610612761,2025,2024-25,True
1628971-1630534-1630567-1642266-203482,1610612761,"Bruce Brown, Ochai Agbaji, Scottie Barnes, Ja'Kobe Walter, Kelly Olynyk","Brown, Agbaji, Barnes, Walter, Olynyk",1628971-1630534-1630567-1642266-203482,TOR,365.0,1,6.0,-9.0,12.0,12.0,7.0,24.0,2.0,5.0,1.0,2.0,2.0,5.0,,3.0,3.0,8.0,2.0,8.0,12.0,21.0,1.0,3.0,8.0,,6.0,6.0,3.0,,,2.0,2.0,,2.0,,6.0,2.0,1.0,1.0,2.0,5.0,7.0,1.0,1.0,,,,1.0,4.0,,,,,,,10.0,8.0,7.0,,,1.0,0.25,0.25,0.375,0.3333333333333333,0.375,0.4444444444444444,0.375,0.4444444444444444,0.5,1.0,0.5,0.4,1.0,0.6666666666666666,0.45454545454545453,1.0,1.0,,1.0,94.68493150684932,17.5,12.916666666666666,14.166666666666666,12.833333333333334,0.3125,0.4,0.6666666666666666,0.125,0.5,0.5,,0.3125,0.4,0.4,1.0,0.1875,,,,0.8125,,0.549040625,0.5249666666666667,0.6666666666666666,5.5875,24.375,0.5833333333333334,3.0,,1.0,,4.0,,3.0,,,,,,,,0.5,0.3333333333333333,,,,0.0625,,,,,6.0,,2.0,3.0,,,,,2.0,,0.16666666666666666,0.16666666666666666,,,0.16666666666666666,3.0,2.0,,0.25,0.4,,0.5,,1.0,,3.0,2.0,6.0,0.3333333333333333,,0.1111111111111111,,0.3333333333333333,,0.5726333333333333,,,2.0,2.0,3.0,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,0.6666666666666666,1.0,1.0,,0.25,0.3333333333333333,,,,,,,,0.6666666666666666,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,True
1628971-1630534-1630567-1642347-1642367,1610612761,"Bruce Brown, Ochai Agbaji, Scottie Barnes, Jamal Shead, Jonathan Mogbo","Brown, Agbaji, Barnes, Shead, Mogbo",1628971-1630534-1630567-1642347-1642367,TOR,106.0,1,2.0,-1.0,4.0,4.0,4.0,8.0,1.0,1.0,,,,,,1.0,2.0,2.0,,1.0,5.0,6.0,2.0,2.0,5.0,4.0,,,1.0,,2.0,,2.0,,,,4.0,,,,1.0,,1.0,,,,,,,2.0,,1.0,,,,,5.0,5.0,4.0,1.0,1.0,,,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.625,0.625,0.3333333333333333,,,,,,,,,,,108.67924528301887,13.0,13.5,13.0,13.5,0.3333333333333333,1.0,1.0,,,,,,,,,0.3333333333333333,,,,0.6666666666666666,,0.5925333333333334,0.5925333333333334,1.0,7.45,25.2,1.0,,1.0,1.0,1.0,,1.0,,,,,2.0,,,,,,,,1.0,0.3333333333333333,1.0,1.0,,,3.0,,,2.0,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,1.0,,1.0,,,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1610612761,2025,2024-25,True
1628971-1630534-1630567-1642347-203482,1610612761,"Bruce Brown, Ochai Agbaji, Scottie Barnes, Jamal Shead, Kelly Olynyk","Brown, Agbaji, Barnes, Shead, Olynyk",1628971-1630534-1630567-1642347-203482,TOR,390.0,3,6.0,7.0,14.0,14.0,3.0,28.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,4.0,5.0,6.0,2.0,5.0,19.0,12.0,1.0,1.0,5.0,4.0,6.0,6.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,,10.0,,3.0,2.0,5.0,,5.0,1.0,1.0,,,,1.0,3.0,,3.0,1.0,,,,19.0,5.0,3.0,0.4,0.4,1.0,0.4,0.4,0.8333333333333334,1.0,0.7272727272727273,0.8333333333333334,0.7307692307692307,0.8333333333333334,0.45454545454545453,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,103.38461538461539,13.857142857142858,14.0,13.857142857142858,14.0,0.2727272727272727,1.0,1.0,0.2727272727272727,0.6666666666666666,0.6666666666666666,,0.09090909090909091,1.0,1.0,1.0,0.36363636363636365,0.25,0.25,1.0,0.7272727272727273,0.25,0.5729181818181819,0.6264166666666667,0.2631578947368421,5.2,25.16,0.21428571428571427,,,,3.0,,2.0,,2.0,1.0,,5.0,1.0,,,,,1.0,,0.6666666666666666,,,,0.15384615384615385,0.14285714285714285,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,2.0,0.5,,0.3333333333333333,1.0,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,True
1628971-1630534-1631115-1642347-1642367,1610612761,"Bruce Brown, Ochai Agbaji, Orlando Robinson, Jamal Shead, Jonathan Mogbo","Brown, Agbaji, Robinson, Shead, Mogbo",1628971-1630534-1631115-1642347-1642367,TOR,144.0,1,2.0,-3.0,5.0,5.0,5.0,10.0,1.0,3.0,,1.0,,,,,1.0,5.0,,,2.0,5.0,1.0,5.0,2.0,2.0,,,,,1.0,,1.0,,,,2.0,,1.0,1.0,2.0,,2.0,,,,,,,,,1.0,1.0,1.0,,1.0,2.0,2.0,5.0,1.0,1.0,,,,0.2,0.2,0.2,0.2,0.2,0.2,,,1.0,,0.5,0.6666666666666666,,,1.0,,1.0,100.0,16.0,12.8,16.0,10.2,0.6,0.3333333333333333,0.5,0.2,,,,,,,,,,,,0.6,,0.5697,0.5697,1.0,6.4799999999999995,,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,,1.0,1.0,0.2,,,,,,,,,1.0,,,,,,,,,,,,1.0,,0.2,0.3333333333333333,,,1.0,3.0,,,,,,,0.6,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,True
1628971-1630534-1641711-1642347-203482,1610612761,"Bruce Brown, Ochai Agbaji, Gradey Dick, Jamal Shead, Kelly Olynyk","Brown, Agbaji, Dick, Shead, Olynyk",1628971-1630534-1641711-1642347-203482,TOR,347.0,2,6.0,,12.0,13.0,4.0,25.0,3.0,7.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,11.0,2.0,5.0,16.0,16.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,2.0,1.0,3.0,,1.0,,7.0,5.0,2.0,3.0,5.0,5.0,10.0,,,,,,,,,3.0,,,,,10.0,4.0,4.0,0.5,0.6666666666666666,0.5,0.4,0.4,0.36363636363636365,0.6666666666666666,0.4375,0.5,0.47058823529411764,0.5,0.3125,,1.0,0.7142857142857143,0.6666666666666666,0.8333333333333334,0.5,1.0,1.0,,,103.7463976945245,13.0,14.692307692307692,11.833333333333334,14.615384615384615,0.4375,0.42857142857142855,0.5,0.25,0.25,0.5,,0.0625,1.0,1.0,1.0,0.25,0.25,0.25,,0.75,0.25,0.597359375,0.7659375,0.25,2.9272727272727277,26.380000000000003,0.3333333333333333,3.0,,,2.0,5.0,2.0,,1.0,1.0,,2.0,1.0,,,,,1.0,,0.6666666666666666,,,,0.058823529411764705,0.08333333333333333,,,,,,,,,6.0,,0.4,0.5,,,0.375,3.0,3.0,,0.2727272727272727,0.14285714285714285,,0.6,2.0,3.0,,1.0,,1.0,,0.5,0.75,0.6666666666666666,0.25,,0.55548,0.5,,,,,,3.0,,,,,,1.0,,,,,,,1.0,2.0,2.0,0.4,0.3333333333333333,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,True
1628971-1630534-1642266-1642347-203482,1610612761,"Bruce Brown, Ochai Agbaji, Ja'Kobe Walter, Jamal Shead, Kelly Olynyk","Brown, Agbaji, Walter, Shead, Olynyk",1628971-1630534-1642266-1642347-203482,TOR,58.0,1,1.0,4.0,2.0,2.0,,4.0,,,,,2.0,2.0,,,,,2.0,2.0,6.0,2.0,,,,,,6.0,,,,2.0,2.0,,2.0,,6.0,,,,,,,,,,,,,,,,,,,,6.0,,,,,1.0,1.0,1.0,,,1.5,,1.5,,1.0,,,,,,,,,,,99.3103448275862,16.0,13.0,16.0,13.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,0.5817,,,,23.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,True
1628971-1630534-1642347-1642367-203482,1610612761,"Bruce Brown, Ochai Agbaji, Jamal Shead, Jonathan Mogbo, Kelly Olynyk","Brown, Agbaji, Shead, Mogbo, Olynyk",1628971-1630534-1642347-1642367-203482,TOR,82.0,1,1.0,2.0,2.0,3.0,2.0,5.0,,,1.0,2.0,,,,,1.0,2.0,,,4.0,2.0,1.0,1.0,4.0,2.0,,,,,1.0,,1.0,,,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,2.0,,,,,2.0,4.0,2.0,1.0,1.0,,,,0.5,1.0,0.5,1.0,0.6666666666666666,1.0,,,,1.0,,,1.0,1.0,,,,87.80487804878048,21.5,13.0,19.0,13.0,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,0.4253,0.4061,1.0,6.9,,1.0,1.0,,,2.0,,,,1.0,1.0,,3.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,2.0,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,True
1628971-1630558-1630567-1641711-203482,1610612761,"Bruce Brown, Davion Mitchell, Scottie Barnes, Gradey Dick, Kelly Olynyk","Brown, Mitchell, Barnes, Dick, Olynyk",1628971-1630558-1630567-1641711-203482,TOR,3.0,1,,-2.0,,1.0,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,True
1628971-1630558-1630567-1642266-203482,1610612761,"Bruce Brown, Davion Mitchell, Scottie Barnes, Ja'Kobe Walter, Kelly Olynyk","Brown, Mitchell, Barnes, Walter, Olynyk",1628971-1630558-1630567-1642266-203482,TOR,19.0,1,,,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,75.78947368421053,19.0,,19.0,,1.0,,,,,,,,,,,,,,,1.0,,0.3558,0.3558,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,True
1628971-1630558-1630567-1642367-1642419,1610612761,"Bruce Brown, Davion Mitchell, Scottie Barnes, Jonathan Mogbo, Jamison Battle","Brown, Mitchell, Barnes, Mogbo, Battle",1628971-1630558-1630567-1642367-1642419,TOR,69.0,1,1.0,2.0,2.0,1.0,,3.0,,1.0,1.0,1.0,,,,,1.0,2.0,,,4.0,2.0,,,,,2.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,3.0,,,,,2.0,,,,,,,,0.5,,0.5,,0.6666666666666666,,,,,1.0,,,1.0,,,,,62.60869565217392,24.0,21.0,24.0,21.0,0.5,,,0.5,1.0,1.0,,,,,,,,,,0.5,,0.50675,,,6.0,,,1.0,,,2.0,,,,,,,2.0,1.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,2.0,,,1.0,,,0.5,,1.0,,0.5,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,True
1628971-1630567-1631115-1642266-1642347,1610612761,"Bruce Brown, Scottie Barnes, Orlando Robinson, Ja'Kobe Walter, Jamal Shead","Brown, Barnes, Robinson, Walter, Shead",1628971-1630567-1631115-1642266-1642347,TOR,421.0,2,7.0,-6.0,16.0,16.0,16.0,32.0,1.0,3.0,1.0,2.0,1.0,2.0,,2.0,2.0,6.0,1.0,4.0,13.0,19.0,2.0,6.0,13.0,4.0,,3.0,2.0,,2.0,1.0,3.0,,1.0,1.0,7.0,2.0,2.0,4.0,6.0,2.0,8.0,4.0,2.0,1.0,,,5.0,6.0,,4.0,1.0,2.0,1.0,2.0,11.0,13.0,16.0,1.0,1.0,1.0,0.25,0.25,0.3333333333333333,0.3333333333333333,0.35,0.35,0.5,0.5,0.4,0.8,0.8,0.5,0.5,0.6666666666666666,0.2857142857142857,,1.0,,0.6666666666666666,109.45368171021377,12.0,14.3125,10.875,13.0625,0.3,0.3333333333333333,0.5,0.2,0.5,0.5,1.0,0.2,0.5,0.5,1.0,0.2,,,,0.7,,0.535685,0.535685,1.0,6.55,25.375,1.0,3.0,,1.0,6.0,,1.0,,1.0,1.0,2.0,6.0,2.0,,1.0,,,,0.5,1.0,0.1,,,0.16666666666666666,0.25,5.0,,1.0,3.0,1.0,,,,2.0,,,0.5,,,0.15384615384615385,,1.0,,0.16666666666666666,0.3333333333333333,,,1.0,3.0,,2.0,1.0,4.0,0.25,1.0,0.3,0.3333333333333333,0.2,,0.61485,,,1.0,1.0,2.0,6.0,,1.0,1.0,5.0,,1.0,0.6666666666666666,0.16666666666666666,1.0,,,0.2,0.5,,,,,,2.0,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612761,2025,2024-25,True
1628971-1630567-1641711-1642266-1642347,1610612761,"Bruce Brown, Scottie Barnes, Gradey Dick, Ja'Kobe Walter, Jamal Shead","Brown, Barnes, Dick, Walter, Shead",1628971-1630567-1641711-1642266-1642347,TOR,170.0,1,3.0,-3.0,5.0,5.0,5.0,10.0,,2.0,,2.0,,,,3.0,,5.0,,3.0,,3.0,,5.0,,,,,3.0,,,,,,,,,2.0,2.0,2.0,4.0,3.0,7.0,,,,,,,1.0,,,,,,,,,5.0,,,,,,,,,,,,0.375,,1.0,0.4,1.0,1.0,0.375,0.5,1.0,,1.0,84.70588235294117,19.0,15.0,14.8,15.0,0.25,,,0.25,,,,,,,,0.375,,,,0.625,,0.52900625,0.52900625,,5.82,25.96666666666667,1.0,3.0,,1.0,,2.0,,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,0.125,,,,,,1.0,1.0,,,0.3333333333333333,,,,,,,,,,1.0,,,,,,0.3333333333333333,,2.0,,3.0,,3.0,,,0.25,,0.375,,0.481925,,,,,,,,1.0,,,,,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2025,2024-25,True
