EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,LongMidRangeFGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsAssisted2s,PtsUnassisted3s,TwoPtAssists,AtRimAssists,OffThreePtRebounds,DefThreePtRebounds,SelfOReb,Assisted2sPct,NonPutbacksAssisted2sPct,DefThreePtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,BadPassSteals,DeadBallTurnovers,Charge Fouls,BlockingFoulsDrawn,LostBallTurnovers,BlockingFouls,LongMidRangeFGM,LongMidRangeAssists,Charge Fouls Drawn,DefAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceTurnovers,Offensive Fouls,ShortMidRangePctBlocked,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsPutbacks,SecondChanceFg3Pct,PenaltyFg3Pct,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,Blocked2s,BlockedAtRim,Blocks,ShortMidRangeAssists,ThreePtShootingFoulsDrawn,ShortMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,SecondChanceArc3FGM,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,Travels,SecondChanceCorner3PctAssisted,3SecondViolations,Technical Free Throw Trips,DefensiveGoaltends,BlockedLongMidRange,Blocked3s,BlockedArc3,LostBallOutOfBoundsTurnovers,OffensiveGoaltends,BlockedCorner3,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,Clear Path Fouls,LongMidRangePctBlocked,HeaveAttempts,Corner3PctBlocked,team_id,year,season,team_vs
201586-202498-202704-203087-2570,1610612760,"Serge Ibaka, Lance Thomas, Reggie Jackson, Jeremy Lamb, Kendrick Perkins","Ibaka, Thomas, Jackson, Lamb, Perkins",201586-202498-202704-203087-2570,OKC,826.0,7,14.0,9.0,27.0,26.0,9.0,7.0,3.0,53.0,4.0,7.0,2.0,2.0,,,,,3.0,4.0,11.0,20.0,3.0,4.0,5.0,36.0,27.0,2.0,3.0,4.0,3.0,5.0,2.0,11.0,14.0,6.0,4.0,3.0,1.0,,2.0,6.0,2.0,,14.0,3.0,7.0,1.0,10.0,3.0,13.0,1.0,,3.0,3.0,4.0,2.0,7.0,10.0,7.0,2.0,5.0,2.0,1.0,32.0,11.0,9.0,1.0,1.0,0.6666666666666666,0.75,0.75,0.55,0.6666666666666666,0.6,0.6458333333333334,0.6666666666666666,0.75,0.6923076923076923,0.6666666666666666,0.7857142857142857,0.16666666666666666,,0.05,0.14285714285714285,,0.75,1.0,0.7,0.3333333333333333,0.6923076923076923,0.3,0.6666666666666666,0.75,92.39709443099274,14.74074074074074,16.46153846153846,14.555555555555555,15.846153846153847,0.2916666666666667,0.5714285714285714,0.6666666666666666,,,,,0.16666666666666666,0.75,0.75,0.6666666666666666,0.6666666666666666,1.0,,,0.4583333333333333,0.75,0.49404166666666666,0.5268,0.4033166666666667,0.08,0.09523809523809523,0.1111111111111111,0.3055555555555556,8.620000000000001,24.450000000000003,0.3333333333333333,8.0,5.0,,,8.0,3.0,4.0,1.0,,2.0,1.0,0.36363636363636365,0.4444444444444444,0.6666666666666666,,0.5,,,1.0,0.6666666666666666,,0.1111111111111111,0.25,0.3333333333333333,0.20833333333333334,,,1.0,1.0,,1.0,,,1.0,1.0,,0.5,0.2,0.2,1.0,,,,6.0,,,,,1.0,1.0,,,1.0,1.0,4.0,,1.0,,0.75,0.75,,,,,0.16666666666666666,1.0,1.0,1.0,1.0,2.0,,0.3333333333333333,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612760,2015,2014-15,False
201586-202498-202704-203103-203500,1610612760,"Serge Ibaka, Lance Thomas, Reggie Jackson, Perry Jones III, Steven Adams","Ibaka, Thomas, Jackson, Jones III, Adams",201586-202498-202704-203103-203500,OKC,491.0,1,8.0,4.0,14.0,14.0,,,,28.0,1.0,1.0,,,,,,,1.0,3.0,7.0,8.0,1.0,3.0,3.0,20.0,16.0,,,,,,,,2.0,3.0,3.0,1.0,,,1.0,7.0,1.0,,15.0,,4.0,,6.0,,6.0,1.0,,,,2.0,,2.0,3.0,3.0,,4.0,2.0,,20.0,,,,,1.0,0.3333333333333333,0.3333333333333333,0.875,,,0.7727272727272727,,,0.7692307692307693,,,0.2727272727272727,,,,,,,0.8,,0.6,,,1.0,82.11812627291242,17.5,17.571428571428573,17.5,16.071428571428573,0.09090909090909091,1.0,1.0,,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,,0.36363636363636365,0.3333333333333333,0.4689681818181818,,,0.15384615384615385,0.2,,,10.65,25.266666666666666,,6.0,1.0,,,12.0,,6.0,1.0,,2.0,,0.8571428571428571,0.8571428571428571,0.4,,,,,1.0,0.4,,,1.0,0.5454545454545454,0.09090909090909091,,,1.0,2.0,1.0,,,,1.0,1.0,,0.6666666666666666,1.0,1.0,1.0,,,,5.0,,,,,,,,,,,,,,,0.8333333333333334,0.8333333333333334,,,,,,,,,,4.0,,0.8,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1610612760,2015,2014-15,False
201586-202498-202704-203460-203500,1610612760,"Serge Ibaka, Lance Thomas, Reggie Jackson, Andre Roberson, Steven Adams","Ibaka, Thomas, Jackson, Roberson, Adams",201586-202498-202704-203460-203500,OKC,2791.0,5,47.0,-13.0,88.0,88.0,5.0,9.0,14.0,176.0,14.0,25.0,3.0,6.0,,1.0,,2.0,2.0,10.0,32.0,75.0,2.0,12.0,6.0,76.0,89.0,7.0,11.0,20.0,,2.0,1.0,1.0,32.0,6.0,10.0,2.0,7.0,,2.0,18.0,2.0,,38.0,13.0,27.0,,35.0,15.0,50.0,5.0,2.0,8.0,7.0,14.0,2.0,7.0,17.0,7.0,1.0,10.0,3.0,1.0,56.0,1.0,5.0,3.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.4266666666666667,0.6363636363636364,,0.40229885057471265,0.7083333333333334,,0.4175824175824176,0.7142857142857143,0.1,0.13793103448275862,,0.09333333333333334,0.2,,0.5714285714285714,,0.7714285714285715,0.30952380952380953,0.7446808510638298,0.29411764705882354,0.3,0.7142857142857143,90.80616266571121,16.71590909090909,15.0,15.795454545454545,14.170454545454545,0.28735632183908044,0.56,0.7,0.022988505747126436,,,,0.11494252873563218,0.2,0.2,1.0,0.5,0.5,0.25,,0.42528735632183906,0.2,0.4939620689655172,0.5216999999999999,0.4992375,0.03333333333333333,0.038461538461538464,0.2631578947368421,0.013157894736842105,9.249333333333333,24.808333333333334,0.056818181818181816,22.0,28.0,1.0,1.0,32.0,,16.0,7.0,2.0,8.0,2.0,0.5,0.5333333333333333,0.6666666666666666,0.2222222222222222,0.45454545454545453,0.23809523809523808,0.14285714285714285,1.0,0.7777777777777778,0.3333333333333333,0.044444444444444446,0.5,0.25287356321839083,0.3218390804597701,,0.08333333333333333,3.0,6.0,1.0,,1.0,1.0,7.0,4.0,,0.7,0.25,0.25,0.5714285714285714,1.0,1.0,0.09090909090909091,11.0,,,,,,2.0,1.0,3.0,,2.0,4.0,1.0,,0.5,0.5,0.55,,,,,0.5,,10.0,10.0,10.0,5.0,,0.45454545454545453,,3.0,1.0,1.0,1.0,2.0,,,7.0,0.7,1.0,1.0,,,,,,2.0,,,,,,,,2.0,,,,,,1610612760,2015,2014-15,False
201586-202498-202704-203460-2570,1610612760,"Serge Ibaka, Lance Thomas, Reggie Jackson, Andre Roberson, Kendrick Perkins","Ibaka, Thomas, Jackson, Roberson, Perkins",201586-202498-202704-203460-2570,OKC,197.0,3,3.0,-3.0,7.0,6.0,5.0,1.0,2.0,13.0,1.0,4.0,1.0,3.0,1.0,3.0,,,1.0,3.0,1.0,6.0,1.0,3.0,,5.0,8.0,1.0,3.0,2.0,1.0,5.0,,5.0,2.0,3.0,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,3.0,2.0,,2.0,4.0,6.0,,,1.0,1.0,1.0,,,1.0,,,,,,3.0,5.0,5.0,,,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.2,0.2777777777777778,0.3333333333333333,0.35714285714285715,0.2777777777777778,0.3333333333333333,0.35714285714285715,0.3333333333333333,,0.16666666666666666,0.25,,1.0,,1.0,0.6,1.0,0.42857142857142855,0.6666666666666666,1.0,95.0253807106599,15.714285714285714,14.5,13.0,14.5,0.4444444444444444,0.25,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.7777777777777778,0.3333333333333333,0.52675,0.5750333333333334,0.5232785714285714,,,0.4,1.0,8.383333333333333,25.566666666666666,0.7142857142857143,,2.0,,,,,,,,,1.0,,,,,,0.5,,1.0,,,0.16666666666666666,,,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,2.0,2.0,,0.5,,,,,,,,0.2857142857142857,0.5,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612760,2015,2014-15,False
201586-202498-202704-203500-2555,1610612760,"Serge Ibaka, Lance Thomas, Reggie Jackson, Steven Adams, Nick Collison","Ibaka, Thomas, Jackson, Adams, Collison",201586-202498-202704-203500-2555,OKC,259.0,1,4.0,-6.0,8.0,7.0,,,1.0,15.0,1.0,1.0,,,,,,1.0,,2.0,3.0,3.0,,3.0,,6.0,12.0,1.0,1.0,2.0,,,,,2.0,,2.0,,,1.0,,2.0,,,4.0,,,,2.0,1.0,3.0,,,,,3.0,,1.0,2.0,2.0,,,,,4.0,,,,,,,,1.0,1.0,,0.5,1.0,,0.5,1.0,,0.5,0.3333333333333333,,,,,,,,0.6666666666666666,0.3333333333333333,,,83.39768339768341,20.375,13.714285714285714,18.5,12.142857142857142,0.16666666666666666,1.0,1.0,0.16666666666666666,,,,0.3333333333333333,,,,,,,,0.6666666666666666,,0.4796,,,,,0.3333333333333333,,8.666666666666666,25.0,,1.0,1.0,,,4.0,,2.0,1.0,1.0,2.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,,,0.5,,1.0,,,1.0,0.16666666666666666,0.16666666666666666,,,,3.0,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1610612760,2015,2014-15,False
201586-202498-202704-203500-2742,1610612760,"Serge Ibaka, Lance Thomas, Reggie Jackson, Steven Adams, Sebastian Telfair","Ibaka, Thomas, Jackson, Adams, Telfair",201586-202498-202704-203500-2742,OKC,297.0,1,5.0,,9.0,9.0,3.0,3.0,,18.0,1.0,1.0,,,1.0,1.0,,,1.0,2.0,4.0,4.0,1.0,2.0,,11.0,11.0,,,,2.0,2.0,,4.0,4.0,3.0,2.0,1.0,,,1.0,3.0,1.0,,7.0,,3.0,,4.0,,4.0,,,1.0,,3.0,1.0,2.0,2.0,1.0,,,,,11.0,4.0,3.0,,,1.0,0.5,0.5,1.0,,1.0,0.9166666666666666,,1.0,0.9166666666666666,,1.0,0.3333333333333333,,,,,0.3333333333333333,,0.6,,0.6666666666666666,,,0.6666666666666666,87.27272727272727,17.555555555555557,15.444444444444445,17.555555555555557,15.11111111111111,0.16666666666666666,1.0,1.0,,,,,0.3333333333333333,0.5,0.5,1.0,,,0.5,1.0,0.5,0.5,0.4145666666666667,,0.39675,,,,0.36363636363636365,9.5,27.4,0.3333333333333333,2.0,1.0,,,4.0,,2.0,,,1.0,,0.5,0.5,1.0,,,,,1.0,,1.0,,,0.3333333333333333,0.16666666666666666,,,,2.0,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,0.5,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1610612760,2015,2014-15,False
201586-202498-202704-2555-2570,1610612760,"Serge Ibaka, Lance Thomas, Reggie Jackson, Nick Collison, Kendrick Perkins","Ibaka, Thomas, Jackson, Collison, Perkins",201586-202498-202704-2555-2570,OKC,97.0,1,2.0,2.0,3.0,3.0,3.0,3.0,1.0,6.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,,2.0,3.0,,,,4.0,2.0,1.0,1.0,2.0,2.0,3.0,,4.0,4.0,,,,,,,,,,,1.0,1.0,,2.0,1.0,3.0,,,,,,,,,1.0,,2.0,1.0,,2.0,4.0,3.0,,,,,,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.5,1.0,0.5,,,,,,,,1.0,1.0,1.0,1.0,,1.0,89.0721649484536,15.0,17.333333333333332,14.0,17.333333333333332,0.6666666666666666,1.0,1.0,,,,,,,,,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,,0.4514,0.4742,0.4514,0.25,0.25,0.5,1.0,5.066666666666666,,1.0,1.0,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,1.0,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2015,2014-15,False
201586-202498-202704-2570-2742,1610612760,"Serge Ibaka, Lance Thomas, Reggie Jackson, Kendrick Perkins, Sebastian Telfair","Ibaka, Thomas, Jackson, Perkins, Telfair",201586-202498-202704-2570-2742,OKC,426.0,2,7.0,-12.0,13.0,15.0,7.0,3.0,3.0,28.0,,,,,,,,,,4.0,3.0,8.0,,4.0,1.0,7.0,19.0,,,1.0,1.0,4.0,,2.0,4.0,,4.0,,,,,1.0,,,2.0,2.0,1.0,1.0,3.0,3.0,6.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,,6.0,2.0,7.0,,,,,,0.375,,0.25,0.25,,0.14285714285714285,0.2692307692307692,0.25,0.14285714285714285,0.3333333333333333,,,,,0.6666666666666666,1.0,1.0,0.4,1.0,0.3333333333333333,,1.0,94.64788732394366,19.692307692307693,11.333333333333334,18.23076923076923,11.266666666666667,,,,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,0.4371375,0.5928,0.44930714285714285,0.07692307692307693,0.1111111111111111,0.14285714285714285,0.2857142857142857,11.85,25.025,0.5384615384615384,5.0,3.0,1.0,1.0,2.0,,1.0,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.6666666666666666,,0.25,,,1.0,0.1111111111111111,,0.4166666666666667,0.25,,1.0,,1.0,,,,,1.0,1.0,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,2.0,,,,,,3.0,,1.0,,3.0,,,,,0.4,0.4,,,,,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2015,2014-15,False
201586-202498-203087-203500-2742,1610612760,"Serge Ibaka, Lance Thomas, Jeremy Lamb, Steven Adams, Sebastian Telfair","Ibaka, Thomas, Lamb, Adams, Telfair",201586-202498-203087-203500-2742,OKC,66.0,1,1.0,,2.0,2.0,,,,4.0,1.0,1.0,,,,,,,,,1.0,2.0,,,,2.0,2.0,,,,,,,,2.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,0.5,,,0.5,,,0.5,,,,,,,,,,1.0,,1.0,,,,87.27272727272727,15.5,17.5,15.5,17.5,0.5,1.0,1.0,,,,,,,,,,,,,0.5,,0.58885,,,,,,,6.85,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2015,2014-15,False
201586-202498-203103-203460-2570,1610612760,"Serge Ibaka, Lance Thomas, Perry Jones III, Andre Roberson, Kendrick Perkins","Ibaka, Thomas, Jones III, Roberson, Perkins",201586-202498-203103-203460-2570,OKC,130.0,1,2.0,-2.0,5.0,4.0,,,1.0,9.0,,1.0,,1.0,,,,,,,2.0,4.0,,,2.0,6.0,8.0,,1.0,2.0,,,,,4.0,,,,,,,,,,,2.0,,,1.0,2.0,3.0,,,1.0,,2.0,,1.0,1.0,1.0,,2.0,1.0,,4.0,,,,,,,,0.5,,,0.5,,,0.6,0.5,,,,,,,0.5,,,1.0,1.0,1.0,1.0,,99.6923076923077,17.0,11.25,17.0,11.25,0.25,,,,,,,,,,,1.0,,,,0.25,,0.3993,0.3795,,0.2,0.2,0.3333333333333333,,9.625,,,2.0,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,,0.5,0.25,,,,1.0,,,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,2.0,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612760,2015,2014-15,False
201586-202498-203103-203460-2742,1610612760,"Serge Ibaka, Lance Thomas, Perry Jones III, Andre Roberson, Sebastian Telfair","Ibaka, Thomas, Jones III, Roberson, Telfair",201586-202498-203103-203460-2742,OKC,33.0,1,1.0,,1.0,2.0,,2.0,,3.0,,,,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,1.0,,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,130.9090909090909,20.0,6.5,20.0,6.5,,,,,,,,,,,,,,,,,,0.4227,,,,,,,14.8,,,,1.0,,,2.0,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2015,2014-15,False
201586-202498-203103-203500-2742,1610612760,"Serge Ibaka, Lance Thomas, Perry Jones III, Steven Adams, Sebastian Telfair","Ibaka, Thomas, Jones III, Adams, Telfair",201586-202498-203103-203500-2742,OKC,313.0,1,5.0,-7.0,9.0,10.0,2.0,6.0,3.0,19.0,,1.0,,,,,,,1.0,3.0,2.0,6.0,1.0,3.0,,7.0,14.0,,,,,2.0,,,,3.0,3.0,1.0,,,1.0,3.0,1.0,,7.0,3.0,1.0,1.0,2.0,3.0,5.0,,,,,2.0,2.0,1.0,2.0,2.0,,1.0,,,7.0,,2.0,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.3888888888888889,,,0.3888888888888889,,,0.3333333333333333,,,,,,1.0,0.3333333333333333,0.75,0.3333333333333333,0.5,1.0,0.5,87.41214057507987,23.22222222222222,10.4,22.88888888888889,10.1,0.1111111111111111,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,0.4444444444444444,0.3333333333333333,0.44105555555555553,,0.3955,,,,,8.983333333333333,26.53333333333333,0.2222222222222222,4.0,1.0,,,4.0,,2.0,,,,2.0,1.0,1.0,,,0.6666666666666666,,,,,,0.3333333333333333,,0.4444444444444444,0.1111111111111111,,,,2.0,,,,,1.0,1.0,,,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,0.25,0.25,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612760,2015,2014-15,False
201586-202498-203103-2555-2570,1610612760,"Serge Ibaka, Lance Thomas, Perry Jones III, Nick Collison, Kendrick Perkins","Ibaka, Thomas, Jones III, Collison, Perkins",201586-202498-203103-2555-2570,OKC,231.0,1,4.0,3.0,6.0,7.0,,,1.0,13.0,2.0,5.0,,2.0,,,,1.0,1.0,1.0,3.0,6.0,1.0,2.0,,9.0,6.0,,2.0,,,,,,2.0,3.0,1.0,1.0,1.0,,1.0,3.0,1.0,,7.0,1.0,1.0,,3.0,2.0,5.0,,,,,,,,1.0,1.0,1.0,,,,9.0,,,,,1.0,0.5,0.5,0.5,,,0.5625,,,0.5625,,,0.25,,0.16666666666666666,0.2,,,,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,,81.03896103896103,16.833333333333332,18.571428571428573,15.166666666666666,14.857142857142858,0.625,0.4,0.5,0.125,,,,0.125,1.0,1.0,1.0,1.0,,,,0.875,1.0,0.5773625,0.49125,,,,,,2.75,23.35,,1.0,,,,4.0,,2.0,1.0,1.0,2.0,,0.6666666666666666,0.6666666666666666,0.5,1.0,,,,,0.5,,,0.5,0.125,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2015,2014-15,False
201586-202498-203103-2570-2742,1610612760,"Serge Ibaka, Lance Thomas, Perry Jones III, Kendrick Perkins, Sebastian Telfair","Ibaka, Thomas, Jones III, Perkins, Telfair",201586-202498-203103-2570-2742,OKC,128.0,1,2.0,-6.0,3.0,4.0,,,,7.0,,,,,,,,1.0,,1.0,,,,2.0,,,6.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,78.75,29.0,10.25,29.0,10.25,,,,0.5,,,,0.5,,,,,,,,1.0,,0.540675,,,,,,,,23.7,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612760,2015,2014-15,False
201586-202498-203460-2570-2742,1610612760,"Serge Ibaka, Lance Thomas, Andre Roberson, Kendrick Perkins, Sebastian Telfair","Ibaka, Thomas, Roberson, Perkins, Telfair",201586-202498-203460-2570-2742,OKC,129.0,1,2.0,-3.0,3.0,3.0,,,1.0,6.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,1.0,,2.0,5.0,1.0,1.0,2.0,,,,,,,1.0,,,,,1.0,,,2.0,,,,1.0,1.0,2.0,,,1.0,,2.0,,,3.0,1.0,,,,,,,,,,,,,1.0,1.0,,0.5,1.0,,0.5,1.0,,0.5,,,,,0.5,,,,0.3333333333333333,1.0,,,66.97674418604652,20.666666666666668,22.333333333333332,19.333333333333332,18.0,0.5,1.0,1.0,,,,,0.5,,,,1.0,1.0,,,1.0,,0.59565,,,,,1.0,,0.9,26.1,,,,,,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2015,2014-15,False
