EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,Steals,LostBallSteals,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,Corner3FGA,PenaltyCorner3FGA,FtPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Frequency,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,FG3M,SecondChanceFG2A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,DefTwoPtRebounds,SecondChanceTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,Fg3aBlocked,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,FG3APctBlocked,Corner3PctBlocked,DefShortMidRangeReboundPct,BlocksRecoveredPct,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefCorner3ReboundPct,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG3M,Corner3Assists,OffThreePtRebounds,BadPassSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls Drawn,PenaltyFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,OffLongMidRangeReboundPct,Technical Free Throw Trips,SecondChanceAtRimFGM,PenaltyArc3FGM,SecondChanceFG2M,PtsPutbacks,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,LongMidRangePctBlocked,OffAtRimReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,OffCorner3ReboundPct,SelfOReb,SelfORebPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Offensive Fouls,3SecondViolations,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls Drawn,3pt And 1 Free Throw Trips,HeaveAttempts,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,Charge Fouls,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,DefensiveGoaltends,Blocked3s,BlockedArc3,Arc3PctBlocked,team_id,year,season,team_vs
1495-201158-201988-202695-2564,1610612759,"Tim Duncan, Marco Belinelli, Patty Mills, Kawhi Leonard, Boris Diaw","Duncan, Belinelli, Mills, Leonard, Diaw",1495-201158-201988-202695-2564,SAS,290.0,3,5.0,11.0,10.0,,21.0,1.0,4.0,,1.0,3.0,,1.0,5.0,3.0,5.0,16.0,,,,,,2.0,3.0,,,,,1.0,,,,,5.0,,,,,0.2,,0.125,,0.25,,0.375,104.27586206896552,12.272727272727273,15.5,11.545454545454545,14.9,0.5,0.25,0.25,0.125,,,,0.375,,0.375,0.45461875,,,9.1,25.433333333333334,,-11.0,,1.0,,,,,3.0,,,,,,,,,2.0,1.0,3.0,,2.0,,2.0,,1.0,,2.0,2.0,1.0,4.0,2.0,,,,,,0.6666666666666666,0.14285714285714285,,,,,,,,,,0.2,0.2857142857142857,,,,,,,1.0,,,,,,,2.0,,,,,,,0.6666666666666666,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612759,2014,2013-14,False
1495-201158-201988-202695-2588,1610612759,"Tim Duncan, Marco Belinelli, Patty Mills, Kawhi Leonard, Matt Bonner","Duncan, Belinelli, Mills, Leonard, Bonner",1495-201158-201988-202695-2588,SAS,4.0,1,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,360.0,4.0,,4.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2014,2013-14,False
1495-201158-202695-202709-2564,1610612759,"Tim Duncan, Marco Belinelli, Kawhi Leonard, Cory Joseph, Boris Diaw","Duncan, Belinelli, Leonard, Joseph, Diaw",1495-201158-202695-202709-2564,SAS,40.0,1,1.0,2.0,1.0,,3.0,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,10.0,20.0,10.0,20.0,,,,,,,,,,1.0,0.4592,,,3.9,,,-2.0,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2014,2013-14,False
1495-201158-202695-2225-2564,1610612759,"Tim Duncan, Marco Belinelli, Kawhi Leonard, Tony Parker, Boris Diaw","Duncan, Belinelli, Leonard, Parker, Diaw",1495-201158-202695-2225-2564,SAS,664.0,6,11.0,18.0,21.0,,39.0,2.0,5.0,1.0,3.0,2.0,,5.0,11.0,5.0,23.0,31.0,,,,,4.0,6.0,2.0,2.0,5.0,1.0,13.0,,,3.0,2.0,3.0,19.0,,,0.4,0.5,0.45454545454545453,,0.59375,,0.6388888888888888,,0.3125,84.57831325301206,20.77777777777778,13.80952380952381,19.166666666666668,12.666666666666666,0.3125,0.4,0.5,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.125,,0.5,0.49504375,,,9.19090909090909,23.56,,-8.0,4.0,3.0,2.0,3.0,3.0,,4.0,,4.0,,1.0,,3.0,1.0,1.0,7.0,4.0,11.0,3.0,1.0,1.0,4.0,,2.0,,3.0,5.0,,4.0,2.0,0.5,0.75,1.0,0.5,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,0.1875,0.6666666666666666,0.6666666666666666,0.5,,0.1875,,0.1111111111111111,0.15384615384615385,0.17391304347826086,1.0,,,,3.0,4.0,9.0,,,1.0,3.0,,5.0,,1.0,0.6,0.6,0.09090909090909091,,0.625,0.25,1.0,,,,0.25,,,,0.44229999999999997,,,1.0,2.0,,,1.0,0.6666666666666666,,,,,,,0.2,3.0,,,,,3.0,1.0,,2.0,,,1.0,,0.5,0.5,1.0,1.0,1.0,,,1.0,,1.0,,2.0,2.0,,,0.5,0.5,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612759,2014,2013-14,False
1495-201168-201980-201988-202695,1610612759,"Tim Duncan, Tiago Splitter, Danny Green, Patty Mills, Kawhi Leonard","Duncan, Splitter, Green, Mills, Leonard",1495-201168-201980-201988-202695,SAS,340.0,3,6.0,14.0,13.0,,27.0,3.0,5.0,2.0,4.0,2.0,,6.0,10.0,2.0,18.0,8.0,,,,,6.0,6.0,2.0,3.0,4.0,2.0,9.0,4.0,1.0,,,,18.0,,,0.5,0.5,0.6,,0.625,,0.6428571428571429,,0.16666666666666666,114.35294117647058,11.785714285714286,13.461538461538462,11.785714285714286,12.923076923076923,0.4166666666666667,0.6,0.6,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,,0.25,0.46048333333333336,,,12.120000000000001,25.35,,10.0,8.0,,1.0,1.0,,,3.0,,,,,1.0,,,,3.0,,3.0,,,,,,,,3.0,4.0,,4.0,1.0,,,,,,1.0,,,,0.08333333333333333,1.0,1.0,,0.3333333333333333,,,0.07692307692307693,0.09090909090909091,,,,,1.0,1.0,,3.0,,1.0,,1.0,1.0,3.0,,1.0,0.5,0.5,,,1.0,1.0,1.0,0.5,0.5,1.0,,,,0.5,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612759,2014,2013-14,False
1495-201168-201980-201988-2225,1610612759,"Tim Duncan, Tiago Splitter, Danny Green, Patty Mills, Tony Parker","Duncan, Splitter, Green, Mills, Parker",1495-201168-201980-201988-2225,SAS,176.0,2,3.0,6.0,6.0,5.0,12.0,1.0,2.0,,1.0,,,2.0,7.0,2.0,8.0,6.0,2.0,7.0,2.0,6.0,2.0,2.0,,1.0,1.0,,2.0,,,,,,6.0,6.0,5.0,0.5,0.5,0.2857142857142857,0.2857142857142857,0.2222222222222222,0.2222222222222222,0.36363636363636365,0.3,0.2222222222222222,98.18181818181819,16.333333333333332,13.0,14.333333333333334,13.0,0.2222222222222222,0.5,0.5,0.1111111111111111,,,,,,0.6666666666666666,0.5550277777777778,0.5550277777777778,0.75,5.2,23.7,0.8333333333333334,2.0,,2.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,,1.0,3.0,1.0,,3.0,5.0,8.0,,,,,,,,,2.0,,4.0,1.0,0.2,,,0.6,1.0,1.0,0.7142857142857143,1.0,1.0,0.4444444444444444,0.25,0.25,,1.0,0.2222222222222222,0.2222222222222222,0.1,0.125,0.25,3.0,1.0,4.0,,,3.0,,,,,,,2.0,,,,,,,1.0,,1.0,,,,0.75,0.4444444444444444,0.25,,0.5854,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,1.0,2.0,0.2857142857142857,,,,,1.0,,,,,,0.25,,,,,,,,,,,,,,,,,1610612759,2014,2013-14,False
1495-201168-201980-202695-2225,1610612759,"Tim Duncan, Tiago Splitter, Danny Green, Kawhi Leonard, Tony Parker","Duncan, Splitter, Green, Leonard, Parker",1495-201168-201980-202695-2225,SAS,10038.0,19,167.0,315.0,317.0,4.0,632.0,36.0,80.0,43.0,89.0,34.0,1.0,124.0,243.0,50.0,341.0,328.0,,2.0,1.0,2.0,110.0,138.0,34.0,55.0,71.0,19.0,158.0,24.0,13.0,16.0,16.0,16.0,297.0,2.0,4.0,0.4435483870967742,0.4824561403508772,0.5102880658436214,,0.5204778156996587,,0.5448717948717948,0.25,0.17064846416382254,90.66347878063358,15.968253968253968,15.798107255520504,15.146031746031746,14.709779179810726,0.27303754266211605,0.45,0.5142857142857142,0.3037542662116041,0.48314606741573035,0.48314606741573035,0.4418604651162791,0.11604095563139932,0.3333333333333333,0.4232081911262799,0.48387337883959036,0.41028333333333333,0.005865102639296188,9.576131687242798,24.34,0.012698412698412698,13.0,7.0,39.0,45.0,74.0,16.0,,36.0,6.0,44.0,2.0,23.0,13.0,32.0,31.0,4.0,128.0,41.0,169.0,25.0,19.0,5.0,44.0,,31.0,1.0,63.0,51.0,3.0,45.0,22.0,0.6875,0.5681818181818182,1.0,0.2711864406779661,0.7380952380952381,0.6888888888888889,0.2550335570469799,0.27906976744186046,0.7692307692307693,0.2525597269624573,0.6081081081081081,0.6521739130434783,0.5111111111111111,0.3611111111111111,0.05460750853242321,,0.07395498392282958,0.08461538461538462,0.12903225806451613,18.0,,,11.0,19.0,25.0,48.0,9.0,11.0,15.0,16.0,8.0,93.0,8.0,0.8421052631578947,0.38,0.38,0.06172839506172839,0.06756756756756757,0.6739130434782609,0.5652173913043478,0.8307692307692308,0.3235294117647059,0.3235294117647059,0.7272727272727273,0.6428571428571429,,,0.3235294117647059,0.5259884615384616,,,,9.0,,,0.48148148148148145,0.5625,1.0,,0.6875,4.0,5.0,,0.125,8.0,,2.0,3.0,,8.0,6.0,11.0,20.0,5.0,2.0,4.0,,0.1935483870967742,0.13043478260869565,0.5,0.5,1.0,0.07142857142857142,,0.30434782608695654,1.0,12.0,,16.0,20.0,2.0,4.0,0.64,0.6785714285714286,,0.20689655172413793,0.6666666666666666,0.08333333333333333,,0.375,2.0,0.014925373134328358,1.0,0.0196078431372549,3.0,0.5,1.0,1.0,2.0,4.0,,0.6666666666666666,0.03571428571428571,0.5,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1610612759,2014,2013-14,False
1495-201168-201988-202695-2225,1610612759,"Tim Duncan, Tiago Splitter, Patty Mills, Kawhi Leonard, Tony Parker","Duncan, Splitter, Mills, Leonard, Parker",1495-201168-201988-202695-2225,SAS,270.0,4,4.0,7.0,7.0,3.0,14.0,1.0,3.0,,1.0,2.0,,4.0,7.0,2.0,12.0,11.0,2.0,5.0,,5.0,4.0,4.0,2.0,2.0,3.0,,7.0,,,,,,8.0,5.0,3.0,0.5,0.6666666666666666,0.5714285714285714,0.4,0.6111111111111112,0.4,0.6,0.4166666666666667,0.2222222222222222,74.66666666666667,18.714285714285715,19.857142857142858,17.857142857142858,19.571428571428573,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,,,,0.2222222222222222,,0.5555555555555556,0.4460222222222222,0.47948,0.4166666666666667,7.271428571428571,25.0,0.42857142857142855,1.0,,2.0,3.0,3.0,,,1.0,,4.0,1.0,2.0,,2.0,2.0,,2.0,2.0,4.0,,,,,,1.0,,2.0,1.0,,2.0,1.0,1.0,,,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,,,,0.1,0.125,0.3333333333333333,2.0,2.0,2.0,1.0,1.0,2.0,3.0,,1.0,,1.0,1.0,,,1.0,0.5,0.5,,,,,,0.5,0.5,1.0,1.0,0.4,1.0,0.5,0.57825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,2.0,2.0,,1.0,1.0,1.0,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2014,2013-14,False
1495-201980-201988-202695-2225,1610612759,"Tim Duncan, Danny Green, Patty Mills, Kawhi Leonard, Tony Parker","Duncan, Green, Mills, Leonard, Parker",1495-201980-201988-202695-2225,SAS,58.0,1,1.0,2.0,2.0,,4.0,,,,,,,1.0,1.0,,4.0,,,,,,2.0,,,1.0,1.0,,2.0,1.0,1.0,,,,4.0,,,1.0,1.0,1.0,,1.0,,1.0,,,99.3103448275862,12.5,16.5,12.5,16.5,,,,,,,,,,1.0,0.582,,,1.7,,,4.0,,,1.0,1.0,,,2.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,2.0,,2.0,1.0,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,0.5,0.5,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2014,2013-14,False
1495-201980-201988-202695-2564,1610612759,"Tim Duncan, Danny Green, Patty Mills, Kawhi Leonard, Boris Diaw","Duncan, Green, Mills, Leonard, Diaw",1495-201980-201988-202695-2564,SAS,574.0,4,10.0,18.0,18.0,,36.0,2.0,6.0,2.0,5.0,4.0,,9.0,17.0,5.0,25.0,18.0,,,,,8.0,10.0,4.0,4.0,6.0,1.0,14.0,3.0,2.0,,,,16.0,,,0.4444444444444444,0.5,0.5294117647058824,,0.5454545454545454,,0.5434782608695652,,0.22727272727272727,90.31358885017421,15.166666666666666,16.72222222222222,13.944444444444445,16.333333333333332,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.22727272727272727,0.4,0.4,0.5,0.18181818181818182,,0.5,0.510675,,,8.676470588235293,24.259999999999998,,7.0,3.0,5.0,5.0,6.0,1.0,,1.0,,9.0,,3.0,,4.0,2.0,,5.0,6.0,11.0,1.0,,,1.0,,2.0,2.0,6.0,1.0,,2.0,1.0,0.9,1.0,,0.5,0.6666666666666666,0.7142857142857143,0.5454545454545454,0.75,0.5,0.2727272727272727,0.8333333333333334,0.8333333333333334,0.6,,0.045454545454545456,,0.043478260869565216,0.05555555555555555,0.36,2.0,,,1.0,2.0,4.0,6.0,,1.0,,2.0,1.0,3.0,,1.0,0.4,0.4,,,0.75,,1.0,0.25,0.25,1.0,0.4,,,0.25,0.5980666666666666,,,,,,,0.5,,,,1.0,,,,,1.0,,,1.0,,1.0,2.0,1.0,1.0,,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,,,,,2.0,,3.0,2.0,,1.0,0.75,0.9,,1.0,1.0,0.5,,,1.0,0.09090909090909091,,,,,1.0,,1.0,,,1.0,0.2,,,,,,,1.0,,,1.0,1.0,,,,,,1610612759,2014,2013-14,False
1495-201980-201988-202695-2588,1610612759,"Tim Duncan, Danny Green, Patty Mills, Kawhi Leonard, Matt Bonner","Duncan, Green, Mills, Leonard, Bonner",1495-201980-201988-202695-2588,SAS,111.0,2,2.0,3.0,3.0,,6.0,,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,2.0,,,,,,2.0,1.0,,,,,,,,,,2.0,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,77.83783783783784,17.333333333333332,19.666666666666668,17.333333333333332,19.333333333333332,0.3333333333333333,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,0.3333333333333333,0.42678333333333335,,,12.35,24.7,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,1.0,2.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,0.5,,1.0,,,,,,,,,,,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2014,2013-14,False
1495-201980-201988-2225-2564,1610612759,"Tim Duncan, Danny Green, Patty Mills, Tony Parker, Boris Diaw","Duncan, Green, Mills, Parker, Diaw",1495-201980-201988-2225-2564,SAS,202.0,3,3.0,6.0,5.0,4.0,11.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,5.0,2.0,9.0,,2.0,3.0,1.0,7.0,2.0,4.0,1.0,1.0,2.0,,5.0,,,1.0,1.0,1.0,7.0,7.0,4.0,0.3333333333333333,0.3333333333333333,0.6,0.6666666666666666,0.6428571428571429,0.875,0.6428571428571429,0.875,0.2857142857142857,78.41584158415841,21.166666666666668,15.0,20.5,15.0,0.2857142857142857,1.0,1.0,0.2857142857142857,0.5,1.0,,0.14285714285714285,0.25,0.42857142857142855,0.48967857142857146,0.491775,0.7777777777777778,12.6,24.65,0.6666666666666666,9.0,2.0,1.0,,1.0,1.0,,,,2.0,,,1.0,,1.0,,3.0,1.0,4.0,,,,,,,,,2.0,,,,1.0,,,,1.0,0.75,0.3333333333333333,,1.0,0.14285714285714285,,,,0.5,0.14285714285714285,,,,0.2222222222222222,,,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,2.0,,1.0,0.5,0.5,0.2,,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,,0.25,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,1.0,1.0,0.5,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612759,2014,2013-14,False
1495-201980-201988-2225-2588,1610612759,"Tim Duncan, Danny Green, Patty Mills, Tony Parker, Matt Bonner","Duncan, Green, Mills, Parker, Bonner",1495-201980-201988-2225-2588,SAS,26.0,1,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,55.38461538461538,16.0,,16.0,,,,,,,,,1.0,,1.0,0.59685,,,,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2014,2013-14,False
1495-201980-202695-202709-2564,1610612759,"Tim Duncan, Danny Green, Kawhi Leonard, Cory Joseph, Boris Diaw","Duncan, Green, Leonard, Joseph, Diaw",1495-201980-202695-202709-2564,SAS,115.0,1,2.0,3.0,4.0,,7.0,,,2.0,2.0,1.0,,2.0,2.0,1.0,7.0,5.0,,,,,,4.0,1.0,,1.0,,3.0,,,,,,7.0,,,,,1.0,,1.1666666666666667,,1.1666666666666667,,0.3333333333333333,87.65217391304347,15.333333333333334,17.25,15.333333333333334,17.25,,,,0.6666666666666666,1.0,1.0,,0.3333333333333333,,0.3333333333333333,0.46035000000000004,,,18.2,24.7,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,3.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2014,2013-14,False
1495-201980-202695-202709-2588,1610612759,"Tim Duncan, Danny Green, Kawhi Leonard, Cory Joseph, Matt Bonner","Duncan, Green, Leonard, Joseph, Bonner",1495-201980-202695-202709-2588,SAS,192.0,1,3.0,7.0,6.0,,13.0,1.0,1.0,,1.0,,,3.0,8.0,1.0,9.0,2.0,,,,,2.0,4.0,,1.0,2.0,,5.0,2.0,2.0,,,,2.0,,,0.3333333333333333,1.0,0.375,,0.5,,0.5,,0.1111111111111111,97.5,14.714285714285714,14.833333333333334,12.714285714285714,14.833333333333334,0.1111111111111111,1.0,1.0,0.1111111111111111,,,,,,0.7777777777777778,0.4980388888888889,,,6.0875,23.0,,7.0,,3.0,2.0,6.0,1.0,,,,7.0,,1.0,,3.0,1.0,,3.0,3.0,6.0,,1.0,,1.0,,1.0,,3.0,1.0,,,,1.1666666666666667,,,0.6,1.0,1.0,0.6,,1.0,0.6666666666666666,0.3333333333333333,0.4,0.5,,0.1111111111111111,,,,0.7777777777777778,1.0,,,,1.0,2.0,3.0,,,1.0,1.0,,2.0,,1.0,1.0,1.0,0.125,0.16666666666666666,1.0,,1.0,,,,0.3333333333333333,,,,0.5874166666666667,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,,1.0,,1.0,,2.0,4.0,,,1.0,1.1666666666666667,,0.5,1.0,,,,,,,,,,1.0,,1.0,1.0,,1.0,0.3333333333333333,,,,,,,1.0,,,1.0,1.0,,,,,,1610612759,2014,2013-14,False
1495-201980-202695-2225-2564,1610612759,"Tim Duncan, Danny Green, Kawhi Leonard, Tony Parker, Boris Diaw","Duncan, Green, Leonard, Parker, Diaw",1495-201980-202695-2225-2564,SAS,2997.0,13,50.0,89.0,85.0,,174.0,12.0,22.0,9.0,19.0,10.0,,39.0,62.0,15.0,105.0,89.0,,,,,26.0,52.0,10.0,13.0,17.0,3.0,38.0,11.0,2.0,6.0,4.0,6.0,91.0,,,0.3333333333333333,0.34210526315789475,0.6290322580645161,,0.5844155844155844,,0.625,,0.19480519480519481,83.6036036036036,17.314606741573034,17.129411764705882,16.39325842696629,16.435294117647057,0.2857142857142857,0.5454545454545454,0.5714285714285714,0.24675324675324675,0.47368421052631576,0.47368421052631576,0.3333333333333333,0.12987012987012986,,0.4675324675324675,0.4963974025974026,,,9.238709677419354,24.766666666666666,,16.0,4.0,9.0,18.0,21.0,5.0,,15.0,3.0,14.0,,9.0,1.0,5.0,15.0,,33.0,9.0,42.0,9.0,5.0,2.0,14.0,,8.0,,24.0,20.0,,17.0,10.0,0.875,0.6428571428571429,,0.21739130434782608,0.8823529411764706,0.7674418604651163,0.2647058823529412,0.4,0.9230769230769231,0.2727272727272727,0.8571428571428571,0.9473684210526315,0.5,0.08333333333333333,0.06493506493506493,,0.11904761904761904,0.14492753623188406,0.13333333333333333,1.0,,,3.0,4.0,5.0,12.0,,3.0,3.0,4.0,3.0,18.0,1.0,1.0,0.26666666666666666,0.26666666666666666,0.04838709677419355,0.09523809523809523,0.6923076923076923,0.75,0.6666666666666666,0.3,0.3,1.0,0.16666666666666666,,,0.3,0.42652,,1.0,1.0,5.0,,,0.6666666666666666,0.8333333333333334,,,0.75,3.0,3.0,1.0,0.045454545454545456,1.0,,1.0,1.0,,1.0,4.0,9.0,7.0,,,,,0.36363636363636365,0.42857142857142855,0.2,0.2,1.0,0.16666666666666666,,0.1,,1.0,,4.0,2.0,1.0,3.0,0.8,0.9166666666666666,,,1.0,,,0.25,,,,,,,,1.0,1.0,3.0,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,1610612759,2014,2013-14,False
