EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,TotalPoss,DefTwoPtRebounds,DefRebounds,Rebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,PlusMinus,OffPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,FoulsDrawn,FTA,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyArc3FGA,PenaltyFG3A,SelfOReb,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,NonShootingPenaltyNonTakeFouls,DefCorner3ReboundPct,SelfORebPct,Corner3Frequency,PenaltyArc3Frequency,PenaltyAtRimFGM,LongMidRangeFGM,PenaltyCorner3FGA,PenaltyFtPoints,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGM,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,Offensive Fouls,Blocked3s,BlockedCorner3,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,LostBallTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Corner3Assists,Corner3PctAssisted,SecondChanceFtPoints,BlockedArc3,OffCorner3ReboundPct,Charge Fouls Drawn,Offensive Fouls Drawn,AtRimPctBlocked,DefLongMidRangeReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,OffensiveGoaltends,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,BadPassOutOfBoundsTurnovers,SecondChanceArc3Accuracy,DefensiveGoaltends,SecondChanceTurnovers,HeaveAttempts,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3PctAssisted,Travels,LongMidRangePctBlocked,Charge Fouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedLongMidRange,FTOffRebounds,OffFTReboundPct,3pt And 1 Free Throw Trips,Corner3PctBlocked,team_id,year,season,team_vs
1626192-201572-201950-203114-203507,1610612749,"Pat Connaughton, Brook Lopez, Jrue Holiday, Khris Middleton, Giannis Antetokounmpo","Connaughton, Lopez, Holiday, Middleton, Antetokounmpo",1626192-201572-201950-203114-203507,MIL,2941.0,17,91.0,185.0,19.0,36.0,38.0,4.0,3.0,5.0,3.0,0.7307692307692307,0.7291666666666666,1.0,90.58143488609316,0.6,16.153846153846153,15.384615384615385,49.0,-3.0,94.0,26.0,22.0,2.0,9.0,16.0,,,4.0,13.0,24.0,11.0,9.0,25.0,1.0,28.0,51.0,10.0,30.0,9.0,95.0,98.0,,,2.0,3.0,5.0,13.0,24.0,34.0,22.0,9.0,,24.0,9.0,17.0,24.0,9.0,55.0,,2.0,16.0,2.0,6.0,4.0,10.0,12.0,92.0,24.0,26.0,0.6071428571428571,0.6071428571428571,0.3333333333333333,0.3448275862068966,0.5490196078431373,,0.38461538461538464,0.5308641975308642,0.75,0.4583333333333333,0.5523255813953488,0.75,0.48,0.37037037037037035,0.09090909090909091,0.7272727272727273,,0.04878048780487805,,,,0.6875,15.648936170212766,15.585106382978724,0.19753086419753085,0.5625,0.75,1.0,0.2962962962962963,0.5416666666666666,0.6190476190476191,0.13580246913580246,0.30864197530864196,0.36,0.36,,,0.5,0.16666666666666666,0.5679012345679012,0.375,0.48535312499999994,0.549,0.4547999999999999,0.031578947368421054,0.25263157894736843,8.56078431372549,26.38,0.2765957446808511,5.0,10.0,11.0,1.0,6.0,,11.0,2.0,9.0,27.0,4.0,0.8333333333333334,0.029411764705882353,0.06172839506172839,0.4166666666666667,2.0,6.0,1.0,2.0,21.0,7.0,7.0,6.0,6.0,2.0,1.0,2.0,5.0,3.0,6.0,1.0,1.0,1.0,0.7,0.13725490196078433,0.125,0.45454545454545453,0.5,0.2857142857142857,0.5,0.46153846153846156,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.6666666666666666,,0.5,0.041666666666666664,0.07058823529411765,0.10909090909090909,1.0,,4.0,4.0,,1.0,,0.36363636363636365,0.2,0.2,,0.4,2.0,1.0,2.0,1.0,1.0,,1.0,,,,0.25,0.7777777777777778,1.0,1.0,1.0,,1.0,,0.5,0.5,1.0,1.0,,4.0,,,,1.0,,,,,1.0,,,,,,,,,,,1610612749,2021,2020-21,True
1626192-201572-201952-203114-203507,1610612749,"Pat Connaughton, Brook Lopez, Jeff Teague, Khris Middleton, Giannis Antetokounmpo","Connaughton, Lopez, Teague, Middleton, Antetokounmpo",1626192-201572-201952-203114-203507,MIL,586.0,5,21.0,40.0,5.0,10.0,11.0,,,,,1.0,0.75,,98.29351535836177,,15.095238095238095,14.952380952380953,10.0,2.0,19.0,,6.0,1.0,2.0,2.0,,,,2.0,5.0,2.0,3.0,5.0,,5.0,9.0,3.0,6.0,3.0,22.0,20.0,1.0,1.0,,2.0,,,,,10.0,3.0,,5.0,3.0,,2.0,,6.0,,1.0,4.0,1.0,1.0,,5.0,4.0,20.0,,,,,0.5,0.5,0.5555555555555556,1.0,,0.6333333333333333,1.0,,0.6470588235294118,1.0,,0.4,0.25,0.5714285714285714,,0.14285714285714285,0.3333333333333333,,,0.75,14.157894736842104,14.0,0.13333333333333333,1.0,1.0,,0.3333333333333333,0.4,0.4,0.13333333333333333,0.3333333333333333,0.6,0.6,,,,,0.5333333333333333,0.6,0.4889233333333333,0.4531,,0.09090909090909091,,9.477777777777778,25.5,,1.0,,,1.0,1.0,,3.0,,3.0,6.0,1.0,0.3333333333333333,0.14285714285714285,0.06666666666666667,,,1.0,,,6.0,,2.0,2.0,,,1.0,1.0,2.0,2.0,2.0,,,,0.6666666666666666,,,0.6666666666666666,1.0,,1.0,,0.5,0.5,,0.6666666666666666,,,,0.11764705882352941,0.18181818181818182,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626192-201572-201952-203114-203648,1610612749,"Pat Connaughton, Brook Lopez, Jeff Teague, Khris Middleton, Thanasis Antetokounmpo","Connaughton, Lopez, Teague, Middleton, Antetokounmpo",1626192-201572-201952-203114-203648,MIL,21.0,1,1.0,2.0,,,,,,,,,,,137.14285714285714,,10.0,10.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,3.0,2.0,,,,,,,3.0,,,,,,,,1.0,,3.0,,,,,,,,,3.0,3.0,1.0,,,1.0,1.0,,,,1.5,,1.5,1.5,,1.5,1.0,,,,,,,,,11.0,11.0,,,,,,,,,,,,,,,,1.0,,0.59835,,0.59835,,1.0,,23.1,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,1.0,,3.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626192-201950-201952-203114-203507,1610612749,"Pat Connaughton, Jrue Holiday, Jeff Teague, Khris Middleton, Giannis Antetokounmpo","Connaughton, Holiday, Teague, Middleton, Antetokounmpo",1626192-201950-201952-203114-203507,MIL,9.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626192-201950-203114-203507-203648,1610612749,"Pat Connaughton, Jrue Holiday, Khris Middleton, Giannis Antetokounmpo, Thanasis Antetokounmpo","Connaughton, Holiday, Middleton, Antetokounmpo, Antetokounmpo",1626192-201950-203114-203507-203648,MIL,24.0,2,1.0,3.0,,1.0,1.0,,,,,,,,180.0,,4.0,4.0,,2.0,2.0,2.0,1.0,,1.0,1.0,,,1.0,,1.0,,,,,1.0,2.0,,,,2.0,,,,,,1.0,2.0,2.0,,2.0,,,,,,,,,,,,,,,1.0,,2.0,2.0,2.0,,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,,,,,,,10.0,10.0,0.5,1.0,1.0,,0.5,,,,,,,,,,0.5,0.5,,0.6138,,0.6138,,1.0,5.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1627854-1628978-201572-203114-203507,1610612749,"Bryn Forbes, Donte DiVincenzo, Brook Lopez, Khris Middleton, Giannis Antetokounmpo","Forbes, DiVincenzo, Lopez, Middleton, Antetokounmpo",1627854-1628978-201572-203114-203507,MIL,443.0,3,17.0,34.0,2.0,7.0,8.0,,,,,1.0,1.0,,110.51918735891647,,13.117647058823529,13.117647058823529,7.0,5.0,17.0,,,1.0,1.0,2.0,1.0,1.0,,1.0,2.0,3.0,2.0,6.0,,4.0,7.0,3.0,7.0,,17.0,12.0,1.0,1.0,,2.0,,,,4.0,4.0,3.0,,6.0,2.0,2.0,4.0,1.0,10.0,,1.0,5.0,1.0,,,2.0,,15.0,,,0.5,0.5,0.42857142857142855,0.42857142857142855,0.5714285714285714,1.0,,0.6071428571428571,1.0,,0.6071428571428571,1.0,,0.5,0.3333333333333333,1.0,,0.14285714285714285,,,,1.0,12.941176470588236,12.058823529411764,0.14285714285714285,0.5,1.0,1.0,0.14285714285714285,0.5,0.5,0.21428571428571427,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,1.0,,,0.6428571428571429,0.3333333333333333,0.4891821428571429,0.3522,,0.11764705882352941,,11.042857142857143,26.042857142857144,,1.0,,,,3.0,,3.0,,1.0,2.0,,1.0,,0.07142857142857142,,,2.0,,,6.0,1.0,2.0,1.0,,1.0,,,,,,,,,0.6666666666666666,0.14285714285714285,,,,1.0,1.0,,0.6666666666666666,0.6666666666666666,0.5,0.5,1.0,,,,,1.0,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,2.0,,0.5,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,1610612749,2021,2020-21,True
1627854-200782-201572-201950-203114,1610612749,"Bryn Forbes, P.J. Tucker, Brook Lopez, Jrue Holiday, Khris Middleton","Forbes, Tucker, Lopez, Holiday, Middleton",1627854-200782-201572-201950-203114,MIL,1152.0,10,37.0,72.0,7.0,13.0,21.0,4.0,2.0,4.0,3.0,0.7777777777777778,0.7222222222222222,0.3333333333333333,90.0,0.75,15.243243243243244,14.702702702702704,19.0,-2.0,35.0,1.0,15.0,7.0,3.0,5.0,1.0,3.0,,6.0,12.0,9.0,1.0,7.0,,13.0,26.0,3.0,10.0,6.0,41.0,43.0,2.0,5.0,2.0,10.0,,,,16.0,10.0,,,7.0,1.0,8.0,11.0,3.0,25.0,4.0,4.0,6.0,8.0,3.0,2.0,9.0,7.0,31.0,,1.0,0.6153846153846154,0.6153846153846154,0.3,0.3,0.5,0.4,,0.4861111111111111,0.7142857142857143,,0.5256410256410257,0.7142857142857143,,0.2777777777777778,0.3076923076923077,0.6666666666666666,0.5714285714285714,0.4,0.5,0.2,0.6666666666666666,0.5,16.8,16.457142857142856,0.1388888888888889,0.6,0.6,1.0,0.3333333333333333,0.5,0.75,0.25,0.19444444444444445,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.3333333333333333,,,0.4166666666666667,0.14285714285714285,0.48070694444444445,0.6772666666666667,,0.24390243902439024,,9.557692307692308,25.32,0.02857142857142857,3.0,,,2.0,2.0,1.0,5.0,1.0,3.0,7.0,,1.0,0.125,0.08333333333333333,,,4.0,,,9.0,4.0,3.0,1.0,3.0,2.0,,1.0,3.0,1.0,2.0,,2.0,,1.0,0.15384615384615385,0.3333333333333333,0.6,,,1.0,0.5,0.4444444444444444,0.4444444444444444,0.5,1.0,1.0,,,0.07692307692307693,0.07142857142857142,2.0,,,,1.0,,,,0.6666666666666666,0.6666666666666666,,,2.0,1.0,,2.0,1.0,,,,1.0,1.0,,1.0,2.0,2.0,2.0,,,,1.0,0.2857142857142857,1.0,1.0,,,,,,,,1.0,0.09090909090909091,,,,,,,,,,,,,1610612749,2021,2020-21,True
1627854-200782-201572-201950-203507,1610612749,"Bryn Forbes, P.J. Tucker, Brook Lopez, Jrue Holiday, Giannis Antetokounmpo","Forbes, Tucker, Lopez, Holiday, Antetokounmpo",1627854-200782-201572-201950-203507,MIL,352.0,3,13.0,25.0,3.0,4.0,9.0,1.0,,1.0,,0.6,0.6666666666666666,1.0,102.27272727272728,,11.923076923076923,11.153846153846153,6.0,-7.0,12.0,3.0,7.0,1.0,1.0,4.0,,3.0,3.0,1.0,4.0,1.0,,1.0,1.0,2.0,9.0,1.0,4.0,2.0,9.0,16.0,,3.0,1.0,,,5.0,2.0,,4.0,,,1.0,,,1.0,,3.0,1.0,4.0,1.0,5.0,1.0,1.0,2.0,2.0,9.0,2.0,3.0,,,0.25,0.25,0.2222222222222222,,,0.2692307692307692,,,0.32142857142857145,,0.14285714285714285,0.3076923076923077,0.5714285714285714,1.0,0.3333333333333333,0.5,0.3333333333333333,,1.0,1.0,16.416666666666668,15.666666666666666,0.3076923076923077,0.25,0.25,,0.3076923076923077,0.25,0.25,0.07692307692307693,0.07692307692307693,,,0.75,,0.25,0.5,0.6153846153846154,,0.5189038461538462,0.651825,0.5756,,0.2222222222222222,6.977777777777778,24.85,0.25,3.0,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,3.0,1.0,,,0.23076923076923078,0.16666666666666666,,,,2.0,3.0,,1.0,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,0.5,,1.0,0.5,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1627854-200782-201572-203114-203507,1610612749,"Bryn Forbes, P.J. Tucker, Brook Lopez, Khris Middleton, Giannis Antetokounmpo","Forbes, Tucker, Lopez, Middleton, Antetokounmpo",1627854-200782-201572-203114-203507,MIL,378.0,5,13.0,23.0,1.0,2.0,2.0,1.0,,1.0,1.0,0.5,0.6666666666666666,,87.61904761904762,1.0,12.76923076923077,12.461538461538462,6.0,-10.0,10.0,2.0,6.0,,,1.0,,,,3.0,5.0,1.0,,4.0,,4.0,7.0,,4.0,,8.0,18.0,,,,,1.0,1.0,2.0,4.0,4.0,,,4.0,,2.0,2.0,,4.0,,,1.0,,1.0,1.0,3.0,1.0,8.0,2.0,2.0,0.5,0.5,,,0.5714285714285714,,1.0,0.36363636363636365,,0.3333333333333333,0.36363636363636365,,0.3333333333333333,0.36363636363636365,,1.0,,,,,,,21.2,21.2,0.09090909090909091,,,,0.45454545454545453,0.6,0.6,0.09090909090909091,0.36363636363636365,,,,,,,0.45454545454545453,,0.4984681818181818,,0.5283166666666667,,0.25,9.771428571428572,25.425,0.2,,2.0,2.0,,,,,,1.0,1.0,,1.0,,,0.6666666666666666,,1.0,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,0.6666666666666666,1.0,1.0,,,,,,0.09090909090909091,0.14285714285714285,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612749,2021,2020-21,True
1627854-200782-201950-203114-203507,1610612749,"Bryn Forbes, P.J. Tucker, Jrue Holiday, Khris Middleton, Giannis Antetokounmpo","Forbes, Tucker, Holiday, Middleton, Antetokounmpo",1627854-200782-201950-203114-203507,MIL,579.0,6,19.0,37.0,5.0,10.0,10.0,,,,,0.8333333333333334,0.9090909090909091,0.6666666666666666,92.02072538860104,,14.526315789473685,14.526315789473685,10.0,1.0,18.0,,8.0,,5.0,5.0,,,,2.0,5.0,4.0,,4.0,,9.0,14.0,,4.0,,18.0,17.0,,,,,,,,10.0,8.0,,,4.0,,5.0,5.0,3.0,10.0,,,5.0,,2.0,,,,18.0,,,0.5555555555555556,0.5555555555555556,,,0.6428571428571429,,,0.5,,,0.5,,,0.2222222222222222,,1.0,,,,,,1.0,16.833333333333332,16.833333333333332,0.2777777777777778,1.0,1.0,0.6,0.2777777777777778,0.4,0.5,0.2222222222222222,0.2222222222222222,,,,,,,0.5,,0.5110722222222223,,,,,7.142857142857143,26.375,,,,,,,,,,,1.0,,,,,,,2.0,,,,1.0,,,2.0,,,2.0,,,,,,,,0.07142857142857142,0.2,,,,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1627854-201572-201950-203114-203507,1610612749,"Bryn Forbes, Brook Lopez, Jrue Holiday, Khris Middleton, Giannis Antetokounmpo","Forbes, Lopez, Holiday, Middleton, Antetokounmpo",1627854-201572-201950-203114-203507,MIL,1422.0,14,48.0,95.0,8.0,23.0,28.0,2.0,1.0,2.0,,0.6666666666666666,0.7857142857142857,0.6666666666666666,96.20253164556962,,14.833333333333334,14.645833333333334,24.0,4.0,47.0,13.0,10.0,5.0,3.0,8.0,1.0,1.0,2.0,8.0,16.0,6.0,2.0,14.0,1.0,16.0,30.0,2.0,15.0,7.0,45.0,41.0,1.0,2.0,2.0,4.0,2.0,7.0,10.0,16.0,16.0,6.0,2.0,14.0,2.0,8.0,8.0,2.0,16.0,2.0,3.0,14.0,5.0,7.0,3.0,11.0,7.0,41.0,6.0,11.0,0.5,0.5333333333333333,0.13333333333333333,0.13333333333333333,0.5333333333333333,0.5,0.2857142857142857,0.4222222222222222,0.25,0.18181818181818182,0.46875,0.4,0.35714285714285715,0.3333333333333333,0.21428571428571427,0.875,0.16666666666666666,0.19230769230769232,0.125,,0.18181818181818182,0.9090909090909091,15.106382978723405,14.851063829787234,0.17777777777777778,0.375,0.5,0.6666666666666666,0.35555555555555557,0.5,0.5714285714285714,0.13333333333333333,0.3111111111111111,0.14285714285714285,0.14285714285714285,0.25,1.0,0.25,0.18181818181818182,0.5111111111111111,0.14285714285714285,0.47473888888888893,0.559875,0.4437545454545454,0.08888888888888889,0.2222222222222222,9.193333333333333,26.240000000000002,0.2765957446808511,1.0,4.0,4.0,,,,4.0,,2.0,11.0,1.0,0.8,,0.022222222222222223,0.36363636363636365,,5.0,,6.0,,4.0,,,2.0,4.0,1.0,4.0,4.0,3.0,2.0,2.0,,,,0.13333333333333333,0.125,1.0,1.0,0.4,0.8571428571428571,0.25,0.8333333333333334,0.8333333333333334,0.8,,,,,0.043478260869565216,0.06451612903225806,,,,,,,,,,,,,1.0,1.0,1.0,,,2.0,,,,,0.25,,,1.0,,,1.0,,,0.25,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612749,2021,2020-21,True
1628978-200782-201572-201950-203114,1610612749,"Donte DiVincenzo, P.J. Tucker, Brook Lopez, Jrue Holiday, Khris Middleton","DiVincenzo, Tucker, Lopez, Holiday, Middleton",1628978-200782-201572-201950-203114,MIL,86.0,1,3.0,7.0,,1.0,1.0,,,,,,1.0,,117.20930232558139,,15.666666666666666,15.666666666666666,1.0,-1.0,4.0,,,,,,,,,,,,,2.0,,,,1.0,3.0,,3.0,4.0,,,,,,,,,,3.0,,2.0,,,,,,,,1.0,,,,,,3.0,,,,,0.3333333333333333,0.3333333333333333,,,,0.5,,,0.5,,,1.0,,1.0,,,,,,1.0,9.75,9.75,,,,,,,,,0.6666666666666666,,,,,,,1.0,,0.49875,,,,,,25.666666666666668,,1.0,,,,,,1.0,,1.0,2.0,,,,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1628978-200782-201572-201950-203507,1610612749,"Donte DiVincenzo, P.J. Tucker, Brook Lopez, Jrue Holiday, Giannis Antetokounmpo","DiVincenzo, Tucker, Lopez, Holiday, Antetokounmpo",1628978-200782-201572-201950-203507,MIL,57.0,2,2.0,3.0,,,,,,,,,,,75.78947368421053,,14.5,14.5,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,4.0,3.0,,,,,,,,,,,,,0.75,,,,,,,,,,,,28.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1628978-201572-201950-203114-203507,1610612749,"Donte DiVincenzo, Brook Lopez, Jrue Holiday, Khris Middleton, Giannis Antetokounmpo","DiVincenzo, Lopez, Holiday, Middleton, Antetokounmpo",1628978-201572-201950-203114-203507,MIL,1896.0,5,67.0,129.0,11.0,24.0,28.0,2.0,1.0,3.0,1.0,0.6470588235294118,0.5757575757575758,0.4444444444444444,97.97468354430379,0.3333333333333333,13.791044776119403,13.194029850746269,32.0,-23.0,62.0,11.0,14.0,4.0,5.0,10.0,,1.0,2.0,4.0,15.0,7.0,6.0,17.0,,11.0,32.0,8.0,23.0,6.0,52.0,75.0,,2.0,1.0,3.0,2.0,3.0,12.0,12.0,10.0,3.0,,17.0,6.0,6.0,13.0,3.0,33.0,1.0,3.0,8.0,4.0,5.0,5.0,11.0,9.0,49.0,12.0,11.0,0.5454545454545454,0.5454545454545454,0.34782608695652173,0.34782608695652173,0.34375,,0.6666666666666666,0.41818181818181815,0.5,0.8333333333333334,0.4482758620689655,0.5,0.8571428571428571,0.41818181818181815,0.14285714285714285,0.5,0.06666666666666667,0.1111111111111111,0.18181818181818182,,,0.46153846153846156,15.67741935483871,15.419354838709678,0.18181818181818182,0.5,0.5555555555555556,0.6,0.2727272727272727,0.26666666666666666,0.26666666666666666,0.12727272727272726,0.3090909090909091,0.35294117647058826,0.35294117647058826,0.3333333333333333,,,0.3333333333333333,0.6,0.35294117647058826,0.5002454545454545,0.64005,0.5642583333333334,0.057692307692307696,0.23076923076923078,9.109375,26.29565217391304,0.1774193548387097,6.0,1.0,3.0,,3.0,,9.0,4.0,10.0,14.0,1.0,0.6666666666666666,,0.10909090909090909,0.16666666666666666,2.0,2.0,2.0,2.0,21.0,1.0,7.0,5.0,2.0,1.0,5.0,,6.0,1.0,3.0,,1.0,,0.875,0.03125,,0.6666666666666666,1.0,0.2,0.8,0.5,0.2857142857142857,0.2857142857142857,0.5,0.8333333333333334,,1.0,0.3333333333333333,0.06896551724137931,0.08823529411764706,2.0,1.0,1.0,2.0,,1.0,,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.0,5.0,1.0,1.0,2.0,1.0,,1.0,0.25,1.0,1.0,0.1,1.0,1.0,1.0,1.0,,,,1.0,0.3333333333333333,1.0,1.0,,3.0,,,1.0,,1.0,1.0,0.041666666666666664,,,,,,,,,,,,,1610612749,2021,2020-21,True
200782-201572-201950-201952-203114,1610612749,"P.J. Tucker, Brook Lopez, Jrue Holiday, Jeff Teague, Khris Middleton","Tucker, Lopez, Holiday, Teague, Middleton",200782-201572-201950-201952-203114,MIL,89.0,1,3.0,6.0,1.0,1.0,1.0,,,,,1.0,1.0,,97.07865168539325,,15.666666666666666,15.666666666666666,1.0,2.0,3.0,,,,,,,,,2.0,2.0,1.0,,,,3.0,3.0,,,,6.0,4.0,,,,,,,,,6.0,,,,,,,,,,,,,,,,,6.0,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,14.0,14.0,,,,,0.6666666666666666,1.0,1.0,0.3333333333333333,,,,,,,,,,0.42710000000000004,,,,,10.966666666666667,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
