EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Offensive Fouls Drawn,Blocked3s,BlockedArc3,Arc3PctBlocked,BlockedLongMidRange,FTOffRebounds,ThreePtShootingFoulsDrawn,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,BlockedCorner3,HeaveAttempts,Transition Take Fouls Drawn,Transition Take Fouls,OffensiveGoaltends,3SecondViolations,HeaveMakes,team_id,year,season,team_vs
1628404-1628978-1629011-1629628-1630193,1610612752,"Josh Hart, Donte DiVincenzo, Mitchell Robinson, RJ Barrett, Immanuel Quickley","Hart, DiVincenzo, Robinson, Barrett, Quickley",1628404-1628978-1629011-1629628-1630193,NYK,775.0,5,13.0,7.0,25.0,29.0,2.0,3.0,2.0,54.0,4.0,6.0,,,,,1.0,2.0,2.0,3.0,2.0,3.0,,,,,3.0,4.0,,1.0,1.0,1.0,7.0,11.0,5.0,7.0,6.0,35.0,28.0,,,,1.0,,,,,1.0,1.0,1.0,4.0,6.0,8.0,9.0,6.0,,4.0,3.0,1.0,,3.0,3.0,6.0,1.0,2.0,2.0,,1.0,15.0,,2.0,7.0,4.0,,11.0,2.0,13.0,1.0,5.0,5.0,,4.0,,1.0,2.0,,3.0,,,6.0,1.0,,,2.0,1.0,,1.0,4.0,,,7.0,,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,35.0,4.0,2.0,,1.0,0.42857142857142855,0.42857142857142855,0.6,0.7142857142857143,,1.0,0.7142857142857143,0.6363636363636364,,,0.8055555555555556,,1.5,0.8095238095238095,,1.0,0.3888888888888889,,0.09090909090909091,0.16666666666666666,,,0.6666666666666666,,1.0,0.5,0.7,,0.7857142857142857,0.3333333333333333,1.0,,,,,1.0,,1.0,1.0,0.5,0.2,100.33548387096775,1.0,14.12,14.551724137931034,13.8,14.379310344827585,0.3333333333333333,0.6666666666666666,0.8,0.5,0.1111111111111111,0.5,0.5,,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.2222222222222222,0.75,0.75,0.3333333333333333,,,,,,,1.0,,,,,,,1.0,1.0,0.7222222222222222,0.75,0.5747027777777778,0.51015,0.52365,0.1,0.15384615384615385,,0.11428571428571428,7.736363636363637,24.17142857142857,0.08,,,,,,,,,,,,,,,,,,,,1610612752,2024,2023-24,False
1628404-1628978-1629011-1630193-203944,1610612752,"Josh Hart, Donte DiVincenzo, Mitchell Robinson, Immanuel Quickley, Julius Randle","Hart, DiVincenzo, Robinson, Quickley, Randle",1628404-1628978-1629011-1630193-203944,NYK,208.0,4,3.0,1.0,7.0,10.0,3.0,1.0,2.0,17.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,,,,1.0,3.0,,,,1.0,2.0,4.0,2.0,4.0,2.0,12.0,11.0,1.0,2.0,,,,2.0,2.0,3.0,,1.0,,4.0,,4.0,6.0,,2.0,3.0,1.0,1.0,,,2.0,2.0,1.0,1.0,,,,6.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,6.0,,,,,,,,,,,,,,,,3.0,3.0,,,,1.0,,,2.0,,,1.0,,,,,,,,10.0,4.0,3.0,,,,,1.0,0.5,,,0.5,0.5,0.5,0.6666666666666666,0.625,0.5,0.5,0.6666666666666666,0.5,0.5,0.5,,0.25,0.5,,,,1.0,1.0,0.5,1.0,0.5,1.0,0.5,,1.0,,0.5,,1.0,1.0,,1.0,,,117.6923076923077,,13.0,11.7,12.857142857142858,11.7,0.25,0.5,1.0,,0.25,0.5,0.5,,,,,,0.125,1.0,1.0,1.0,0.375,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,,,,,,,,0.25,1.0,,,0.25,,0.75,0.3333333333333333,0.5531625,0.6252,0.5103625,0.1111111111111111,0.2,0.16666666666666666,0.3333333333333333,4.2,24.65,0.42857142857142855,,,,,,,,,,,,,,,,,,,,1610612752,2024,2023-24,False
1628404-1628978-1629011-1630540-202711,1610612752,"Josh Hart, Donte DiVincenzo, Mitchell Robinson, Miles McBride, Bojan Bogdanovic","Hart, DiVincenzo, Robinson, McBride, Bogdanovic",1628404-1628978-1629011-1630540-202711,NYK,795.0,6,13.0,,23.0,23.0,3.0,6.0,5.0,46.0,4.0,6.0,2.0,3.0,,,4.0,7.0,,1.0,,,,,,,5.0,13.0,1.0,3.0,1.0,1.0,8.0,14.0,5.0,13.0,3.0,34.0,34.0,2.0,4.0,1.0,3.0,,7.0,,,1.0,1.0,3.0,6.0,6.0,10.0,9.0,6.0,4.0,13.0,5.0,1.0,,3.0,3.0,6.0,3.0,,,3.0,,15.0,3.0,4.0,4.0,1.0,,5.0,7.0,12.0,,1.0,1.0,,2.0,,1.0,,,1.0,,,2.0,,1.0,1.0,3.0,,,,2.0,,,3.0,,,,,1.0,,1.0,1.0,,,27.0,6.0,3.0,1.0,,0.375,0.5,0.6,0.38461538461538464,0.3333333333333333,1.0,0.38461538461538464,0.5714285714285714,0.5,,0.5740740740740741,0.5,1.5,0.6071428571428571,0.5,1.5,0.48148148148148145,,0.07142857142857142,,0.14285714285714285,,1.0,,0.25,0.6666666666666666,0.8,0.375,0.5555555555555556,0.5,,1.0,1.0,0.375,,0.5,,,0.8,,,83.32075471698113,,19.08695652173913,15.478260869565217,17.695652173913043,15.26086956521739,0.2222222222222222,0.6666666666666666,0.6666666666666666,,0.25925925925925924,0.5714285714285714,0.6666666666666666,0.75,0.037037037037037035,,,,,,,,0.48148148148148145,0.38461538461538464,0.38461538461538464,0.6,0.42857142857142855,0.6666666666666666,,,,,0.42857142857142855,0.3333333333333333,1.0,,,,,1.0,1.0,0.7037037037037037,0.38461538461538464,0.5142962962962963,0.53937,0.54015,0.03571428571428571,,0.20588235294117646,0.17647058823529413,5.671428571428572,25.846153846153847,0.13043478260869565,,,,,,,,,1.0,,0.07142857142857142,,,,,,,,,1610612752,2024,2023-24,False
1628404-1628978-1629011-202692-202711,1610612752,"Josh Hart, Donte DiVincenzo, Mitchell Robinson, Alec Burks, Bojan Bogdanovic","Hart, DiVincenzo, Robinson, Burks, Bogdanovic",1628404-1628978-1629011-202692-202711,NYK,363.0,1,6.0,-3.0,11.0,12.0,3.0,3.0,2.0,23.0,4.0,5.0,2.0,2.0,,,,3.0,,,,,,,,,1.0,3.0,,,1.0,2.0,4.0,8.0,1.0,3.0,4.0,15.0,18.0,2.0,2.0,,,,4.0,,,1.0,2.0,2.0,5.0,4.0,4.0,3.0,,4.0,2.0,1.0,1.0,,2.0,1.0,3.0,1.0,,2.0,,,7.0,,2.0,1.0,1.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,2.0,2.0,,,,4.0,,1.0,4.0,,,2.0,,,,,1.0,1.0,,11.0,5.0,3.0,,,0.5,1.0,1.0,0.3333333333333333,,0.5,0.5,0.5,1.0,,0.5,1.0,0.75,0.5769230769230769,1.0,0.8333333333333334,0.2727272727272727,,0.125,,0.3333333333333333,,,1.0,0.3333333333333333,0.5,0.5,,0.4,0.4,1.0,0.3333333333333333,,,,0.3333333333333333,,,1.0,,0.25,91.2396694214876,1.0,18.818181818181817,13.0,18.727272727272727,12.333333333333334,0.45454545454545453,0.8,0.8,0.5,0.2727272727272727,,,,,,,,,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,1.0,0.5,0.7272727272727273,0.5,0.5329550000000001,0.58745,0.40875,0.15384615384615385,0.2,0.26666666666666666,0.3333333333333333,5.025,30.866666666666664,0.2727272727272727,,,,1.0,1.0,,,,,,,,,1.0,,,,,,1610612752,2024,2023-24,False
1628404-1628978-1629610-1630173-1630540,1610612752,"Josh Hart, Donte DiVincenzo, DaQuan Jeffries, Precious Achiuwa, Miles McBride","Hart, DiVincenzo, Jeffries, Achiuwa, McBride",1628404-1628978-1629610-1630173-1630540,NYK,3.0,1,,-2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2024,2023-24,False
1628404-1628978-1629656-1630540-1630579,1610612752,"Josh Hart, Donte DiVincenzo, Quentin Grimes, Miles McBride, Jericho Sims","Hart, DiVincenzo, Grimes, McBride, Sims",1628404-1628978-1629656-1630540-1630579,NYK,668.0,2,11.0,8.0,22.0,21.0,7.0,2.0,3.0,43.0,3.0,7.0,1.0,1.0,,2.0,1.0,4.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,10.0,,1.0,1.0,3.0,4.0,11.0,3.0,12.0,4.0,21.0,13.0,1.0,3.0,1.0,2.0,,5.0,1.0,5.0,2.0,4.0,2.0,10.0,2.0,6.0,6.0,3.0,2.0,10.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,,1.0,,,8.0,3.0,3.0,6.0,6.0,1.0,13.0,6.0,19.0,,1.0,1.0,,,,,2.0,,,,,2.0,,,,2.0,1.0,,1.0,2.0,,,4.0,,,2.0,,,,,,,,16.0,10.0,7.0,,,0.25,0.3333333333333333,0.6666666666666666,0.25,0.5,0.5,0.25,0.36363636363636365,0.3333333333333333,0.2,0.3695652173913043,0.5,0.4444444444444444,0.42,0.5,0.5,0.5217391304347826,0.08333333333333333,0.36363636363636365,0.42857142857142855,0.25,,,1.0,0.75,0.42857142857142855,0.75,0.3333333333333333,0.75,0.375,0.5,0.3333333333333333,,0.375,,,1.0,0.5,1.0,0.5,,92.69461077844312,,16.227272727272727,14.80952380952381,14.136363636363637,14.380952380952381,0.30434782608695654,0.42857142857142855,0.75,0.3333333333333333,0.17391304347826086,0.25,0.3333333333333333,,,,,,0.08695652173913043,0.5,0.5,,0.43478260869565216,0.2,0.2222222222222222,1.0,0.2,1.0,,0.2,1.0,,0.2,,,0.2222222222222222,,0.1111111111111111,1.0,0.3333333333333333,0.3333333333333333,0.8260869565217391,0.2,0.5588,0.5325,0.5272222222222223,0.08,0.15384615384615385,0.23809523809523808,0.47619047619047616,3.436363636363636,24.90833333333333,0.3181818181818182,1.0,,,,,0.1,,,,,,,,,,,,,,1610612752,2024,2023-24,False
1628404-1628978-1629718-1630173-1630540,1610612752,"Josh Hart, Donte DiVincenzo, Charlie Brown Jr., Precious Achiuwa, Miles McBride","Hart, DiVincenzo, Brown Jr., Achiuwa, McBride",1628404-1628978-1629718-1630173-1630540,NYK,250.0,1,4.0,-10.0,9.0,8.0,1.0,1.0,2.0,17.0,2.0,2.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,3.0,,,,,3.0,3.0,,4.0,2.0,8.0,18.0,1.0,1.0,,,,2.0,,,,,,,4.0,2.0,,,2.0,3.0,,,,2.0,,2.0,,,1.0,1.0,,4.0,2.0,,1.0,,,1.0,2.0,3.0,,,,,2.0,,1.0,1.0,,1.0,,,3.0,1.0,1.0,2.0,3.0,,,1.0,1.0,,,2.0,,,1.0,,,,,,,,6.0,,1.0,,,0.6666666666666666,1.0,,,,,,1.0,1.0,,0.42857142857142855,1.0,,0.5,1.0,,0.5714285714285714,,,,,,0.6666666666666666,,,,1.0,0.5,1.0,0.5,,,,0.6666666666666666,,,,,1.0,,,97.91999999999999,,17.88888888888889,11.125,17.77777777777778,11.125,0.2857142857142857,1.0,1.0,0.5,0.14285714285714285,1.0,1.0,1.0,,,,,0.14285714285714285,,,,0.42857142857142855,,,,1.0,1.0,,,,,,,,,,,,,,0.8571428571428571,,0.5907214285714285,,,0.125,0.25,0.25,,1.8333333333333333,24.625,0.1111111111111111,,,,,,,,,,,,,,,,,,,,1610612752,2024,2023-24,False
1628404-1628978-1629718-1630540-201959,1610612752,"Josh Hart, Donte DiVincenzo, Charlie Brown Jr., Miles McBride, Taj Gibson","Hart, DiVincenzo, Brown Jr., McBride, Gibson",1628404-1628978-1629718-1630540-201959,NYK,153.0,1,3.0,1.0,4.0,5.0,,,1.0,9.0,1.0,1.0,1.0,1.0,,,,,,,1.0,2.0,,,,,1.0,2.0,,,,,1.0,1.0,2.0,4.0,,8.0,7.0,1.0,1.0,,,,2.0,,,,,,,,2.0,3.0,3.0,2.0,2.0,1.0,,,,1.0,1.0,,1.0,,,,3.0,1.0,,2.0,,,2.0,1.0,3.0,,,,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,6.0,,,,,,,0.5,0.5,,,0.5,1.0,1.0,,0.8,1.0,,0.8,1.0,,0.8,,,,,,,,,,1.0,0.5,1.0,0.5,,,,1.0,,,,,1.0,1.0,,84.70588235294119,,12.0,21.0,12.0,21.0,0.2,1.0,1.0,,,,,,,,,,0.4,0.5,0.5,1.0,0.4,0.5,0.5,,1.0,1.0,,,,,,,,,,,,,,1.0,0.5,0.55639,,,,,0.25,,1.3,24.875,,,,,,,,,,,,,,,,,,,,,1610612752,2024,2023-24,False
1628404-1628978-1630173-1630540-1630579,1610612752,"Josh Hart, Donte DiVincenzo, Precious Achiuwa, Miles McBride, Jericho Sims","Hart, DiVincenzo, Achiuwa, McBride, Sims",1628404-1628978-1630173-1630540-1630579,NYK,2208.0,6,37.0,16.0,70.0,66.0,4.0,12.0,5.0,136.0,8.0,13.0,,1.0,1.0,2.0,3.0,8.0,1.0,3.0,3.0,12.0,,1.0,,,12.0,30.0,,1.0,,2.0,12.0,24.0,15.0,42.0,6.0,75.0,59.0,1.0,4.0,,2.0,,2.0,1.0,2.0,,2.0,,2.0,14.0,10.0,33.0,12.0,,29.0,12.0,3.0,1.0,7.0,11.0,18.0,8.0,3.0,4.0,3.0,,47.0,5.0,4.0,12.0,15.0,2.0,29.0,9.0,38.0,2.0,9.0,6.0,3.0,7.0,,6.0,3.0,1.0,1.0,,1.0,10.0,1.0,1.0,5.0,10.0,,,,11.0,,,9.0,,,4.0,,7.0,6.0,1.0,8.0,6.0,,73.0,2.0,4.0,,,0.5833333333333334,0.5833333333333334,0.7333333333333333,0.35714285714285715,,,0.36585365853658536,0.5,0.25,0.5,0.5227272727272727,0.16666666666666666,0.25,0.5357142857142857,0.14285714285714285,0.25,0.6363636363636364,0.023809523809523808,0.125,0.23076923076923078,,,0.7,1.0,0.75,0.3333333333333333,0.6666666666666666,0.19230769230769232,0.7105263157894737,0.23684210526315788,0.4,0.4,,0.17647058823529413,0.2222222222222222,0.6153846153846154,1.0,1.0,0.6428571428571429,0.75,0.058823529411764705,88.69565217391305,0.75,15.928571428571429,16.560606060606062,15.271428571428572,15.833333333333334,0.19696969696969696,0.6153846153846154,0.8,0.5,0.12121212121212122,0.375,0.375,1.0,0.045454545454545456,0.3333333333333333,0.3333333333333333,,0.18181818181818182,0.25,0.25,1.0,0.45454545454545453,0.4,0.41379310344827586,0.6666666666666666,0.16666666666666666,,,0.16666666666666666,,,0.16666666666666666,,,0.5,0.5,,,0.5,,0.8333333333333334,0.41379310344827586,0.5617884615384615,0.4333,0.49300000000000005,0.07142857142857142,0.14285714285714285,0.02666666666666667,0.02666666666666667,6.545833333333333,25.50238095238095,0.05714285714285714,1.0,,3.0,1.0,,0.03333333333333333,,,1.0,,0.023809523809523808,1.0,1.0,1.0,,,,,,1610612752,2024,2023-24,False
1628404-1628978-1630173-1630540-1631210,1610612752,"Josh Hart, Donte DiVincenzo, Precious Achiuwa, Miles McBride, Jacob Toppin","Hart, DiVincenzo, Achiuwa, McBride, Toppin",1628404-1628978-1630173-1630540-1631210,NYK,212.0,1,4.0,-4.0,7.0,8.0,,5.0,2.0,15.0,1.0,4.0,,,,,1.0,1.0,,,,1.0,,1.0,,,,1.0,,,,,2.0,5.0,,2.0,4.0,8.0,12.0,,,,1.0,3.0,3.0,,,,,,,2.0,2.0,,,,1.0,,2.0,,1.0,,1.0,,,,1.0,,2.0,,2.0,2.0,,,2.0,2.0,4.0,,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,1.0,1.0,,,,2.0,,,4.0,1.0,,1.0,,,,,,,,5.0,,,,,0.5,0.5,,,,,,0.4,,,0.2857142857142857,,,0.5,0.75,,0.2857142857142857,,0.4,0.5,,,1.0,,,0.6666666666666666,1.0,,1.0,0.4,0.6666666666666666,,,,,,,,1.0,1.0,,101.88679245283019,,8.285714285714286,19.25,7.0,19.25,0.5714285714285714,0.25,0.5,,0.14285714285714285,1.0,1.0,1.0,,,,,0.14285714285714285,,,,0.14285714285714285,,,,,,,1.0,,,,,,,,,,,,0.8571428571428571,,0.6437928571428572,0.4971,,0.25,0.2,0.375,,3.16,23.95,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,1610612752,2024,2023-24,False
1628404-1628978-1630173-1630540-201959,1610612752,"Josh Hart, Donte DiVincenzo, Precious Achiuwa, Miles McBride, Taj Gibson","Hart, DiVincenzo, Achiuwa, McBride, Gibson",1628404-1628978-1630173-1630540-201959,NYK,497.0,1,8.0,2.0,14.0,14.0,,,2.0,28.0,3.0,5.0,,1.0,,,2.0,4.0,,,1.0,2.0,,,,,1.0,2.0,,,,,5.0,9.0,2.0,4.0,2.0,18.0,16.0,,2.0,,,,,,,,,,,8.0,2.0,6.0,,,2.0,1.0,1.0,,4.0,2.0,6.0,1.0,1.0,3.0,1.0,,14.0,1.0,1.0,3.0,2.0,1.0,6.0,2.0,8.0,,,,,1.0,,,1.0,,1.0,,,2.0,,,2.0,3.0,,,1.0,5.0,1.0,,2.0,,,1.0,,,,,,,,18.0,,,,,0.8,0.8,1.0,0.5,,,0.5,0.5555555555555556,,,0.6153846153846154,,,0.6428571428571429,,,0.3076923076923077,,0.1111111111111111,,0.25,,0.5,1.0,1.0,0.25,1.0,0.5,1.0,0.3333333333333333,0.5,,,,1.0,1.0,,1.0,1.0,1.0,,81.12676056338029,,19.357142857142858,16.142857142857142,18.5,16.142857142857142,0.38461538461538464,0.6,0.6,1.0,0.3076923076923077,0.5,0.6666666666666666,0.5,,,,,0.15384615384615385,0.5,0.5,1.0,0.15384615384615385,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,0.6923076923076923,0.5,0.5535384615384615,0.5751,,0.07142857142857142,0.1,,,5.166666666666667,23.95,,,,,,,,,,,,,,,,,,,,,1610612752,2024,2023-24,False
1628404-1628978-1630173-1630540-202692,1610612752,"Josh Hart, Donte DiVincenzo, Precious Achiuwa, Miles McBride, Alec Burks","Hart, DiVincenzo, Achiuwa, McBride, Burks",1628404-1628978-1630173-1630540-202692,NYK,286.0,2,5.0,-7.0,9.0,10.0,5.0,6.0,2.0,19.0,2.0,2.0,,,1.0,1.0,,1.0,,1.0,,1.0,,,,1.0,,3.0,,,,1.0,2.0,4.0,,4.0,2.0,6.0,13.0,,1.0,,,,,1.0,1.0,,2.0,2.0,4.0,2.0,2.0,,,,3.0,,1.0,,1.0,,1.0,,,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,,,,,2.0,,2.0,,,,,,2.0,,1.0,,,,,,4.0,1.0,,5.0,1.0,,2.0,1.0,,,,1.0,,,6.0,4.0,5.0,,,0.5,0.5,,,,,,0.5,,1.0,0.25,,0.3333333333333333,0.3,,0.5,0.5,,0.25,,1.0,,1.0,1.0,0.5,0.5,0.25,0.25,0.3333333333333333,0.3333333333333333,,,1.0,0.3333333333333333,,0.5,,,0.5,,,95.66433566433567,,19.11111111111111,11.4,18.22222222222222,9.5,0.25,1.0,1.0,0.5,0.125,,,,0.125,,,,0.125,,,,0.375,,,,,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,,0.3333333333333333,,0.75,,0.57109375,0.372,0.6345833333333334,0.2222222222222222,0.4,,0.6666666666666666,5.175,24.525,0.5555555555555556,,,,1.0,,,,,,,,,1.0,,,,,,,1610612752,2024,2023-24,False
1628404-1628978-1630173-1630540-202711,1610612752,"Josh Hart, Donte DiVincenzo, Precious Achiuwa, Miles McBride, Bojan Bogdanovic","Hart, DiVincenzo, Achiuwa, McBride, Bogdanovic",1628404-1628978-1630173-1630540-202711,NYK,1687.0,9,28.0,-12.0,54.0,59.0,20.0,15.0,4.0,113.0,9.0,13.0,1.0,2.0,4.0,4.0,2.0,6.0,4.0,5.0,2.0,7.0,,,,1.0,1.0,12.0,,1.0,1.0,8.0,15.0,24.0,3.0,19.0,9.0,48.0,60.0,1.0,3.0,,1.0,1.0,3.0,6.0,7.0,1.0,9.0,4.0,19.0,24.0,6.0,9.0,,,12.0,1.0,,1.0,12.0,3.0,15.0,1.0,2.0,7.0,2.0,3.0,33.0,2.0,2.0,6.0,14.0,,20.0,4.0,24.0,,3.0,2.0,1.0,6.0,1.0,3.0,5.0,,3.0,,,11.0,,4.0,4.0,9.0,1.0,,1.0,12.0,,1.0,12.0,,,5.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,45.0,19.0,20.0,1.0,1.0,0.8,0.8,1.0,0.15789473684210525,,0.1111111111111111,0.15789473684210525,0.625,0.3333333333333333,0.8571428571428571,0.45348837209302323,0.25,0.46875,0.4897959183673469,0.3,0.5277777777777778,0.4418604651162791,0.05263157894736842,,,,,0.5454545454545454,,0.7,0.25,0.5454545454545454,0.13333333333333333,0.6451612903225806,0.17391304347826086,,0.3333333333333333,1.0,0.2,,0.4,0.7777777777777778,0.8333333333333334,0.2857142857142857,1.0,,96.45524599881446,0.3333333333333333,15.685185185185185,14.23728813559322,14.814814814814815,13.05084745762712,0.3023255813953488,0.6923076923076923,0.6923076923076923,0.7777777777777778,0.13953488372093023,0.3333333333333333,0.3333333333333333,1.0,0.11627906976744186,0.8,0.8,0.75,0.16279069767441862,0.2857142857142857,0.2857142857142857,1.0,0.27906976744186046,0.08333333333333333,0.09090909090909091,1.0,0.5,0.5,1.0,,,,0.25,,,0.25,1.0,0.0625,,0.5,0.125,0.7441860465116279,0.08333333333333333,0.5568348837209303,0.6656,0.5736625,0.10416666666666667,0.1724137931034483,0.0625,0.3958333333333333,6.7375,24.936842105263157,0.37037037037037035,,,1.0,1.0,,0.08333333333333333,,,,,,,1.0,,,,,,,1610612752,2024,2023-24,False
